FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
18341.34,135.51999,11491.4795,7898.6597,609.83997,89.32,9.45,70.200005,20220.16,41210.88,56.5,282.7263,91.91463
17160.75,124.74,9617.3,6301.6797,572.88,112.42,-5.4,47.25,15838.72,34625.277,56.5,252.7883,76.78831
17437.41,115.5,10518.2,6474.1597,401.94,218.68,40.5,5.4,17262.08,37612.8,56.5,272.15814,82.43374
19057.35,106.259995,11342.1,7519.82,746.89996,-1.54,13.5,-4.05,18851.84,42071.04,56.5,268.5167,82.3723
47500.26,586.74,73417.96,50442.7,5025.02,691.45996,213.3,14.85,137436.16,262143.0,56.5,698.9403,242.85718
20186.61,124.74,13664.42,9229.22,971.74,200.2,4.05,-9.45,22291.2,48884.48,56.5,305.53674,92.06805
81200.58,1486.1,99562.54,67010.016,6966.96,820.82,355.05002,101.25,174914.56,262143.0,56.5,554.25385,180.55048
24122.49,93.939995,13892.34,9204.58,951.72,214.06,27.0,32.4,24241.92,50410.24,56.6,259.80023,83.69844
17360.85,123.2,9537.22,6762.1396,652.95996,26.18,21.6,8.1,17057.28,34625.277,56.6,247.7743,81.807434
24203.4,67.759995,15646.399,10521.279,1484.5599,92.399994,67.5,8.1,24700.16,54497.277,56.7,291.7472,85.01099
15152.79,70.84,7027.02,4604.6,474.31998,1.54,35.100002,2.7,12289.279,26671.36,56.7,209.00677,67.354065
27112.68,43.12,16119.18,10923.22,1034.88,292.6,75.6,-56.7,26684.16,56920.32,56.8,268.23108,81.9491
33986.55,163.23999,19062.12,12326.16,1211.98,201.73999,4.05,43.2,35176.96,69141.76,56.8,252.99129,86.23319
18019.44,135.51999,10210.2,6532.6797,774.62,64.68,68.85,-95.85,18868.48,38184.96,56.9,255.59473,87.252335
21108.81,137.06,11782.54,8272.88,782.32,149.37999,-39.15,-5.4,20446.719,44034.56,57.0,251.77254,80.637634
21170.58,115.5,12564.859,8499.26,925.54,-23.099998,-27.0,48.600002,22430.719,48171.52,57.0,267.76926,88.297844
14320.2,86.24,6363.28,3936.24,400.4,133.98,5.4,14.85,11910.399,23494.4,57.0,200.22717,69.09835
25926.871,161.7,15058.119,9817.5,1147.2999,112.42,121.5,21.6,27080.959,55964.16,57.0,262.01187,87.03279
14568.15,77.0,8932.0,6375.5996,614.45996,98.56,31.050001,13.5,14810.88,31464.959,57.1,276.65088,84.68543
20610.3,115.5,11206.58,7864.78,482.02,267.96,-41.850002,86.4,20170.24,42018.56,57.2,245.23145,81.48164
13163.1,87.78,6503.42,4238.08,520.51996,23.099998,-2.7,54.0,12409.6,24414.719,57.2,222.73727,78.456635
16819.71,144.76,9626.54,6372.52,609.83997,100.1,109.35,-17.550001,19097.6,37632.0,57.2,258.18295,94.69534
19528.02,120.119995,10333.399,7333.48,836.22,110.88,44.55,18.9,16533.76,36247.04,57.2,238.6292,70.358215
