FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
27977.46,221.76,2199.1199,1509.2,297.22,-30.8,167.40001,29.7,31741.44,22234.879,58.0,34.595516,94.62003
20141.37,140.14,1811.0399,1435.2799,295.68,170.94,64.8,24.300001,22744.32,17459.2,58.1,39.718685,94.173164
16660.5,83.159996,1275.12,1070.2999,152.45999,36.96,-2.7,4.05,18200.32,12989.439,58.2,33.659134,91.070724
22597.38,121.659996,2360.8198,2018.94,334.18,-26.18,49.95,29.7,23719.68,18538.24,58.2,46.310707,87.46699
19347.93,154.0,806.95996,651.42,207.9,52.36,-31.050001,47.25,24689.92,17260.799,58.2,17.887402,106.551315
21973.59,240.23999,1875.72,1680.14,317.24,-3.08,89.1,8.1,23521.28,17071.36,58.2,37.656425,89.21744
26308.8,255.64,3081.54,2374.68,603.68,32.34,108.0,-25.65,33338.88,25964.799,58.2,52.042194,105.80227
18965.13,183.26,1795.64,1453.76,388.08,-4.62,89.1,45.9,21137.92,16189.439,58.2,41.876385,92.93705
23812.77,137.06,2330.02,2011.24,258.72,47.739998,98.55,6.75,24436.479,18572.799,58.3,43.310276,85.48868
18448.35,155.54,1609.2999,1207.36,174.01999,44.66,51.3,12.150001,22904.32,16638.719,58.3,38.503372,103.638245
16046.28,55.44,743.82,765.38,143.22,189.42,32.4,-40.5,19546.879,12627.2,58.3,19.99173,101.66764
24983.791,214.06,2242.24,1992.76,180.18,-21.56,16.2,18.9,32299.52,23754.24,58.3,39.64232,107.9603
25682.4,258.72,1550.7799,1353.6599,354.19998,-12.32,199.8,-33.75,26078.719,18147.84,58.4,26.344454,84.58176
22626.96,224.84,1852.62,1298.22,292.6,-13.86,14.85,-31.050001,24469.76,17904.639,58.5,36.077873,90.14525
25065.57,180.18,1620.08,1187.34,212.51999,67.759995,-13.5,41.850002,30108.16,20669.44,58.5,28.269382,100.23651
18176.041,194.04,950.18,825.44,132.44,129.36,-24.300001,0.0,18443.52,13212.16,58.5,22.673437,84.521454
28740.45,277.19998,3092.3198,1972.74,251.01999,49.28,83.700005,54.0,33032.96,25096.959,58.5,47.724293,95.86893
15547.7705,133.98,802.33997,722.26,318.78,53.899998,-39.15,48.600002,17043.2,11178.24,58.5,22.369265,91.387566
17942.01,140.14,611.38,883.95996,364.97998,-35.42,55.350002,-20.25,22465.28,12971.52,58.6,14.431027,104.52887
14659.5,126.28,2571.8,1675.52,243.31999,100.1,33.75,6.75,18844.16,16720.639,58.6,78.44613,107.339836
27813.9,207.9,2470.16,1920.38,406.56,117.03999,43.2,-63.45,33556.48,23773.44,58.6,39.217762,100.68223
15067.53,180.18,1145.76,1044.12,364.97998,93.939995,54.0,-2.7,21061.12,13498.88,58.7,33.435493,116.80668
21591.66,169.4,1369.0599,1268.96,163.23999,147.84,128.25,22.95,26963.2,18022.4,58.7,27.71383,104.248505
23316.871,258.72,1526.14,1313.62,160.16,212.51999,51.3,-12.150001,25187.84,17431.04,58.7,28.640043,90.04397
19711.59,147.84,117.03999,146.3,224.84,189.42,-18.9,-25.65,323.84,846.07996,58.7,1.6888549,0.38464808
19322.7,172.48,1155.0,924.0,324.94,16.939999,95.85,-47.25,24605.44,16104.96,58.7,26.068794,106.323265
13183.98,115.5,894.74,725.33997,97.02,20.02,-14.85,12.150001,12743.68,9208.319,58.7,29.733004,80.46646
23349.93,195.58,2182.18,1515.36,251.01999,-4.62,139.05,79.65,26453.76,19683.84,58.7,41.321365,94.48438
20080.47,135.51999,1455.2999,1275.12,267.96,43.12,16.2,18.9,24800.0,16814.08,58.7,31.819603,103.089836
38725.44,381.91998,4367.44,3777.6199,913.22,280.28,71.55,70.200005,58775.04,45175.04,58.8,50.072285,126.91666
17583.57,112.42,1566.1799,1215.0599,209.44,64.68,67.5,-39.15,21530.879,14813.439,58.8,39.33567,102.20132
21330.66,181.72,1761.76,1429.12,143.22,-13.86,102.6,-18.9,26082.559,18748.16,58.8,36.402203,102.056755
18193.44,223.29999,2066.68,1386.0,221.76,4.62,-13.5,31.050001,20335.36,17095.68,58.8,50.441444,93.20362
18561.45,126.28,980.98,979.44,240.23999,10.78,64.8,25.65,21569.28,14708.4795,58.8,22.933323,96.93869
20325.81,104.72,974.81995,643.72,214.06,83.159996,222.75,41.850002,24088.32,16426.24,58.9,20.71857,98.882454
24565.32,204.81999,1794.1,1315.1599,166.31999,67.759995,151.2,-66.15,25770.24,18133.76,58.9,32.073406,87.41512
25070.791,255.64,1764.84,1407.5599,394.24,32.34,101.25,-2.7,30661.12,21824.0,58.9,30.87807,102.074326
13796.46,150.92,857.77997,742.27997,35.42,75.46,35.100002,58.05,14470.399,10659.84,58.9,27.155481,87.3982
19298.34,190.95999,1783.32,1595.44,210.98,78.54,10.8,24.300001,20593.92,16811.52,58.9,40.846973,88.93932
15323.311,95.479996,1065.6799,968.66,260.25998,-24.64,2.7,-8.1,17800.959,12755.2,58.9,30.49408,96.90871
20521.56,200.2,1774.08,1453.76,368.06,53.899998,6.75,-21.6,18080.0,15810.56,59.0,38.148716,73.253784
24341.73,246.4,2525.5999,2166.78,340.34,238.7,-6.75,-60.75,30896.639,22515.2,59.0,45.98593,105.97698
17851.53,132.44,1215.0599,920.92,264.88,7.7,36.45,18.9,23997.44,16252.159,59.0,29.823149,112.29742
19083.45,73.92,1529.22,1119.58,348.03998,0.0,105.3,48.600002,23838.719,18039.04,59.0,35.2884,104.2826
20428.47,197.12,1167.32,953.25995,169.4,15.4,22.95,16.2,27489.28,19392.0,59.1,24.876694,112.41174
17606.19,149.37999,1747.8999,1094.94,146.3,27.72,128.25,-27.0,22478.08,15680.0,59.1,43.957886,106.603004
10712.311,146.3,113.96,280.28,474.31998,1.54,82.35,-20.25,753.92,1565.44,59.1,3.8175254,4.9316106
21729.99,212.51999,1378.2999,1085.7,312.62,-10.78,70.200005,60.75,23980.799,17717.76,59.2,27.723602,92.01107
15283.29,178.64,1264.34,1078.0,241.78,72.38,-93.15,-9.45,20563.2,14557.439,59.2,36.46293,112.39773
23495.22,232.54,1786.3999,1281.28,274.12,50.82,1.35,-31.050001,30236.16,21675.52,59.2,33.431335,107.46201
15899.25,137.06,2045.12,1516.8999,267.96,75.46,-5.4,28.35,19097.6,14886.399,59.3,57.250126,100.235466
15581.7,135.51999,883.95996,632.94,178.64,1.54,17.550001,-25.65,17382.4,12651.52,59.3,24.690495,93.021126
18631.05,214.06,1946.5599,1409.1,318.78,43.12,72.9,-21.6,22151.68,17482.24,59.4,46.313507,99.20741
15436.41,107.799995,1483.02,1088.78,73.92,-61.6,-81.0,9.45,16527.36,12857.6,59.4,42.50663,89.23764
18885.96,158.62,2915.22,2108.26,251.01999,78.54,66.15,-39.15,20465.92,18634.24,59.4,68.90157,90.33195
30589.2,363.44,4535.3,3532.76,794.63995,298.75998,-91.8,27.0,44550.4,36739.84,59.5,66.14175,121.74789
16927.59,210.98,974.81995,967.12,340.34,50.82,-2.7,-22.95,22517.76,14366.72,59.5,25.078583,111.11419
9086.28,86.24,857.77997,611.38,137.06,181.72,62.100002,-68.85,9192.96,7608.32,59.5,41.750824,84.27068
15961.89,166.31999,1536.9199,873.18,186.34,97.02,71.55,45.9,21534.719,15074.56,59.5,42.60353,112.706535
17350.41,155.54,1224.2999,990.22,289.52,138.59999,132.3,-22.95,18218.24,12670.72,59.6,30.954556,87.49673
28736.97,220.22,3029.18,2256.0999,525.14,-24.64,137.7,-36.45,32697.6,26956.799,59.6,46.735207,94.89709
