Specimen_001_Tube_001_001_FITC,Specimen_001_Tube_001_001_PacificBlue,Specimen_001_Tube_002_002_FITC,Specimen_001_Tube_002_002_PacificBlue,Specimen_001_Tube_003_003_FITC,Specimen_001_Tube_003_003_PacificBlue,Specimen_001_Tube_004_004_FITC,Specimen_001_Tube_004_004_PacificBlue,Specimen_001_Tube_005_005_FITC,Specimen_001_Tube_005_005_PacificBlue,Specimen_001_Tube_006_006_FITC,Specimen_001_Tube_006_006_PacificBlue,Specimen_001_Tube_007_007_FITC,Specimen_001_Tube_007_007_PacificBlue,Specimen_001_Tube_008_008_FITC,Specimen_001_Tube_008_008_PacificBlue,Specimen_001_Tube_009_009_FITC,Specimen_001_Tube_009_009_PacificBlue,Specimen_001_Tube_010_010_FITC,Specimen_001_Tube_010_010_PacificBlue
564.7658,85.00904,522.4154,80.062485,423.64755,65.00116,426.643,64.97439,351.07452,58.168324,261.472,78.873024,121.223206,85.44915,29.919584,89.81259,5.1200156,85.69172,1.9139478,61.02594
480.20145,74.808495,500.0852,70.75636,513.37146,77.52747,408.01117,59.511974,428.63675,77.36808,256.8216,74.18972,116.26968,85.400604,45.720226,105.6139,5.594039,102.49173,2.8131816,95.213936
486.2157,75.944954,608.85547,91.76976,491.14426,74.99738,486.1691,67.98344,-0.1191712,0.7513919,246.24747,81.07555,123.715294,86.14121,39.45958,97.891266,2.4228985,91.11037,3.200119,67.65612
488.00424,76.96376,-0.6790519,0.09450817,519.0234,75.144135,427.25485,63.532356,357.99347,57.38796,98.42479,34.70162,158.69919,115.441635,34.187885,108.6339,1.5668709,111.56988,0.113340855,2.7230735
500.92776,80.05898,497.24976,77.34473,488.09418,71.614,423.60257,62.37221,482.30304,88.9189,0.4124211,0.25382805,444.9332,282.58618,34.89285,91.06384,6.1294775,126.867165,1.3435087,56.18749
497.60513,72.94452,516.0568,80.08755,480.24927,74.67572,406.24982,61.61258,385.39355,67.133484,425.8959,133.51079,119.768036,98.52689,40.761494,83.798355,1.9674053,80.19169,0.2879362,68.38813
492.88864,79.78698,506.43225,77.23611,511.347,76.3763,405.06094,60.44639,330.57916,54.992542,193.78406,59.32439,204.54305,139.1672,36.963596,100.45486,0.9711772,102.576935,1.0145099,83.98239
1.6423857,4.661991,614.72205,93.77228,527.1072,80.933525,625.15125,89.73029,360.9226,66.00691,354.18964,109.81067,107.75962,83.1858,32.45558,100.48923,-0.20812702,94.5466,-2.4295092,89.38779
582.1125,91.009346,535.4846,80.64371,468.69702,68.9855,491.54013,72.11039,353.6982,59.652336,342.3372,95.62616,118.304535,82.85924,47.078506,102.337074,3.8257222,98.44705,2.9847138,80.72731
554.579,88.87055,529.86597,82.96487,604.6054,91.90251,635.97614,91.9246,473.39536,79.05695,246.04987,77.7401,148.65819,102.78004,28.22564,108.53618,1.4841769,84.14862,1.4636374,61.974472
545.8064,81.74671,421.4517,64.65276,3.029221,4.9633145,458.96533,68.456085,386.288,66.24603,313.60944,99.819855,110.28871,77.1809,40.16908,92.18035,4.521774,100.99593,-0.10984367,93.429855
491.50052,74.84364,484.98404,72.913315,494.6145,75.37325,438.77765,63.91549,431.36572,73.23614,241.1736,83.504776,108.109535,76.637596,23.159609,75.107956,1.7498527,106.18111,-0.61855954,117.70905
537.5582,83.76726,492.81226,76.10896,529.3173,79.706276,545.9559,82.84533,379.98907,61.597862,258.03787,83.081665,127.92136,96.86162,28.029034,90.20835,-2.4916637,107.208496,0.33470738,102.646545
1.9342496,3.0389585,521.39417,78.61025,486.31293,72.9628,517.6948,73.6982,359.38522,62.596344,263.70825,83.579865,128.59145,92.90067,27.986935,99.12652,11.634934,145.20157,0.7509073,72.4577
601.8228,96.25127,533.39813,83.420944,441.9172,67.585945,408.7844,60.853306,421.53403,78.61616,245.49118,79.36399,105.64225,88.36785,37.363148,99.74312,2.545239,99.63733,1.9058416,158.68027
-0.23393375,2.0698066,275.65375,42.280052,-1.1153419,0.95819795,469.4162,70.03195,354.80707,59.365356,305.7608,101.682465,119.29859,85.96892,23.309874,104.74839,2.1247768,101.17692,2.414218,105.73346
535.72437,80.223015,3.2749,11.638878,496.84637,74.745094,441.95044,64.85352,387.81305,68.10835,263.2614,87.488945,119.08518,98.879944,43.41559,106.28101,2.1547651,125.447334,3.4595737,80.22183
630.42725,96.651,489.17435,74.6121,470.33707,69.25442,440.38358,63.617195,362.28766,67.85756,299.9709,96.71012,110.039604,87.7332,43.842148,168.73503,6.3355103,113.16696,0.2835492,93.59474
663.82294,105.46074,438.41797,67.51228,582.63074,83.05128,495.57828,74.746155,358.98776,61.57106,266.79623,93.3214,106.884315,82.39084,40.291363,95.523506,0.52620566,85.88648,1.8471875,118.48102
507.05826,78.341125,593.5578,89.652596,543.21674,82.21818,512.06165,79.82612,6.7530932,8.126181,291.04843,89.277596,138.39319,87.98022,52.519268,104.10666,1.4197679,118.4575,3.237876,95.77163
501.7149,79.33355,326.75195,53.10146,535.1044,77.0083,405.1963,59.941345,349.0931,63.13745,267.55515,87.80074,2.249587,4.5645137,33.64888,88.47082,5.814695,94.92197,11.164219,11.749446
543.39264,85.684975,488.5228,74.58326,2.0340116,4.101838,426.02603,62.88088,341.0872,63.376343,280.84454,89.659836,122.38688,88.13732,18.030827,84.99633,2.4749138,95.70229,3.1224713,64.15391
520.20856,79.82653,-1.0812896,2.8604565,471.4371,69.91777,413.6334,60.645287,362.22565,69.509865,309.73114,94.4257,141.0051,99.04127,32.648746,88.47568,6.1678734,99.32362,1.1107583,77.0979
465.64883,72.42638,508.46356,76.46867,0.6537038,1.4697018,447.57263,66.08846,427.54648,77.92158,293.81506,92.64828,105.46504,72.85159,-0.8318092,2.6099417,3.8409162,93.654976,1.6721318,68.82415
461.6553,69.68332,567.0547,88.74621,445.3945,66.80588,509.92755,74.89106,370.9016,69.39443,279.9158,90.5005,108.54607,79.91138,35.507725,96.68704,1.835947,90.701515,1.6480179,59.829247
587.31116,89.35682,529.5524,79.56156,450.7277,67.84431,497.9005,70.2729,389.07623,72.76446,264.46964,88.97712,96.653435,91.436264,29.928162,81.43129,5.4629006,99.06694,2.826504,79.785
659.94324,100.918045,511.99725,79.08335,480.51666,73.32314,646.0274,95.04559,426.80438,77.32662,263.35425,81.12058,145.26643,100.047585,52.694656,95.29728,4.6661015,95.43514,0.6366085,103.65358
493.79114,79.20459,524.7743,79.47388,498.46033,76.14098,524.15436,77.287155,374.05713,62.7148,263.24,78.42824,123.35439,88.75472,25.932423,88.87295,0.8092649,109.42942,-1.187219,95.33622
552.631,85.330414,552.9579,83.292015,476.9082,72.58813,447.915,66.1823,358.61624,60.83367,240.53348,79.23482,119.030266,94.61813,107.9931,225.58342,1.5555956,91.25174,2.1349125,80.24996
651.6068,99.13159,484.2245,74.36158,526.8267,76.3396,417.4968,62.429012,383.36526,70.474396,242.11597,80.734604,136.19727,100.87652,43.825687,103.661354,2.121341,87.59324,5.532915,64.23512
440.5264,67.76409,610.82697,90.2853,465.7361,70.075806,0.9522579,0.64084923,388.52612,72.94046,645.03217,193.85478,152.2204,112.30594,27.274244,87.83518,4.716578,118.70175,3.224249,80.17027
479.80832,73.65512,759.51447,119.61816,514.9532,76.198654,382.05234,54.91429,0.6756669,9.400826,304.15427,86.72552,179.98164,119.42878,36.5002,105.65356,3.4598217,97.89635,0.6616641,100.468315
485.52335,74.862236,5.114149,6.790438,425.68863,62.69763,382.0917,56.779858,380.15244,66.38061,234.48245,75.24595,133.07565,90.33181,98.66931,164.5475,1.7989278,85.72185,3.6500368,76.77391
544.91406,87.48152,-1.0456074,1.4551637,425.9897,64.437935,435.6846,59.248352,387.08847,78.849144,219.35011,66.11766,118.73319,92.33132,69.65626,108.47559,2.4980376,95.91876,4.0750055,210.0366
569.53284,85.52322,699.2215,106.51626,478.31232,68.02742,585.64215,85.426476,292.24353,53.094887,364.88434,115.61636,118.32672,82.017654,36.348965,93.95399,3.4771395,87.01045,2.9487545,60.69452
0.8711418,2.3865511,558.5734,85.53704,473.0593,70.08451,549.0012,82.83847,391.29477,67.853165,16.52894,18.337252,127.674805,96.86095,25.427217,118.048065,5.679688,97.023125,1.9198415,64.16555
439.7942,68.70304,555.4936,85.26047,1045.6587,161.77327,463.53497,66.275604,432.03952,69.37335,234.3563,77.20829,120.721924,95.25977,17.558435,113.382095,3.3503766,86.269325,1.364996,71.00084
470.96588,75.36454,518.59515,79.459946,512.0222,75.58213,473.56076,69.23848,397.3956,67.51686,297.30652,94.68313,139.14377,94.7342,3.9436512,5.58096,5.5289507,91.62611,2.993012,58.525845
578.6395,92.61718,595.7848,91.28724,541.54047,78.84915,425.05728,62.714104,443.80402,85.23578,239.351,76.69035,126.04683,87.850525,35.570587,88.3809,3.6227918,104.642914,1.0948875,64.07131
558.56805,85.79469,534.0589,82.68335,595.1654,87.64384,437.8501,62.60603,422.43274,78.66034,215.145,77.28238,118.85973,82.84587,41.646458,101.19699,6.727423,84.810936,3.2797499,68.91732
482.87607,75.54622,622.9119,94.44889,410.71307,59.6875,491.24423,77.7609,355.13522,64.01174,207.9147,66.212166,116.7655,98.955765,42.207344,117.5779,3.0016007,108.81529,1.494705,89.08282
594.42377,87.20281,454.09723,70.477806,424.30017,64.425156,-0.16488445,0.53847444,427.37802,82.20908,211.87437,66.13292,119.00847,91.87134,0.41355217,5.4199696,1.5551283,90.469444,1.0815449,64.14164
482.6184,75.935036,577.173,91.083084,517.0753,77.03848,441.2811,64.658905,332.04773,57.41995,242.09958,81.81559,143.40796,103.48643,0.2645836,1.1748309,3.5977402,91.9384,2.720466,88.00911
546.5464,83.5248,464.46548,73.57244,444.74918,68.67479,463.9729,68.51756,1.2335722,3.8931298,235.19366,77.02239,125.88242,90.689705,45.376694,124.841484,1.418844,85.635994,1.5270739,71.261475
598.4574,93.50317,455.72318,70.399765,453.9492,65.99338,448.00854,64.94173,3.4895968,8.786141,222.38397,71.2363,128.97102,98.27709,36.57402,92.691956,1.135773,103.8605,0.6613412,75.7264
506.63776,79.98532,491.3189,78.95957,569.56946,83.6281,469.16522,68.27666,449.84964,92.60709,254.66443,75.83541,6.378382,10.004291,64.77651,136.45837,1.603071,103.18843,3.1435132,67.19593
446.39728,68.8346,493.4043,76.38226,398.49353,59.50174,433.03394,63.031822,480.45905,86.86783,251.7184,83.46057,125.4762,89.22475,17.090519,102.609856,3.545618,82.36016,1.437304,84.92706
616.5602,97.64047,532.99524,78.74438,701.7061,100.93397,409.00027,59.164967,357.0715,63.898216,227.95616,70.986824,124.981064,86.090675,-1.7112663,-0.51099336,1.5751171,92.49073,-1.2058544,108.16066
518.2544,81.41939,464.8304,72.057625,566.18994,83.80823,553.6619,79.254875,409.5554,81.37265,220.73161,77.49027,124.647095,85.003815,45.460175,137.42303,2.0410883,94.0528,1.7396221,62.040543
604.734,91.456924,-2.4480371,3.1103692,451.0675,67.29252,478.16052,71.090096,455.36224,82.54103,290.47647,89.93737,-0.60878617,1.2477841,50.785015,105.35309,2.8291154,100.91384,2.2536263,91.29155
498.48013,77.85818,504.89258,75.46319,502.8692,75.71015,470.57944,69.58571,375.13937,69.60995,0.826769,3.6225805,113.1207,87.3212,30.570648,90.32015,4.249459,92.57479,1.6424623,79.6552
452.48743,68.38943,455.47116,72.55785,514.2855,77.25001,405.85846,59.324387,361.02646,68.36257,287.54062,88.29881,115.99635,79.59372,54.207546,127.803986,3.44626,96.83554,0.0684005,64.08502
484.2166,72.901436,544.8133,82.51985,485.50153,71.38534,474.20557,70.02978,403.68774,66.773285,247.01305,80.07483,179.0799,127.74156,-1.0,1.6645999,-1.0788392,111.090775,0.5697073,80.162445
1079.3063,173.642,648.0361,97.76654,463.32794,75.72604,431.08887,62.224308,379.71536,69.82346,259.26804,85.92902,114.22518,81.04581,37.71296,99.58541,2.5072875,71.15859,0.84177506,85.52377
561.3138,86.73637,524.30414,80.69368,454.33093,69.20334,388.3204,56.388893,400.1849,68.908226,310.07504,100.89202,98.17387,68.963196,38.2652,83.05511,-1.3126597,103.82773,-1.7476951,83.52769
1.1049001,3.008512,539.6265,83.22245,481.71655,73.658035,512.85785,75.43206,-2.5379527,1.3540318,255.77747,88.85912,112.60303,72.984314,34.470207,75.2081,2.014479,98.32463,1.8484199,97.50772
610.4954,97.01912,-0.44387,4.208021,448.84546,66.687065,337.07974,50.472195,375.53928,82.28974,285.57602,85.756485,142.56596,96.20719,46.572697,97.031105,-1.355192,127.71416,2.9466445,61.59388
465.79156,75.70139,441.08926,67.327675,444.4152,67.46216,0.30445647,2.911991,400.7296,71.2551,275.38986,82.00843,127.57199,95.10371,29.800007,85.48187,3.3074064,108.21109,1.8089843,69.68784
2.409275,2.8638966,524.94495,82.01298,434.95074,65.46657,410.7274,58.831623,404.3755,77.89271,283.45337,88.05637,116.12014,84.15353,58.918884,143.23155,1.6229415,105.707,0.030827403,95.12764
471.35138,71.35242,482.12888,72.55822,0.66087186,1.0281265,503.53445,73.13183,403.46683,73.180374,276.9314,87.593,173.53105,106.42789,1.0218327,3.3326368,2.5474098,100.959,-1.135002,88.66723
585.2489,93.60757,534.0652,81.664925,457.91696,65.53023,-0.7080146,5.2481728,-0.18718606,12.076442,283.8947,86.722694,119.00476,96.8081,29.191801,89.77051,1.7135754,97.12159,4.0131154,61.214214
611.274,99.82714,520.08405,76.0342,484.31934,74.63268,477.38666,67.99681,442.5088,77.6714,316.6577,98.22306,109.99214,85.57022,38.564243,115.11367,3.0563092,90.03292,-0.8635463,96.85743
467.0766,69.93294,497.3159,76.00823,477.37283,71.61099,-0.33743173,5.8499722,404.6586,72.52441,250.54262,85.30676,108.55881,77.00456,46.753834,94.593445,1.5807824,6.9267573,1.0291314,67.68576
2.770189,3.1857781,570.31415,87.903725,473.15573,71.92266,400.11255,55.90663,452.91602,85.43079,353.04187,113.3692,111.77959,82.91402,18.389227,94.24941,7.771146,105.47292,-0.572025,77.34127
565.83954,84.340324,528.21423,81.77368,572.35205,82.508095,427.3531,64.35024,508.95795,88.06078,256.56085,84.524,125.315834,96.11237,62.888252,123.72924,0.9007764,84.741394,-1.1561046,88.927086
603.5005,94.18502,446.09015,69.62597,462.31494,73.42419,538.4888,78.88371,364.5769,64.07681,257.41397,83.97112,130.37212,90.394295,43.526447,98.96033,3.5811987,87.2643,4.455631,72.3571
651.6959,103.52045,553.78674,83.251564,404.57733,64.33012,414.77493,59.48116,373.92688,69.451164,283.9403,87.88443,124.156746,92.66236,5.9673295,7.2660494,-1.5894716,1.8267646,2.2368777,88.119354
544.9226,82.54746,545.9967,81.63231,508.80975,74.405785,508.01578,78.77669,340.0056,60.173702,263.27026,84.03847,-2.8023546,1.2165239,17.137623,85.66211,2.3547697,105.146706,1.6466122,71.19586
467.12897,70.65622,1.7628579,5.382347,477.71936,70.45095,430.4954,63.506683,316.94504,50.752785,273.68234,99.91988,126.49235,88.18222,42.83951,91.93338,2.1523778,81.11935,3.317305,80.62002
662.2348,101.18624,640.70654,99.32304,538.2129,79.07972,-1.717875,5.3020205,357.18967,61.70436,9.823835,15.779125,111.22149,80.817375,-0.4021055,1.816287,1.5339618,103.82149,2.3538377,68.923355
560.0038,84.96206,562.7449,86.59515,807.50696,123.33564,416.90887,63.149002,0.5192555,4.464103,241.59378,78.5501,125.06715,92.039566,0.72532463,4.639739,5.5842834,92.836815,-0.71543175,88.75709
692.39465,102.52843,507.3876,79.85074,703.9449,110.5915,491.82776,70.38984,1.9223485,3.7443104,209.74728,69.019165,150.17902,104.162895,-1.0,1.3659012,2.4304562,104.76974,-0.12267363,93.25372
-0.34570527,1.3119297,501.64145,78.234505,457.01355,67.872826,435.70068,60.256016,376.52747,68.25876,207.80954,61.368256,1.0980201,3.1795044,-1.4686333,1.2593763,3.0931907,111.63494,1.0953956,115.91353
481.21808,75.691826,539.8458,84.283554,535.3572,77.49415,532.4784,77.30401,438.80878,79.44941,245.8097,81.715004,124.761986,86.701645,59.81226,100.74301,-0.91557246,107.60193,1.7438166,69.1734
493.6156,78.88418,461.5375,68.56311,515.0186,74.18296,446.97186,63.96311,447.68994,82.38695,287.24112,88.67669,142.59473,102.62536,-0.20952058,1.1892076,3.3242626,105.42041,6.667729,294.39548
571.813,86.5049,522.7149,81.675766,496.00412,73.586494,440.1269,63.594353,375.7994,67.93366,280.9359,96.684166,165.69635,102.184944,24.997229,98.02973,2.94421,94.10708,-0.793065,112.96976
481.57608,75.58633,651.1543,102.0806,367.0391,55.650467,537.7687,77.37301,365.64743,63.61106,250.55142,75.60485,98.05173,86.13303,69.05719,134.51044,3.2880054,90.215996,2.1596894,71.71158
651.70374,99.79107,444.29758,65.408844,448.34058,65.01733,469.6054,67.943436,370.05292,65.44293,0.17888606,2.7174008,144.20547,104.76665,35.542694,87.17714,1.4206059,99.45138,2.4070783,80.328804
526.538,77.48437,574.1956,88.2667,507.96594,78.71184,511.31232,74.961205,311.6312,55.121067,306.97437,90.88333,114.44268,85.3598,28.957726,103.68684,3.7819166,104.3704,-0.25837559,68.95786
545.2649,83.805244,467.70297,71.47139,536.6301,78.003174,541.19073,80.4898,0.44725287,5.3618383,254.40048,81.79138,0.8265921,2.5762062,35.23624,115.96514,3.3003082,118.10976,1.5616953,4.151526
582.21497,90.55414,563.8882,88.132095,499.0629,75.62996,510.18402,75.217415,3.6715345,5.5922866,255.98343,80.889465,103.13194,85.504135,22.078915,89.271385,2.4067185,98.3918,-1.2347512,80.74259
618.7132,94.35472,585.2674,93.22008,518.50806,78.33276,467.57217,69.51188,376.91476,65.71671,309.67215,99.19177,115.33795,88.96421,8.83317,109.157295,2.851803,79.43831,-0.014815986,-0.025970876
4.477643,10.562517,494.99536,78.315735,488.89572,75.57049,463.57465,66.663345,422.71066,84.77236,627.95026,184.7908,141.3022,103.14225,43.839996,86.60949,1.6574576,102.84388,1.9010932,71.44084
502.7837,76.11092,500.72913,76.160736,465.03027,69.61789,440.70847,65.89258,357.84622,60.83494,326.80716,120.73814,143.66826,106.54365,1.0679553,2.1319864,-2.7164822,109.94493,1.015631,82.16893
518.0684,81.10478,605.5105,93.698875,590.2269,83.87005,486.31042,70.29855,361.11234,60.263332,0.8744494,0.95109,122.23586,87.55227,19.594324,99.7645,4.5047436,84.35121,2.4609756,67.8374
601.59894,90.47749,572.16187,89.26112,508.8874,78.07345,-0.6195036,0.16877902,448.2964,85.67054,252.65024,82.72848,126.51544,103.10487,29.682316,74.63067,2.0589643,88.71397,0.97988594,84.75576
593.78687,91.38023,-2.3477507,0.48024273,462.0855,73.36475,423.72964,60.823883,362.0886,64.15821,312.1867,96.653694,110.037346,84.62603,20.667334,66.138664,2.6401606,85.73706,4.017896,67.17708
566.99835,85.58931,525.8267,80.55728,516.729,76.82535,1.8328562,1.8405879,448.19797,87.58083,231.60724,80.09274,0.101599336,3.2854338,1.2481723,3.931522,2.9347904,91.800285,3.357777,83.04149
8.1713,37.985184,476.5458,71.97517,410.16553,64.039154,544.79956,81.71627,360.9607,57.671516,247.49452,81.182106,96.401505,80.2004,39.450825,71.53634,3.4846206,113.64341,-0.37144804,61.30285
613.49304,94.79671,3.2490745,3.4152985,578.35175,90.43882,412.99384,60.51078,357.88632,64.633354,211.1693,68.42171,138.80629,95.12658,32.740974,95.06343,1.2386718,60.5159,1.7909741,113.72886
443.157,68.80568,510.68585,79.04176,617.12805,92.624504,466.32318,69.467514,402.0178,74.263824,296.60388,92.59919,130.98555,92.86469,33.098915,104.83738,2.6333725,77.54165,-1.0,88.243935
526.55896,84.18457,595.89874,90.5721,508.8834,78.41871,407.73837,62.04176,341.29755,55.469257,273.34433,89.59737,113.58544,74.614494,28.033628,83.72551,2.7226307,98.930756,2.7700465,79.6199
554.70184,82.687874,517.7771,77.12041,-0.0450356,1.6393428,467.84677,67.88521,422.22894,76.46463,277.6917,89.121704,134.71886,98.34756,36.25474,89.72549,0.8791628,95.70472,-1.3618715,2.8065226
527.69727,81.78141,482.51822,73.1054,575.7689,83.00288,541.4075,80.5171,360.41583,65.57956,213.50122,71.46695,122.058525,98.44059,41.45476,107.63338,2.211527,82.10128,0.9836724,95.854324
477.44037,71.51841,453.73926,73.98607,521.38837,78.163315,454.97092,67.92563,376.9914,60.698868,265.05328,88.54924,143.42363,101.21931,30.152256,95.86596,8.965095,130.7557,0.7969526,52.763493
594.0649,94.23318,495.4062,75.91865,502.6042,74.85831,413.79742,63.99009,547.4663,98.28884,257.4383,94.48393,128.01328,87.50414,32.036743,106.44159,3.8172903,89.168175,1.7359405,50.308334
514.50586,79.89241,631.28845,90.38574,403.5042,64.52238,476.79123,72.071205,403.09982,66.44514,272.9843,88.50428,134.54985,99.54461,63.570206,90.63917,2.2044756,102.70563,1.4089541,44.733772
516.2306,80.87846,551.0493,84.97605,479.2864,71.19633,489.02463,69.94454,420.9032,82.458786,310.6576,97.78907,161.06207,122.51618,26.561344,89.868164,3.0562515,104.15158,-0.060899913,0.07244897
465.38065,72.84242,518.0313,82.94796,507.97318,76.69637,430.008,63.039017,555.1532,103.40292,285.19104,90.53812,148.0843,96.45141,23.147163,109.31274,3.1560097,98.72424,0.6356158,73.60571
578.8518,88.472145,453.9897,69.5344,527.56683,82.638435,396.47617,59.49168,408.89197,76.13005,254.647,88.7654,117.68258,94.76603,33.066483,106.81845,2.53588,88.966255,4.8363576,66.78901
540.1589,80.602615,486.55475,75.15229,451.95898,69.7345,488.98184,77.51907,384.10522,65.26529,272.62625,85.75183,145.8764,91.60795,0.48196256,5.2567463,2.319386,84.85799,3.162159,61.673294
572.46954,90.595955,638.89685,99.93069,697.8758,105.43532,407.72565,58.719395,369.12674,65.33479,259.80563,81.78437,118.107056,92.103874,30.685328,99.12084,6.192241,87.56958,1.2665329,327.30948
504.1883,78.139946,573.94684,85.36474,887.87354,131.17686,-0.66129696,1.5847862,397.26492,70.00194,240.9784,75.25529,116.5029,81.65564,36.445007,87.13875,3.8584619,101.569016,2.3030462,78.44849
528.0222,80.651146,-0.1762532,2.7661529,485.10254,73.05248,2.0147114,4.814316,391.79556,68.486084,315.21405,99.08278,100.205734,79.410774,-0.1928063,1.7636919,2.6366343,114.85982,3.4360662,106.45872
568.08014,85.57521,590.855,87.49348,605.7625,89.520935,-0.96706057,0.658563,449.88736,86.40697,273.26538,83.018364,96.76158,79.96689,2.2341096,7.5151005,2.911551,99.61114,1.4038756,68.85027
558.16876,86.544235,595.8486,93.110794,500.2689,76.077644,337.6928,50.605446,349.3586,61.62423,262.86838,81.62415,118.25905,100.454926,27.661337,90.68982,-0.71295375,124.94729,3.3767157,128.82343
555.1304,84.26282,553.9375,83.99198,498.12515,74.006615,393.96066,58.87848,4.319695,1.3166678,321.75235,102.70219,119.52307,79.84243,45.62932,83.27256,4.172596,94.60241,2.8634987,78.2982
533.02246,83.30405,562.64886,84.12649,524.1993,79.60745,436.4719,63.790222,487.001,91.24907,285.5024,85.621025,99.346245,80.01774,38.34824,109.60654,2.2702909,87.041374,3.6291537,73.87288
4.2877913,8.166264,502.18927,78.041534,11.512887,15.058569,383.8326,55.94025,365.27197,66.038376,251.28137,80.15564,114.77361,91.46454,30.810175,92.590836,1.9902256,92.80604,2.2136812,79.52033
485.6854,75.36479,308.38354,52.105328,451.36194,66.71431,624.61334,94.66962,460.27023,81.95482,285.0558,90.14639,129.8433,99.32952,47.42702,97.942635,3.7004342,102.54881,1.196491,70.59865
495.98904,76.4497,497.64124,75.29326,472.1731,69.62519,510.29135,73.14178,387.7367,75.1796,324.44553,97.20502,141.29231,97.96669,30.656591,102.98596,3.5856218,98.47423,-0.27775908,68.56227
5.3919063,9.634327,505.60742,74.78481,454.3579,70.17645,547.65607,79.81447,-0.327685,1.349201,275.41455,87.18377,109.49167,78.22811,46.10952,92.05856,4.8728056,101.72653,2.326971,71.17688
637.5009,100.715836,521.7171,81.44485,497.75812,75.49823,725.21155,109.914276,378.58707,69.706024,285.15964,89.21888,121.29434,91.07051,54.93745,107.97224,0.33707345,1.97573,2.4064846,65.95185
829.38916,132.66858,676.08856,101.52168,455.82196,68.285774,473.69107,66.26146,384.98346,71.82403,304.0354,105.01023,110.67022,80.50472,42.122242,107.79025,5.7420745,120.84539,1.7178082,77.57997
509.06656,78.681076,526.9773,81.36218,541.2509,81.28007,548.7776,81.2941,1.989151,4.020286,269.4488,78.426956,111.8477,88.170456,37.632374,107.72824,1.2830606,96.55729,0.06524539,104.81186
625.89667,100.907486,462.11234,71.23846,524.7691,72.35619,441.18954,64.003265,369.04184,65.354164,0.1714499,4.3860464,122.48091,93.27995,47.98086,96.21572,4.8394494,121.012596,0.4911455,95.07822
493.27533,75.88813,429.0987,66.36288,535.3117,77.02231,0.8183446,1.9868286,363.62695,63.436363,272.5707,85.597435,117.43643,86.551384,36.934715,124.76679,4.7267427,4.3038964,2.2143621,78.68447
736.815,115.17877,523.0444,79.755936,464.3843,70.923935,281.2369,39.596233,417.44827,68.602,282.4686,87.285446,134.88252,89.27261,56.50342,95.69505,-0.9047249,117.981514,3.6258364,60.50837
2.3535104,8.036428,520.01337,79.97443,533.1328,81.311646,-0.37622368,-0.15913594,2.0922792,5.4442205,300.28674,100.76443,95.44046,85.479996,40.29323,105.80338,4.589361,89.63821,2.4767528,83.16053
509.36765,77.74676,2.6971343,3.6355095,575.4441,84.15936,416.01157,62.089275,421.80045,80.80536,-0.7012087,2.7715783,114.76892,87.098816,23.366144,87.57675,3.4574451,68.28698,0.7859063,64.31865
517.0464,81.52359,475.53134,74.65338,462.24185,67.69822,454.89728,67.3133,418.42404,69.09587,254.30247,76.91596,75.63378,73.44086,32.87779,87.22884,2.9213545,83.55808,-0.7832643,110.74573
598.02997,96.54241,531.1037,81.822754,512.21606,75.27699,434.79916,65.768265,0.49573183,5.1403694,340.5062,109.75382,119.01098,82.88177,17.25175,94.34034,5.155927,7.381588,2.1614556,81.82613
0.5379839,2.197541,482.8604,75.36834,402.31165,62.490692,458.55518,68.13815,2.826747,4.3770003,224.0992,79.329,136.39043,98.08627,27.205212,115.14763,2.577264,83.98351,1.3841095,59.271187
494.4226,75.73476,576.5892,87.44888,522.909,79.016884,429.42847,63.38318,321.83826,64.65551,273.00665,85.52587,134.12312,98.87945,60.44294,98.451744,2.2782404,90.7738,2.906668,94.184235
533.26495,83.392235,517.1971,77.90735,456.18982,67.7368,386.2798,57.299313,412.96902,69.204475,285.399,89.16358,118.62825,87.7267,25.74256,99.28965,4.043984,81.267166,0.19298947,109.137726
512.2263,76.227684,450.71906,69.2887,480.60168,69.92059,470.3797,70.23113,780.59753,130.96292,251.96545,83.564926,108.94419,80.472786,35.841557,79.75653,0.26518154,1.3710744,2.0634286,79.58914
498.3628,80.01461,620.87006,95.21879,478.49243,70.777054,464.80963,70.42753,350.91254,60.054657,259.39505,82.38541,103.92246,89.57422,45.816853,108.64059,5.661723,204.00581,2.4714403,73.76766
539.6551,82.60176,601.0662,87.8539,650.52,95.66329,460.9234,70.64271,363.66373,60.042675,250.11029,81.37283,44.641,137.6508,46.28877,94.66994,4.8672285,119.5446,2.841568,69.6654
502.5283,76.63119,677.1962,103.55217,482.55713,68.95736,483.55093,71.06409,446.405,80.763664,263.37018,87.67797,147.30711,96.26622,46.74008,127.490555,1.6597052,99.24259,-0.76767546,87.04937
628.0068,97.68424,-1.2013456,0.60715187,535.60846,78.35151,2.6952124,5.614416,566.31396,105.06351,364.7923,142.95895,133.61075,109.62726,25.957361,100.11484,2.5585082,87.88207,4.1405773,63.65728
547.8488,86.35948,479.9826,74.753746,586.1859,84.74476,-0.88130057,1.1391425,379.9704,65.10051,255.17532,82.56574,132.65292,95.44252,1.0093267,3.0663576,2.9393456,106.78048,3.3560677,75.674774
