FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
22707.871,420.41998,224.84,666.82,1349.0399,361.9,351.0,117.450005,2152.96,4046.0798,55.8,3.483858,6.990797
22245.03,118.579994,19768.98,13530.439,1775.62,130.9,5.4,-48.600002,21006.08,69370.875,55.9,401.4445,78.58708
23402.13,101.64,16893.799,10926.3,957.88,97.02,14.85,5.4,15710.72,58384.64,55.9,325.9088,55.581078
24435.69,166.31999,19570.32,13470.38,1188.88,144.76,-33.75,33.75,17888.0,65207.04,55.9,361.68372,60.69752
19508.01,144.76,18489.24,12894.42,1338.26,237.15999,292.95,-43.2,18567.68,64017.918,55.9,428.20108,79.21862
24196.44,135.51999,22439.34,15447.739,1008.69995,64.68,37.8,-64.8,22231.04,77239.04,56.0,418.9652,76.43527
17562.69,104.72,12795.859,8365.28,805.42,58.519997,-27.0,13.5,12147.2,44168.96,56.0,328.93863,57.292908
28257.6,178.64,25280.639,17301.9,1744.82,297.22,54.0,40.5,24497.92,84212.48,56.0,404.1422,72.06754
39937.35,324.94,27920.2,18932.76,2294.5999,395.78,151.2,-27.0,28261.12,97182.72,56.0,315.58765,58.640415
18519.69,93.939995,17594.5,11303.6,1156.5399,234.07999,58.05,-16.2,16348.159,57886.72,56.0,429.22726,73.39876
35709.15,274.12,36558.06,24810.94,2157.54,463.53998,47.25,-45.9,37525.758,123377.914,56.0,462.61594,87.56875
23566.56,109.34,21372.12,14334.319,1387.5399,113.96,52.65,-24.300001,21195.52,71870.72,56.1,409.6824,74.801605
15666.09,120.119995,87.78,177.09999,78.54,35.42,51.3,16.2,587.51996,1076.48,56.1,1.5374043,2.1607676
23907.6,157.08,17372.74,11958.1,1409.1,15.4,117.450005,-31.050001,18132.48,58516.48,56.1,328.0691,62.92221
16079.34,109.34,15509.34,10179.399,874.72,287.97998,-2.7,25.65,15728.64,52432.64,56.1,435.79718,81.44295
21807.42,155.54,19111.4,12851.3,1384.46,109.34,95.85,-13.5,18003.2,64928.0,56.2,395.8651,68.57864
14155.7705,67.759995,11168.08,7870.94,654.5,84.7,124.200005,2.7,10389.76,38272.0,56.2,356.2726,60.858948
14168.82,35.42,10481.239,6891.5,583.66,18.48,5.4,-32.4,10005.76,35659.52,56.2,333.9914,58.517807
22455.57,112.42,18761.82,13285.58,1024.1,243.31999,129.6,-52.65,19646.719,62556.16,56.2,377.36032,72.73888
15921.87,109.34,13448.819,8616.3,757.68,106.259995,55.350002,-17.550001,13866.239,45972.48,56.3,381.51175,72.39985
18526.65,97.02,16453.36,11126.5,845.45996,169.4,-13.5,-44.55,15851.52,54932.48,56.4,401.17252,71.111496
21131.43,178.64,16474.92,11129.58,1050.28,174.01999,72.9,-18.9,14447.359,54140.16,56.4,352.06052,56.622242
15413.79,75.46,10197.88,7010.0796,719.18,109.34,103.950005,0.0,19718.4,33035.52,56.4,298.60922,106.818375
26726.4,130.9,25306.82,17037.02,1767.9199,525.14,78.3,4.05,27095.04,85630.72,56.4,427.7971,84.443665
