FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
25484.041,257.3,24513.25,17019.0,1494.2,311.55,10.8,-20.25,24288.0,79302.4,57.2,434.59943,79.32561
13145.7,40.3,13590.399,9616.199,971.85,17.05,143.1,13.5,13455.359,44701.438,57.2,467.16962,85.26649
21034.86,176.7,23298.049,15462.8,1277.2,128.65,102.6,62.100002,22167.04,76229.12,57.4,500.57358,87.81751
19060.83,167.4,19477.299,13226.149,1443.0499,139.5,153.90001,79.65,18411.52,65445.117,57.6,461.7449,80.41011
17652.3,142.59999,18317.9,12362.8,1337.6499,54.25,163.35,2.7,16650.24,60753.918,57.6,468.9256,78.49682
18056.85,100.75,19336.25,13142.449,1178.0,141.05,-33.75,25.65,18014.719,61472.0,57.7,483.93665,83.08452
17493.09,114.7,20370.1,14622.699,1038.5,103.85,159.3,51.3,17999.36,65145.598,57.7,526.3286,85.72036
19478.43,209.25,21007.148,14261.55,1568.6,186.0,68.85,66.15,19857.92,68582.4,57.9,487.39124,84.92319
21841.35,148.79999,21890.648,15149.699,1272.5499,333.25,106.65,12.150001,20313.6,68794.875,57.9,452.8725,77.3859
21102.72,237.15,22169.648,15526.35,1455.45,75.95,125.55,27.0,19539.2,72096.0,58.0,474.74594,77.03669
13011.72,89.899994,14799.399,9792.899,894.35,-1.55,90.450005,-13.5,12508.16,47831.04,58.0,514.0675,80.01945
16563.06,96.1,16420.7,10981.75,1145.45,88.35,153.90001,-44.55,15722.239,53550.08,58.0,447.95807,79.00265
20624.22,195.29999,25423.1,17203.45,1886.35,204.59999,79.65,32.4,22833.92,81006.08,58.1,557.2204,92.311134
21745.65,206.15,27239.7,18257.45,2050.65,77.5,137.7,-14.85,23895.04,83905.28,58.1,566.26324,91.61171
13583.311,77.5,14425.85,9362.0,988.89996,122.45,49.95,64.8,12934.399,47781.117,58.1,479.93958,79.25483
15646.95,102.299995,16662.5,10665.55,1041.6,153.45,-48.600002,22.95,15159.04,52867.84,58.2,481.24216,80.653076
35848.35,341.0,42480.848,28699.799,2701.65,139.5,143.1,29.7,39224.32,138689.28,58.3,535.6346,91.21823
14037.45,40.3,12889.8,8935.75,1009.05,-12.4,45.9,54.0,12110.08,42479.36,58.3,414.82697,71.7092
22272.871,209.25,23259.299,16161.85,1391.8999,91.45,13.5,6.75,22992.639,71453.44,58.5,471.9063,86.00478
25089.93,189.09999,30672.95,20590.2,2168.45,269.69998,129.6,21.6,27101.44,99430.4,58.6,552.6188,90.038155
15380.73,105.399994,17629.7,12054.35,897.44995,203.04999,191.7,-39.15,16003.84,56549.117,58.6,518.06604,86.695595
27824.34,254.2,32142.35,22231.648,1878.6,277.44998,40.5,-33.75,29423.36,100555.516,58.7,522.1274,88.12467
17768.01,175.15,19864.799,13235.449,1249.2999,94.549995,414.45,-93.15,18460.16,63202.56,58.8,505.29086,86.56433
14449.83,99.2,12341.1,8183.9995,926.89996,237.15,75.6,10.8,12046.08,38823.68,58.8,385.7638,69.26087
22269.39,106.95,24434.2,16496.65,1415.1499,49.6,103.950005,4.05,22259.2,80450.555,58.9,495.87198,83.2426
14700.39,93.0,13095.949,8252.2,725.39996,136.4,58.05,27.0,12015.359,42108.16,58.9,402.42505,67.88719
10192.92,62.0,9873.5,6649.5,455.69998,209.25,56.7,22.95,9194.24,32560.639,58.9,437.65918,75.02349
25816.38,173.59999,30155.25,20070.95,2126.5999,342.55,280.80002,-16.2,26981.12,96564.48,59.0,527.95935,87.083626
21790.89,179.79999,18162.9,12410.85,1281.85,223.2,-25.65,27.0,23121.92,57591.04,59.1,376.45477,88.42922
18210.84,175.15,17073.25,11775.35,1049.35,51.149998,28.35,-43.2,17629.44,53477.117,59.2,423.56183,80.5904
31503.57,227.84999,36110.348,24238.898,1935.95,108.5,148.5,14.85,33388.8,115784.96,59.2,518.0708,88.3247
23302.08,232.5,23959.898,16251.749,1864.6499,113.149994,14.85,6.75,22652.16,79257.6,59.2,464.63437,80.93048
16876.26,119.35,18282.25,12268.25,1043.15,144.15,49.95,16.2,16481.28,57521.918,59.2,489.5781,81.30861
22470.36,181.34999,24841.85,16110.699,1762.35,133.3,45.9,-49.95,22718.719,79229.44,59.3,499.64355,84.21271
22491.24,204.59999,24989.1,16664.049,1819.7,134.84999,155.25,-18.9,23091.2,79788.8,59.3,502.14355,85.52939
16111.53,173.59999,18669.75,12421.699,1139.25,60.449997,-14.85,18.9,17678.08,59505.918,59.3,523.7548,91.47596
30330.81,310.0,28991.2,19776.45,1922.0,308.44998,232.2,33.75,28638.719,94023.68,59.3,431.84946,78.5793
17621.85,155.0,20852.148,14450.649,1453.8999,88.35,52.65,-37.8,19072.0,66664.96,59.4,534.86334,90.2169
53460.63,837.0,88100.445,58684.547,5435.8496,516.14996,218.7,27.0,80983.04,262143.0,59.4,745.2748,126.670494
23502.18,217.0,25731.549,17175.549,1697.25,336.34998,132.3,-10.8,23370.24,81465.6,59.5,494.8068,82.80802
23332.53,199.95,26852.2,18083.85,1725.1499,13.95,112.05,14.85,24725.76,88939.516,59.6,520.162,88.31376
18348.3,159.65,21149.75,14546.75,1474.0499,179.79999,6.75,32.4,19170.56,67799.04,59.7,520.9923,87.05814
29536.5,283.65,26026.049,17900.95,1700.35,176.7,47.25,-2.7,26448.639,82636.8,59.7,398.0285,74.470085
16668.33,215.45,17728.9,12014.05,1044.7,168.95,-32.4,14.85,15668.4795,56851.2,59.7,480.66425,78.225555
21039.21,223.2,25444.799,17643.65,1218.2999,320.84998,36.45,66.15,23106.559,82014.72,59.7,546.6767,91.56277
18282.18,106.95,21591.5,14025.949,1514.35,130.2,47.25,18.9,19380.48,69393.92,59.7,533.8224,88.34435
22155.42,237.15,25099.148,17528.95,1486.45,322.4,22.95,66.15,22840.32,79710.72,59.8,512.01935,85.88659
15934.05,99.2,17462.299,11815.649,1040.0499,240.25,74.25,25.65,15509.76,57116.16,59.9,495.28366,81.036934
62235.45,1962.2999,127701.4,86565.945,8709.45,1159.4,256.5,87.75,138426.88,262143.0,59.9,928.20715,186.46194
22837.5,124.0,27667.5,19123.898,1762.35,251.09999,130.95,6.75,24610.559,89772.8,60.0,547.6256,89.82459
24188.61,218.54999,23163.2,15859.6,1531.3999,209.25,133.65001,2.7,24218.879,70023.68,60.0,432.653,83.386635
12478.41,85.25,12880.5,8309.55,889.69995,108.5,95.85,-24.300001,11855.359,41446.4,60.0,466.4425,79.07298
20993.97,193.75,23397.25,15044.3,1937.5,99.2,102.6,9.45,20929.28,73838.08,60.2,503.6903,83.02146
18597.12,168.95,19435.45,13396.649,1162.5,29.449999,117.450005,27.0,17246.719,61757.438,60.2,472.2642,77.161224
14957.04,85.25,16631.5,10961.6,988.89996,79.049995,152.55,25.65,14991.359,53056.0,60.2,502.54758,83.474556
26352.3,223.2,34287.55,23133.75,2571.45,756.39996,175.5,-54.0,30608.639,110405.12,60.3,588.21344,96.89399
19861.23,148.79999,21873.6,15368.25,1131.5,125.549995,136.35,-40.5,19560.959,69937.92,60.3,497.73383,82.006966
32183.041,351.84998,26446.1,17518.1,1565.5,68.2,101.25,37.8,30078.719,83005.44,60.3,371.12534,77.770355
11883.33,85.25,11178.6,7331.5,776.55,3.1,31.050001,21.6,9890.56,35618.56,60.3,424.99448,69.14767
15858.36,111.6,18472.9,12302.35,1263.25,133.3,110.700005,28.35,16834.56,58288.64,60.4,526.511,88.4693
24489.63,203.04999,28834.648,19672.6,1773.2,296.05,179.55,103.950005,25117.44,89493.76,60.4,532.19635,85.44177
22106.7,173.59999,24254.398,16175.8,1539.1499,455.69998,221.40001,-22.95,21589.76,78176.0,60.5,495.84546,81.31035
23924.13,207.7,25511.45,17084.1,1903.3999,212.34999,67.5,25.65,23662.08,82140.16,60.6,481.89606,82.358
12669.811,119.35,11753.649,8180.9,695.94995,62.0,83.700005,-35.100002,10846.72,38988.8,60.6,419.1045,71.15374
17999.43,55.8,22626.898,15940.199,1491.1,86.799995,-6.75,27.0,23892.479,57544.957,60.7,568.27356,110.87499
18216.06,203.04999,20539.049,14244.5,1305.1,218.54999,118.8,5.4,18273.28,64399.36,60.8,509.5997,83.545906
20264.91,153.45,23660.75,16110.699,1374.85,238.7,54.0,-41.850002,21698.559,76464.64,60.8,527.7356,89.24367
18368.31,168.95,21586.85,15276.8,1168.7,285.19998,128.25,-35.100002,19672.32,69277.44,61.0,531.1999,89.26449
20575.5,136.4,25296.0,16806.65,1841.3999,434.0,72.9,20.25,21962.24,81063.68,61.0,555.74475,88.96152
20774.73,195.29999,19410.648,12880.5,1333.0,198.4,10.8,-27.0,18329.6,62919.68,61.0,422.1159,73.361496
17340.84,96.1,16228.499,11054.6,1320.6,237.15,-25.65,-24.300001,15929.6,54291.2,61.0,422.80194,76.42216
19658.52,122.45,22031.7,14049.199,1342.2999,122.45,64.8,-1.35,20087.04,69072.64,61.0,506.51852,85.11834
23196.81,189.09999,29587.95,20314.299,1815.0499,31.0,191.7,55.350002,27153.92,93209.6,61.0,576.6188,97.65856
21693.45,254.2,23716.549,15682.899,1770.1,82.149994,114.75,10.8,21303.04,74169.6,61.1,494.0825,81.76439
11298.69,41.85,11612.6,7698.8496,695.94995,530.1,58.05,-13.5,10595.84,38979.84,61.1,464.4318,78.03834
18617.13,144.15,20225.95,13390.449,1224.5,161.2,224.1,63.45,18570.24,65131.52,61.2,490.9839,83.06889
16414.291,165.84999,18536.45,12324.05,1067.95,130.2,58.05,62.100002,15813.12,59009.277,61.2,510.39813,80.19438
16702.26,201.5,19779.549,12816.949,1174.9,62.0,32.4,47.25,17975.04,61397.758,61.2,535.2853,89.703735
16757.94,127.1,18891.4,12764.25,1263.25,96.1,121.5,-20.25,17342.719,61523.2,61.2,509.50296,86.22221
16724.01,170.5,18992.15,12620.1,1165.6,423.15,110.700005,0.0,17372.16,60357.117,61.2,513.2667,86.54754
16740.541,144.15,18038.9,12424.8,1148.5499,88.35,-1.35,10.8,16666.879,59363.84,61.2,486.97244,82.91032
14542.92,134.84999,12012.5,8501.75,683.55,34.1,103.950005,-12.150001,11745.279,38571.52,61.2,373.0559,67.06789
14762.16,155.0,16008.399,11071.649,1157.85,97.649994,130.95,-2.7,14512.64,51544.32,61.3,490.0805,81.85659
20398.89,137.95,20867.648,14861.399,1356.25,182.9,118.8,70.200005,19571.2,67910.4,61.4,462.25668,79.861435
25022.94,220.09999,28332.45,19598.2,1976.25,68.2,236.25,2.7,25427.2,92660.48,61.5,511.7439,84.642784
18981.66,241.79999,22382.0,15132.649,1148.5499,128.65,120.15,29.7,20008.959,74699.516,61.5,532.97314,87.84251
17727.99,375.09998,17671.549,11642.05,1215.2,156.54999,95.85,25.65,16040.96,55843.84,61.5,450.4086,75.2608
16585.68,103.85,19505.2,13271.1,1503.5,136.4,6.75,86.4,17251.84,60872.957,61.6,531.5641,86.666306
13542.42,79.049995,13943.8,9537.149,863.35,124.0,90.450005,-4.05,13168.64,45648.64,61.6,465.27228,80.95495
14642.1,122.45,17524.299,11854.399,1280.2999,-60.449997,52.65,27.0,15846.399,54506.24,61.6,540.9909,90.21323
16435.17,153.45,15831.699,10757.0,988.89996,156.54999,195.75,-12.150001,14844.16,51481.598,61.7,435.22247,75.122314
24119.01,164.29999,30266.85,19925.25,1669.35,210.79999,157.95,-54.0,26368.0,92968.96,61.8,567.28015,91.14001
21528.15,147.25,24502.398,16426.9,1867.75,263.5,40.5,-14.85,23374.08,78296.32,61.8,514.4144,90.50786
20726.01,151.9,24079.25,16254.85,1395.0,257.3,216.0,-54.0,22741.76,80330.234,62.0,525.1165,91.4781
12895.14,102.299995,12429.449,8785.399,761.05,68.2,66.15,2.7,11266.56,38972.16,62.1,435.4963,72.636955
44522.25,517.7,66443.85,44754.7,4856.15,451.05,121.5,45.9,62132.48,208864.0,62.1,674.82214,116.617546
16603.95,175.15,19728.398,13268.0,1221.3999,99.2,36.45,25.65,17450.24,64734.72,62.1,537.0655,87.57691
13552.86,51.149998,14387.1,9104.7,1060.2,41.85,71.55,-31.050001,13262.08,46049.277,62.1,479.7253,81.47289
21146.22,158.09999,23256.2,15761.949,1897.2,49.6,128.25,-17.550001,21831.68,73425.92,62.1,497.03598,86.01315
26048.67,286.75,28290.6,19709.799,2008.7999,509.94998,120.15,-33.75,25867.52,89205.76,62.1,490.8258,82.69505
15844.44,127.1,18420.2,12317.85,1049.35,80.6,130.95,2.7,16785.92,57182.72,62.2,525.4682,88.28918
24629.7,168.95,29527.5,19334.7,1779.3999,252.65,67.5,14.85,26512.639,93643.516,62.3,541.9031,89.724464
15278.94,122.45,17217.4,11239.05,1046.25,27.9,220.05,64.8,15663.359,55755.52,62.4,509.3041,85.40169
24091.17,162.75,28583.549,18682.15,2061.5,249.54999,29.7,-86.4,26416.639,92395.516,62.5,536.2952,91.41664
13857.36,127.1,12784.399,8255.3,705.25,71.299995,54.0,-17.550001,12328.96,41687.04,62.5,416.78665,73.98536
22459.05,156.54999,25243.299,17248.4,1587.2,367.34998,176.85,52.65,22942.719,79605.76,62.5,507.99023,85.09621
15349.41,139.5,16169.6,11125.899,1233.7999,141.05,41.850002,56.7,14868.4795,50583.04,62.5,476.04825,80.64046
23794.5,227.84999,30468.35,20861.45,2238.2,271.25,56.7,37.8,27429.12,100433.914,62.6,578.86523,96.15514
16316.85,145.7,19742.35,13257.149,1435.2999,327.05,49.95,62.100002,18268.16,63206.4,62.7,546.9201,93.360245
16179.39,141.05,15517.05,10302.85,713.0,27.9,90.450005,12.150001,14489.6,50051.84,62.7,433.31192,74.47877
12386.19,130.2,11456.05,7708.15,796.69995,134.84999,4.05,5.4,10196.4795,36147.2,62.8,417.84357,68.38139
24696.69,220.09999,30032.799,20460.0,2205.65,142.59999,-4.05,-20.25,27595.52,95962.875,62.8,549.6958,93.17386
41840.04,554.89996,35237.7,23558.45,2329.65,282.1,125.55,14.85,36049.918,109007.36,63.0,380.39078,71.617744
27545.07,165.84999,33503.25,22239.398,1932.85,155.0,186.3,-12.150001,30864.639,108070.4,63.0,549.8049,93.43823
18973.83,111.6,17046.9,11767.6,1075.7,246.45,-8.1,-82.35,17813.76,53067.52,63.0,405.8601,78.128174
21891.81,243.34999,25061.95,16609.799,1489.5499,106.95,95.85,-72.9,22846.719,78504.96,63.1,517.4273,86.95746
22726.14,189.09999,22369.6,15372.899,1404.2999,435.55,33.75,2.7,20985.6,70439.68,63.2,444.74576,76.82627
18951.21,124.0,19486.6,13266.449,1190.3999,271.25,89.1,17.550001,18351.36,62403.84,63.2,464.6438,80.613464
28746.541,212.34999,32492.648,21735.648,1953.0,190.65,109.35,13.5,29781.76,104430.08,63.2,510.8636,86.31629
20308.41,150.34999,21504.7,14717.25,1441.5,65.1,-21.6,12.150001,20189.44,69634.555,63.2,478.526,82.78743
16313.37,139.5,17986.2,11563.0,1109.7999,210.79999,179.55,71.55,16670.719,56560.64,63.3,498.2872,85.12737
15495.57,125.549995,18334.95,11986.149,1554.6499,238.7,63.45,70.200005,15932.159,59452.16,63.3,534.82983,85.6558
19468.86,151.9,22971.0,15916.949,1526.75,102.299995,108.0,54.0,21273.6,71736.32,63.3,533.311,91.09393
14664.72,187.54999,14880.0,10205.199,854.05,60.449997,47.25,9.45,13506.56,47613.438,63.3,458.49826,76.62498
16307.28,147.25,16719.85,11111.949,1105.15,368.9,-39.15,-4.05,15344.64,52893.438,63.3,463.3073,78.30594
21020.94,155.0,21166.799,14046.1,1374.85,153.45,113.4,66.15,19289.6,70571.516,63.4,454.9926,76.33955
18849.42,153.45,21078.45,14162.35,1129.95,173.59999,89.1,-22.95,20025.6,65797.12,63.6,505.40198,88.5402
18321.33,120.899994,20174.799,13915.899,1404.2999,265.05,28.35,43.2,19211.52,65560.32,63.6,497.66278,87.37618
13270.98,72.85,13880.25,9306.2,1137.7,83.7,106.65,-8.1,13153.279,45143.04,63.6,472.64066,82.533676
14480.28,137.95,14359.199,9326.35,881.94995,13.95,79.65,-47.25,13054.72,46083.84,63.8,448.06372,74.983826
15393.78,161.2,17180.2,11175.5,868.0,175.15,62.100002,8.1,16044.8,54833.918,63.8,504.40277,86.845505
18070.77,147.25,20458.45,13711.3,1328.35,130.2,72.9,43.2,18433.28,64439.04,64.0,511.68524,84.97189
16384.71,178.25,17852.9,12063.649,1563.95,110.049995,43.2,21.6,16889.6,58414.08,64.1,492.42902,85.878265
17023.291,141.05,20199.6,12909.949,1339.2,150.34999,160.65001,-16.2,18528.0,64602.88,64.2,536.3459,90.73088
17664.48,179.79999,18714.7,12090.0,1303.5499,20.15,13.5,41.850002,17363.2,58593.277,64.2,478.774,81.84369
23506.53,199.95,26464.7,17406.5,1677.1,249.54999,48.600002,-33.75,24116.479,84262.4,64.2,508.83914,85.4681
13926.96,148.79999,16764.799,11518.05,883.5,6.2,71.55,-41.850002,15411.199,52840.957,64.3,544.1258,92.263275
21998.82,271.25,22104.549,14990.05,1537.6,257.3,89.1,24.300001,21626.879,68766.72,64.5,454.02676,81.8562
16150.68,167.4,17279.4,12006.3,1047.7999,280.55,-24.300001,5.4,15696.64,55457.277,64.5,483.4987,80.91179
42415.98,381.3,64785.348,44317.598,3591.3499,401.44998,247.05,81.0,60334.08,206641.92,64.6,690.6749,118.88469
17647.95,172.04999,18979.75,13069.6,1329.8999,63.55,63.45,48.600002,17733.12,62334.72,64.6,486.02463,83.68791
17111.16,243.34999,21969.7,14455.3,1478.7,280.55,174.15001,82.35,20180.48,69721.6,64.6,580.4326,98.399124
16839.72,105.399994,18370.6,11812.55,1018.35,217.0,72.9,54.0,17674.24,59837.438,64.7,493.01843,87.457855
19143.48,113.149994,19685.0,13094.399,1032.2999,172.04999,-16.2,28.35,19484.16,64129.277,64.8,464.6603,84.78105
16101.09,156.54999,19447.85,13392.0,1226.0499,370.44998,101.25,-2.7,18014.719,63130.88,64.8,545.97943,93.298065
20671.2,175.15,22769.5,16075.05,1605.7999,150.34999,184.95,-22.95,21468.16,74629.12,64.8,497.81845,86.53056
16791.87,68.2,18263.65,12097.75,1207.45,260.4,-28.35,4.05,17032.959,57610.24,64.8,491.54196,84.49124
24076.38,269.69998,28763.35,18925.5,1481.7999,434.0,29.7,43.2,25116.16,90435.836,64.8,540.0071,86.92099
24613.17,196.84999,27419.5,18655.799,1419.7999,172.04999,201.15001,-6.75,25373.44,88619.516,65.0,503.48315,85.8845
25544.94,258.85,28586.648,19082.049,1737.5499,164.29999,117.450005,41.850002,25529.6,91640.32,65.1,505.77258,83.23055
