FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
16338.6,147.25,15800.699,10295.1,802.89996,275.9,39.15,-16.2,14471.68,52111.36,52.6,436.9416,73.65083
16877.13,134.84999,15634.85,10912.0,861.8,139.5,21.6,27.0,14430.72,50191.36,52.7,418.51724,71.064255
22607.82,213.9,23095.0,15149.699,1447.7,514.6,29.7,25.65,20298.24,76052.48,52.7,461.60895,74.671135
22255.47,173.59999,22665.648,14731.199,1306.6499,232.5,41.850002,-12.150001,20634.879,72166.4,52.8,460.1966,77.144005
28740.45,179.79999,30237.398,20523.549,2014.9999,165.84999,43.2,-25.65,27148.799,100335.36,52.9,475.43713,78.61366
18118.62,105.399994,18485.299,12486.8,1052.45,74.399994,52.65,-5.4,17152.0,58965.758,52.9,461.015,78.78481
21226.26,212.34999,20602.6,13565.6,1354.7,199.95,102.6,-22.95,18828.799,68252.16,53.0,438.54492,73.76179
18112.53,168.95,18102.45,12012.5,1188.85,57.35,18.9,8.1,16249.6,58818.56,53.0,451.59833,74.61259
21199.291,124.0,19505.2,13134.699,1528.2999,226.29999,21.6,0.0,21300.48,68116.48,53.1,415.6619,83.683464
21625.59,156.54999,20627.398,14077.1,1154.75,147.25,29.7,-40.5,19829.76,66533.12,53.1,430.94772,76.282295
18772.86,187.54999,18790.65,12179.899,1109.7999,13.95,12.150001,-9.45,16253.439,58585.598,53.2,452.27954,71.97018
21589.92,186.0,21355.898,13903.5,1150.1,63.55,-1.35,54.0,19065.6,69315.836,53.2,446.94174,73.42691
17794.98,113.149994,16574.15,10986.399,823.05,89.899994,106.65,-13.5,15162.88,53583.36,53.4,420.7824,70.814926
16418.64,66.65,14531.25,9489.1,841.64996,226.29999,-87.75,29.7,13790.72,50218.24,53.4,399.79333,69.79137
15808.7705,89.899994,13708.199,9693.699,895.89996,144.15,-28.35,4.05,12414.72,46110.72,53.5,391.67844,65.18649
20541.57,192.2,16766.35,11702.5,1241.5499,162.75,22.95,-27.0,16267.52,58074.88,53.5,368.6235,65.74492
24119.88,252.65,24226.5,16168.05,1377.95,244.9,87.75,12.150001,23089.92,77079.04,53.5,453.85214,79.68222
17279.07,153.45,17361.549,11580.05,1170.25,261.94998,86.4,112.05,15633.92,58218.24,53.6,454.012,75.25671
15279.811,130.2,14194.899,9520.1,753.3,-10.849999,-24.300001,79.65,13575.68,44789.758,53.7,419.69666,73.88143
15197.16,94.549995,13636.899,9220.95,979.6,66.65,-33.75,8.1,12761.6,45706.24,53.8,405.35715,69.77391
21717.81,179.79999,20918.799,13615.199,919.14996,26.349998,136.35,20.25,18517.76,66741.76,53.8,435.18973,70.8626
12829.0205,150.34999,10845.35,7271.05,409.19998,20.15,45.9,60.75,9815.04,34799.36,53.9,381.82895,63.480606
11883.33,178.25,9751.05,6333.3,576.6,34.1,4.05,18.9,9753.6,31663.36,53.9,370.59332,68.17629
20480.67,179.79999,20108.148,13342.399,1209.0,248.0,106.65,-9.45,17790.719,66787.836,53.9,443.6135,72.21159
17589.66,153.45,17694.799,11487.05,1005.94995,291.4,35.100002,18.9,16185.6,58039.04,54.0,454.55716,76.55359
16021.92,94.549995,17008.15,12088.449,919.14996,40.3,14.85,16.2,15582.72,56591.36,54.0,479.7256,80.97081
18427.47,103.85,18265.2,12024.899,1052.45,263.5,-27.0,-8.1,16382.72,60175.36,54.1,447.86258,73.92915
25484.91,299.15,25547.1,17462.299,1230.7,263.5,9.45,43.2,23402.24,83664.64,54.2,452.9554,76.39357
16687.47,99.2,17268.549,11784.649,1128.4,182.9,-40.5,-13.5,15073.279,56144.64,54.2,467.61917,75.128586
18886.83,252.65,16797.35,11780.0,1173.35,156.54999,-25.65,33.75,15788.8,55027.2,54.3,401.7508,69.45642
