Specimen_001_Tube_001_001_FITC,Specimen_001_Tube_001_001_PacificBlue,Specimen_001_Tube_002_002_FITC,Specimen_001_Tube_002_002_PacificBlue,Specimen_001_Tube_003_003_FITC,Specimen_001_Tube_003_003_PacificBlue,Specimen_001_Tube_004_004_FITC,Specimen_001_Tube_004_004_PacificBlue,Specimen_001_Tube_005_005_FITC,Specimen_001_Tube_005_005_PacificBlue,Specimen_001_Tube_006_006_FITC,Specimen_001_Tube_006_006_PacificBlue,Specimen_001_Tube_007_007_FITC,Specimen_001_Tube_007_007_PacificBlue,Specimen_001_Tube_008_008_FITC,Specimen_001_Tube_008_008_PacificBlue,Specimen_001_Tube_009_009_FITC,Specimen_001_Tube_009_009_PacificBlue,Specimen_001_Tube_010_010_FITC,Specimen_001_Tube_010_010_PacificBlue
499.38504,86.1875,521.0115,86.81174,467.6519,77.673874,482.62677,79.50931,420.7824,70.814926,436.91382,74.24368,439.15604,71.96749,370.42276,68.3938,331.50317,81.64287,366.67798,82.30142
477.2477,80.222244,506.78833,88.73547,472.33624,79.22217,498.0518,81.13594,399.79333,69.79137,388.7871,78.31192,373.99173,63.07727,396.24936,71.39441,297.6319,85.39036,416.5525,77.19002
442.00415,74.03918,527.0638,89.484245,410.64545,70.14516,457.37054,77.538414,391.67844,65.18649,460.2635,78.19971,411.453,73.02022,322.24112,86.322914,298.74988,83.93249,212.43475,89.87352
523.44904,90.22063,507.7908,87.31797,439.4437,73.60522,503.18802,81.38286,368.6235,65.74492,411.58582,68.13714,413.28644,73.369606,347.13312,60.653343,283.082,72.208435,108.847244,114.42587
506.26837,87.50147,494.76016,81.26069,484.2008,77.84346,478.9933,76.70041,453.85214,79.68222,361.31747,78.05733,505.47858,86.38735,396.1327,81.163055,405.09204,77.731865,323.39795,76.6991
480.02115,87.205414,455.3438,75.57089,532.6188,85.26098,389.89215,65.40318,454.012,75.25671,556.6747,106.73334,421.9521,79.264694,270.57864,82.64766,368.48703,66.994736,110.49487,93.73689
524.7758,88.67567,516.6972,89.15909,496.96173,81.309326,484.20383,77.9664,419.69666,73.88143,450.29004,72.27955,410.35907,67.10135,266.79755,77.05586,345.1634,76.53297,144.81425,91.3362
410.86288,71.48209,572.74524,96.99613,438.38626,70.325066,450.49863,76.337585,405.35715,69.77391,402.5176,66.805,463.5653,82.141045,316.0821,72.54601,373.3383,69.45092,149.17593,93.25855
472.89902,78.97515,504.6065,83.75363,497.22366,83.301315,418.1754,73.050186,435.18973,70.8626,378.2483,74.734,424.62106,73.5575,343.19705,65.989174,318.03262,83.85202,37.001102,105.4141
450.38147,74.26031,464.07715,75.69393,454.14755,74.45998,468.30774,80.23251,381.82895,63.480606,478.4305,77.90717,372.00592,63.71862,351.01477,83.487434,270.9457,82.4303,231.08348,75.24099
510.4425,84.064095,479.32254,80.8767,408.31848,73.19164,451.02637,77.26169,370.59332,68.17629,440.7302,76.39045,401.68173,70.53555,370.12576,67.76894,316.56827,61.556046,180.91653,97.91917
465.2255,79.084045,446.2142,74.28096,467.15518,76.369576,476.57816,85.29361,443.6135,72.21159,411.8916,74.20254,390.3537,75.22074,374.42014,72.09374,265.25708,59.3127,267.9915,75.4409
569.7643,95.37051,485.91214,78.66106,476.43564,77.31589,441.28702,71.50095,454.55716,76.55359,372.3475,60.94676,375.61374,64.060776,272.24597,80.55947,380.0975,68.80447,295.58398,79.4173
479.95483,82.67126,574.8904,104.18489,570.1308,91.188416,450.06082,77.324615,479.7256,80.97081,444.9815,76.466484,336.29752,80.503044,369.48505,68.06423,320.14728,70.2736,204.12614,85.07916
533.90283,85.84847,456.89813,79.366776,439.82086,73.618576,489.10733,77.79546,447.86258,73.92915,367.9568,60.514263,442.73956,76.282814,402.21698,75.703415,402.26443,72.55302,278.79712,81.1428
461.65396,76.55941,710.73413,122.11252,393.26184,72.7729,462.39822,77.28792,452.9554,76.39357,471.4264,78.76822,414.97733,70.607254,382.83365,71.90565,306.66452,77.51041,215.82713,99.584404
486.5303,80.594444,477.7727,77.81331,518.7745,86.446014,459.2764,74.82518,467.61917,75.128586,450.4663,73.02133,410.68948,67.05624,417.44067,75.09919,339.29684,70.93762,292.21738,77.08366
377.76086,79.01322,500.31113,84.97474,461.4724,78.46547,468.89267,80.0169,401.7508,69.45642,367.83688,72.24835,411.5836,67.97134,377.18283,74.7037,379.7436,70.24591,373.60788,73.082565
479.00354,83.17902,481.51288,81.69247,537.74744,88.2092,449.98636,78.26843,498.85284,84.00241,428.577,73.12945,436.24326,76.63169,398.05603,73.83925,229.38693,81.98795,250.9411,84.12525
506.91272,84.68867,499.23727,85.51388,548.27374,91.579155,487.4577,82.516106,424.60736,71.14249,369.7237,62.074306,319.9927,58.275417,390.92383,82.2513,336.32166,78.53694,357.7425,67.8234
463.47067,82.40614,461.90292,78.58055,475.54413,80.40313,436.20996,76.60773,490.77097,84.78652,385.1702,63.886795,356.94153,64.095634,400.18015,75.26957,313.0872,70.981674,237.43729,91.99883
521.32825,90.21936,575.2759,92.91999,490.8777,83.37578,416.77203,72.30203,424.13168,72.99168,400.26505,81.366104,375.72162,76.60668,427.86746,75.92385,317.6183,68.66611,211.40411,80.93661
501.28314,83.153854,512.16504,85.10578,474.17822,77.32123,409.2284,75.79771,457.26883,78.10978,397.83798,65.922295,427.93494,75.95722,327.53995,73.24268,267.01443,93.33002,239.81682,74.54206
498.99872,81.77627,469.22055,79.389046,486.0426,75.462585,430.1425,78.4336,480.37814,79.078514,471.98502,76.69768,382.0232,67.292625,333.1016,86.80662,350.303,66.65252,92.381996,102.31661
409.57898,72.12678,795.6173,135.72675,417.54788,66.8977,472.80112,76.32327,499.45813,85.196945,388.1497,64.55102,360.67892,66.463104,363.6169,66.06553,341.4852,88.30568,364.0268,87.57033
521.2494,87.60436,476.7579,78.99941,452.86514,86.57572,444.10785,77.02355,465.06186,73.87214,430.66663,74.15178,366.60187,61.885296,403.69672,73.963905,432.32596,80.82654,209.675,68.478424
521.4464,88.2534,464.86288,77.665184,419.3331,74.17723,411.00635,73.77999,410.2533,67.50911,464.6596,78.51573,436.87604,73.89598,363.45044,69.919624,359.2171,61.99857,360.96576,67.81276
494.3451,81.61052,485.10056,83.614624,481.59396,78.9608,477.76288,81.842026,426.952,72.83618,458.26944,75.20809,391.16095,67.10811,347.51782,70.10257,258.89288,70.48183,215.02449,79.644264
557.0001,96.31508,410.96777,74.4457,406.3631,75.09632,482.12512,79.48802,392.8362,64.81904,445.49707,72.76654,429.38724,77.86545,451.05353,78.67426,313.0224,87.439964,182.56023,77.56877
503.95163,84.40248,469.99344,77.6156,479.97256,78.84082,440.60663,70.382614,389.75464,65.40326,418.57355,69.43438,449.223,80.078354,382.51324,72.08024,347.88358,64.18221,215.02763,76.67731
444.53436,72.2112,448.02863,77.12268,535.3679,86.73621,520.1519,84.79035,422.00992,71.88156,339.39703,79.98253,356.46936,81.463646,370.61096,69.91291,333.40555,81.90133,280.7367,79.51988
530.129,91.28671,526.4631,87.16782,451.55426,78.871056,453.0054,75.76656,444.66577,73.58814,416.1831,70.28196,398.64832,66.21971,406.6774,72.57489,392.7907,74.08514,264.37048,88.3401
509.04028,88.79219,452.69385,76.38944,441.34714,71.54153,468.22867,78.79136,457.55182,77.01879,420.52487,69.08978,375.32367,67.76942,392.00662,75.83608,390.20667,79.35715,370.06787,74.41798
450.9546,79.47271,380.24387,76.16344,478.72574,77.11707,499.15182,126.736885,485.2002,80.28028,367.47043,61.3362,381.75604,72.84233,309.0026,56.77408,321.05206,86.39957,225.90083,77.24451
490.7702,82.414474,463.0608,78.1686,509.319,85.02151,426.98798,71.42948,403.75217,67.08639,410.02887,70.85558,433.01456,76.25338,387.0229,73.66766,388.76724,85.90011,257.88245,88.29654
514.8703,98.897575,471.02853,83.51036,476.14212,78.38356,477.74643,76.945305,441.8496,73.6214,492.77243,82.26499,414.33942,70.50026,258.0423,74.14424,448.9873,81.11152,212.16122,81.13918
524.84766,85.96312,484.1528,79.233696,477.59683,81.070854,486.30682,80.82285,431.28098,72.97593,442.057,72.771324,405.61392,68.388084,409.85294,74.46671,355.04416,71.00529,227.35626,80.690605
508.2481,86.94988,530.86084,87.70515,512.42487,92.71446,532.0149,87.75796,443.47226,71.80617,348.33798,74.432594,373.05078,67.44518,374.68488,70.24733,273.4045,73.90162,117.779495,83.68997
473.46063,76.30301,697.3015,123.1855,440.0245,83.08118,453.53305,76.294556,482.4779,82.09456,425.2618,71.81773,426.30234,87.76805,379.84268,69.95378,433.9618,80.46605,290.48907,75.37992
516.294,87.532394,509.01883,84.675514,433.9702,74.26191,529.2807,87.164536,409.26895,68.995705,437.6729,73.78651,408.6387,69.859665,347.43234,65.34584,308.63547,85.99321,279.11792,86.181274
457.3463,79.04759,472.20917,84.09249,447.6163,76.0022,422.2181,74.13659,439.27164,70.369484,372.18646,61.426144,384.1889,65.69719,379.09192,67.62451,347.82025,74.36734,251.15736,83.84991
556.29675,93.62936,451.68808,75.64878,469.83533,77.629456,502.8955,81.01014,425.53735,72.42757,448.71725,76.228775,392.51007,68.29374,295.8883,71.25668,360.77158,74.49817,264.34006,86.93972
478.7293,80.64147,497.39276,82.2125,468.05878,80.719124,464.78534,75.51273,436.30447,72.55623,471.26294,77.355835,392.7364,72.28902,383.97943,71.39914,406.42294,72.87265,310.70105,89.81796
476.7319,81.50588,464.5884,74.709694,416.40714,83.82028,495.2686,89.01288,441.37595,73.68843,430.28244,70.01338,364.17,77.325096,379.09116,70.156044,379.8194,73.3317,272.6808,76.947174
530.8109,89.617744,460.07455,79.5504,442.04413,70.64332,430.37253,75.34662,393.9997,69.9354,432.93903,74.51157,430.78397,75.51734,347.38486,67.369865,385.39557,79.809395,326.924,63.102295
433.3536,75.04012,536.5177,90.090706,573.6408,94.09311,366.1408,71.738525,415.49698,70.42563,337.5342,63.666275,440.2916,77.21769,396.6805,72.55375,345.9022,90.52928,267.42456,98.94999
442.60654,74.37536,476.94174,77.50458,463.87503,77.11464,422.29196,73.14941,414.22235,68.598694,386.69925,65.58517,406.4284,69.79995,246.04538,93.68782,357.5492,67.664,354.4844,82.89093
457.2368,81.01855,465.21237,80.73104,438.04156,70.53239,422.56543,68.52837,451.09286,76.288574,413.16815,68.433205,322.22592,73.93734,403.22754,71.84985,333.21,89.96284,262.1716,84.18948
500.83466,85.756096,528.6595,87.8841,438.71008,75.860054,410.5292,68.55474,489.41434,80.45325,394.13544,65.88502,354.44366,63.51774,375.7903,69.367645,310.76743,59.730373,187.91344,81.20502
550.74945,92.917755,525.53253,87.55391,435.94,76.50085,395.29385,65.986374,408.27914,69.92319,374.51303,61.65463,395.7438,70.85162,320.33975,70.45658,226.08182,75.57849,331.8469,75.374374
635.0283,104.03318,494.25488,82.19851,532.98346,85.3371,407.33575,69.23008,467.9684,80.00497,409.43436,70.76438,393.3939,67.17614,435.02972,77.424385,311.00577,64.980194,380.89423,71.65739
465.0995,78.83202,477.48148,82.728546,444.49503,70.25848,444.78348,77.153275,445.1961,76.020134,401.58566,65.531235,393.5412,67.77866,300.9311,72.246376,269.43027,66.69624,272.9195,90.20674
551.14484,89.43591,547.4673,90.0854,469.40887,77.16888,472.19406,75.02208,410.2879,72.15698,405.3957,69.12403,322.56473,71.63847,398.1723,71.37582,301.32153,86.622826,133.66379,96.58064
428.31985,72.74622,485.54214,85.271736,417.67102,77.482925,507.93317,87.68266,441.9,81.57892,355.10587,66.065186,393.86954,67.625374,326.174,58.119205,274.43857,83.56393,348.00974,68.361465
455.7683,76.124054,430.91943,75.75599,447.26752,76.10342,480.57797,82.74152,442.4077,73.82846,435.3863,71.771034,415.7008,74.013145,358.51398,67.012924,395.17197,72.19189,147.82454,108.924
532.04706,87.65487,391.23203,67.69427,511.0163,84.78275,466.2771,84.737785,466.1944,78.61229,348.2775,68.49982,303.45206,68.763214,398.206,70.75745,466.4633,87.91072,243.41339,80.30417
510.2634,84.71036,478.6292,83.0842,502.14798,82.03662,535.16766,89.25488,474.1066,79.03873,447.7153,74.5051,412.68042,71.44134,389.83646,71.79792,302.44763,94.18001,236.14021,79.47281
524.95636,87.46525,436.27353,75.75139,420.93707,73.46234,460.90714,76.74242,434.4522,75.10369,386.66632,66.267365,430.35107,75.61988,423.90106,76.28603,336.69034,63.260513,212.98329,95.02512
487.06085,81.142715,431.2731,70.08127,525.37994,88.500656,438.85547,74.093315,431.06573,81.20662,407.75916,71.81205,447.71402,81.059296,390.33615,72.86628,319.0865,73.640335,131.98978,92.615654
472.08545,81.75614,452.03525,74.753586,467.24582,77.52344,489.03845,82.969696,459.89774,77.52937,445.82083,71.98295,288.6739,79.65309,373.00732,66.28619,410.2362,79.34403,374.33466,71.39142
480.50473,82.50279,427.9874,80.41703,448.91138,72.88469,418.18695,67.501305,454.45056,80.05124,385.00348,65.36668,404.4865,73.47868,397.90323,75.10313,285.28644,68.47751,171.62059,92.95401
434.59943,79.32561,538.98737,89.17221,479.41345,80.61395,455.105,77.535736,463.62927,78.35909,456.39975,74.406906,391.29724,66.42653,357.7202,64.24627,363.81888,76.794334,285.39285,91.553925
467.16962,85.26649,510.61676,86.796265,474.5752,81.85266,436.54007,77.15543,431.0061,74.2458,391.26355,68.349434,424.7994,69.76157,350.62656,67.2116,296.21094,84.84394,204.52599,80.30325
500.57358,87.81751,557.8422,88.28012,477.6499,79.53203,466.2411,76.25482,443.09146,74.09498,381.50824,60.99994,394.77014,67.01783,257.2225,97.24639,358.53314,69.83044,308.4886,73.556465
461.7449,80.41011,428.28473,72.61787,492.86005,86.26126,463.66632,77.28934,427.05444,71.3752,427.17816,74.47818,441.5803,82.86669,389.23926,71.64499,275.1733,74.971855,280.28415,73.49962
468.9256,78.49682,485.56363,81.82608,424.4467,79.60581,409.81137,66.91345,454.2575,75.7602,396.66733,66.85257,448.66046,79.26819,489.04596,87.13084,301.81958,72.787605,316.2297,78.294495
483.93665,83.08452,413.87167,68.840904,472.6898,80.062004,453.75784,90.912,414.7495,69.939835,410.61377,67.476105,422.89386,71.07333,416.56848,79.37615,268.63995,76.752655,155.5999,90.10531
526.3286,85.72036,459.88144,77.56744,523.9908,88.334785,476.43704,79.61806,452.05896,73.3231,451.21542,75.65132,389.84384,65.57112,440.86285,79.81603,390.64767,81.96481,318.50565,87.04341
487.39124,84.92319,583.46576,95.33578,650.46216,120.29174,482.20123,79.5661,473.31335,78.55289,427.87405,70.396545,375.15558,90.81749,396.20633,70.14813,269.03488,75.72592,321.9666,71.69322
452.8725,77.3859,569.8816,93.74241,492.7288,80.460236,465.95584,83.023575,378.6365,66.206635,466.91232,76.81297,357.54617,86.71591,316.30154,76.33625,372.85275,66.57595,231.98343,84.75484
474.74594,77.03669,478.95786,80.38598,454.64597,77.65937,614.9318,102.690285,424.85587,70.58418,384.57645,83.67468,380.46823,65.73995,414.6864,74.132706,391.2503,76.33188,225.0348,92.916046
514.0675,80.01945,456.5916,74.20714,477.13776,84.6602,466.6153,78.107376,479.31027,81.26919,373.58545,63.580734,416.24448,72.4126,367.28363,68.46837,380.12772,71.32749,151.9881,91.233444
447.95807,79.00265,526.6446,85.160736,501.7262,82.43305,444.46375,72.97698,444.25204,71.81856,465.73346,78.80866,378.48364,68.76433,403.57904,73.18628,367.38577,80.47351,260.6158,87.113495
557.2204,92.311134,554.8436,92.69768,496.22632,81.44288,466.76407,74.72173,479.4596,80.86203,383.1294,65.26714,324.24637,76.21635,365.30505,83.649765,331.13016,77.58304,224.51056,83.18593
566.26324,91.61171,455.6579,84.592255,403.25064,80.89164,513.6762,86.80111,426.86667,71.18092,434.3247,72.12798,416.25803,71.47464,385.0527,71.115845,284.4098,80.128044,263.25528,74.062416
479.93958,79.25483,518.4904,84.46848,483.7829,79.368195,476.37048,76.48395,415.8121,69.98782,378.60617,80.31261,411.09888,74.76432,352.61887,63.48224,347.42642,66.25607,228.04742,84.74909
481.24216,80.653076,502.41098,86.86943,487.81174,80.80435,483.46396,80.54697,428.56085,70.39668,448.52777,75.06117,433.49585,68.8594,318.24234,83.18533,292.52783,88.25828,418.02777,76.99922
535.6346,91.21823,565.94977,92.76932,468.14838,78.87441,608.4619,112.92603,480.07144,78.10585,421.68597,72.27507,344.3577,77.45513,410.87442,78.00305,358.77695,68.79275,283.9324,79.57121
414.82697,71.7092,433.508,78.61339,472.3708,80.39939,475.248,76.923965,467.91794,81.91056,466.3716,79.07694,339.55463,76.89884,398.959,75.75284,228.85635,79.87829,350.77728,71.6027
471.9063,86.00478,541.9171,88.95461,448.7386,74.33648,464.9763,74.72052,513.0191,88.31395,429.87476,72.125305,385.22183,70.15442,435.88235,82.684494,386.07358,80.902596,173.92633,97.44802
552.6188,90.038155,473.56046,78.68448,471.97974,88.9719,451.83542,77.674965,439.03864,78.522896,446.18454,74.5765,422.10352,84.450356,403.9838,76.9758,410.42825,75.00783,243.57918,79.15777
518.06604,86.695595,473.4044,80.32223,436.87003,71.60843,422.30087,73.92851,392.73636,73.270584,392.56796,67.410225,417.84818,75.11218,349.7731,63.030205,380.68857,76.015396,227.27446,95.35531
522.1274,88.12467,490.42114,82.91143,484.43777,80.064064,477.19815,78.13988,409.39548,68.89868,464.19955,75.60917,392.2544,69.77784,403.93057,77.42444,263.33212,76.268234,265.75858,70.48893
505.29086,86.56433,518.56744,86.73894,460.75302,74.86049,453.98947,74.03682,430.27112,74.05666,419.59384,69.316864,560.5055,98.11616,422.05356,86.808304,304.39618,83.45114,229.90758,72.29724
385.7638,69.26087,493.41855,83.30024,475.22397,79.52202,422.64395,72.26373,428.05478,74.99736,390.12363,64.338425,400.82956,76.32907,397.3899,70.738846,281.93747,74.50812,360.30478,71.56783
495.87198,83.2426,533.5566,88.03229,508.39706,84.55881,452.81488,75.92741,459.98746,77.0847,554.2328,94.79219,442.91592,79.77233,407.93988,72.03204,408.27405,74.70621,227.66193,83.495544
402.42505,67.88719,438.70636,78.86959,504.74753,82.19734,430.02347,74.059395,434.71384,74.45976,415.3808,69.60685,265.8442,131.46094,378.3642,74.75179,580.644,116.93645,304.95938,70.48819
437.65918,75.02349,493.09302,85.61231,443.37122,72.537415,492.8157,82.67012,458.8678,77.27348,430.19354,72.998566,415.46545,75.82298,366.5701,119.749565,400.60312,76.57714,248.26038,92.14864
527.95935,87.083626,645.08936,105.62339,451.00467,82.78259,433.26855,70.65147,391.6577,65.5355,425.1077,72.724594,343.04486,62.510048,369.65033,70.09272,408.64664,76.07452,291.4862,88.9454
376.45477,88.42922,444.41534,75.00671,499.40768,80.74518,448.85294,78.6534,456.4167,76.08167,398.7705,66.93385,369.77908,75.43764,371.66125,75.62715,356.1851,66.927505,221.48094,83.73929
423.56183,80.5904,477.3387,81.93677,474.4305,79.75676,468.52585,73.90355,426.03973,69.11329,437.1617,71.37726,363.68243,74.59166,327.91687,68.087,360.4755,77.784904,97.377525,78.71421
518.0708,88.3247,521.746,85.929825,433.45813,76.82561,474.26596,76.411125,453.3466,74.02565,419.23843,73.93303,347.15265,58.481388,368.8452,75.97552,364.21082,67.88188,366.94748,75.00242
464.63437,80.93048,502.16055,79.50266,439.75314,70.771065,448.06537,74.60774,939.9856,155.27,427.80356,84.37086,280.81302,66.34219,387.30515,71.18976,307.32404,82.32845,242.72668,79.42048
489.5781,81.30861,441.82083,73.412926,495.50848,79.241714,407.7788,68.87851,475.28836,78.33094,416.7674,71.67607,390.89703,67.79512,339.08566,65.47571,402.0272,77.52015,37.701508,100.518814
499.64355,84.21271,448.37354,76.15194,436.72678,72.08336,414.68158,69.535645,384.70206,65.66768,432.99704,74.06743,339.5115,80.80761,377.5265,70.01007,364.97272,78.3539,74.50378,104.76982
502.14355,85.52939,508.38577,84.40797,485.46823,82.55839,433.07068,71.17012,454.41843,74.651215,389.81223,65.04032,363.26556,67.10974,409.13373,77.046036,395.2848,75.41949,267.5207,75.54085
523.7548,91.47596,423.3961,81.7204,422.14862,71.65878,498.69284,80.405556,452.41885,73.35102,412.5668,66.56655,432.73123,76.10944,377.60382,86.76957,378.90604,77.06509,282.6222,94.13523
431.84946,78.5793,533.2057,90.5398,456.20374,74.96932,436.64267,71.454094,471.11447,79.64071,437.5416,74.15208,349.70636,60.709316,383.759,70.553925,312.02472,67.061905,339.6013,83.524536
534.86334,90.2169,472.00134,80.43831,467.81818,79.50487,469.79376,78.44079,648.9009,109.94576,434.45667,72.79498,344.9356,61.968475,427.3753,79.84515,393.29468,69.792755,207.48943,94.65057
745.2748,126.670494,532.3795,88.85776,537.88074,89.008194,500.71335,82.77793,451.59238,77.29781,376.09488,64.27558,398.3932,72.13012,386.72116,72.27668,321.26764,76.50667,299.54852,89.25391
494.8068,82.80802,426.41272,82.38968,497.24463,82.65824,430.56454,75.58337,474.8132,79.764496,452.55792,74.63984,397.82666,74.14705,362.67078,64.90748,332.07416,68.807785,290.24008,87.66282
520.162,88.31376,527.92474,82.39323,462.27298,76.29311,464.10687,75.693146,435.04233,71.82525,449.11362,75.969505,396.7854,71.44115,388.15622,68.09668,340.19836,65.172005,250.26004,69.73115
520.9923,87.05814,481.6924,84.70686,543.5591,93.46474,434.99585,72.25845,476.73544,82.05199,361.57712,61.843502,380.02753,66.12488,388.79938,70.96119,274.47482,73.97956,221.19377,87.77269
398.0285,74.470085,543.89514,89.28482,446.11877,75.708206,476.07895,81.36183,420.81982,70.14148,431.17682,71.14697,345.1784,59.74128,368.98706,73.160446,387.5518,73.61758,23.966846,104.86521
480.66425,78.225555,542.1309,87.039055,415.55106,70.37773,492.75488,83.31679,379.18204,65.73241,459.18857,75.45042,375.50443,71.96978,334.61258,82.86831,276.0969,92.15139,246.47188,84.0283
546.6767,91.56277,533.5998,87.9046,431.1068,75.65505,440.11984,72.086266,439.20187,74.06258,412.7215,70.321434,423.66837,76.116684,329.78384,77.42949,426.69095,78.29813,177.85138,93.2799
533.8224,88.34435,486.29196,82.52119,451.43033,76.51562,458.93866,77.77961,396.80548,66.09691,451.38168,75.38883,535.7081,88.97814,311.6088,82.39197,410.00446,79.582886,216.9754,83.94755
512.01935,85.88659,449.83203,77.624855,488.7558,81.62259,467.29333,78.04186,426.99423,77.63749,417.54788,69.20373,429.92407,74.8811,448.34177,87.524864,376.78754,79.226814,146.00842,85.495415
495.28366,81.036934,465.24805,77.13407,529.14075,85.60337,481.43692,82.02101,371.93954,66.26548,421.8099,70.247765,386.94513,67.556885,362.58203,74.43489,452.02625,82.557625,222.26726,91.463806
928.20715,186.46194,542.08246,92.884384,420.17538,73.90142,477.88693,77.57825,344.54953,58.48619,422.1674,77.81563,369.43512,64.08376,366.44003,82.95304,336.82468,70.4362,386.2224,78.18345
547.6256,89.82459,439.43637,71.158775,490.08627,82.88065,413.0492,78.59868,458.9255,79.6116,427.57355,77.1966,418.54477,79.819016,390.87753,71.68073,332.4621,90.33945,215.02464,75.13774
432.653,83.386635,473.21585,79.082054,503.60178,82.853065,491.3809,85.32125,458.69196,78.36837,419.4659,72.6709,396.7427,64.22495,346.01175,72.59555,385.3685,74.67672,309.51437,76.72036
466.4425,79.07298,523.8852,87.36774,516.34906,87.30234,439.58368,72.232796,525.377,90.2764,447.02057,75.38515,355.94644,84.70246,396.91577,76.08696,9.711589,55.311775,216.5148,77.914185
503.6903,83.02146,520.68994,80.89924,539.8098,86.15043,419.85617,68.44365,424.14108,69.47575,412.33096,75.72476,404.13147,70.488625,406.99695,76.113846,372.8874,76.01448,105.37883,92.147835
472.2642,77.161224,423.58664,72.60175,430.493,82.45817,517.10455,88.92867,449.62372,76.216324,397.96313,67.27466,438.36618,74.28119,352.65643,66.35195,306.3246,76.12595,196.98346,94.14593
502.54758,83.474556,491.49704,84.67012,494.6549,81.41508,432.3874,71.478004,442.34637,70.97922,418.5717,70.56558,399.31628,66.27276,431.87006,80.17402,253.48656,74.539375,225.92853,79.423676
588.21344,96.89399,377.9036,62.98905,519.21063,81.9133,639.0555,104.61915,443.15485,75.74849,416.3986,75.75033,397.88458,71.51813,361.58218,65.73795,375.78168,69.01874,261.85916,65.66474
497.73383,82.006966,462.32816,77.9901,423.65292,76.43929,497.76523,81.88644,484.14453,83.15672,430.73108,72.90153,422.1037,70.78918,316.29117,70.45924,349.01147,79.009094,195.60458,88.353874
371.12534,77.770355,459.72693,77.54352,455.45297,81.06342,497.5587,88.45544,397.6302,70.19885,423.9405,74.33797,376.69116,92.00272,351.1422,62.461124,349.32205,83.64735,448.39227,110.699745
424.99448,69.14767,510.97235,84.70522,463.62195,79.104256,472.89807,74.42767,473.5611,78.0429,443.34445,74.27651,404.48547,73.51074,338.60162,87.743195,598.19244,110.43794,374.06146,75.52834
