FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
14117.49,68.2,14878.449,10352.449,1083.45,82.149994,18.9,-4.05,13867.52,47672.32,53.8,476.25986,81.78885
15842.7,77.5,17102.7,11555.25,964.1,181.34999,68.85,32.4,15311.359,54120.957,53.9,487.86636,80.4545
16891.92,124.0,18613.95,12251.199,1187.2999,29.449999,25.65,47.25,16281.6,60321.277,53.9,498.01572,80.236015
14717.79,111.6,14780.8,9853.35,1029.2,137.95,54.0,81.0,13465.6,48305.918,53.9,453.7891,76.11052
15227.61,57.35,15031.899,10047.1,703.69995,18.599998,243.0,1.35,13259.52,48588.8,53.9,446.03015,72.38826
20463.27,93.0,23922.7,16626.85,1635.25,-46.5,86.4,21.6,22316.799,79587.836,54.0,528.4072,90.915215
15710.46,127.1,14804.05,10447.0,922.25,31.0,234.90001,32.4,13473.279,50688.0,54.0,425.7233,71.27947
15612.15,110.049995,16960.1,11243.699,1021.44995,168.95,2.7,-60.75,15563.52,55600.64,54.0,490.94934,83.01864
15131.91,195.29999,15346.55,10155.6,857.14996,35.649998,9.45,-25.65,13766.399,50877.438,54.1,458.27386,75.6756
15640.86,89.899994,17276.299,11904.0,1500.3999,-29.449999,-6.75,35.100002,15360.0,56258.56,54.1,499.20126,81.767746
14994.45,108.5,16065.749,10955.399,1111.35,153.45,9.45,4.05,14076.16,51641.598,54.1,484.20483,78.11962
14181.0,119.35,12485.25,8808.649,1026.1,130.2,-32.4,60.75,11284.4795,40509.438,54.2,397.69894,66.06644
16717.92,153.45,19271.148,13364.1,1277.2,234.04999,106.65,4.05,17418.24,64106.24,54.3,521.0115,86.81174
18878.13,173.59999,21168.35,14639.75,1278.75,156.54999,149.85,-51.3,20099.84,70479.36,54.5,506.78833,88.73547
27037.86,263.5,31528.549,21080.0,1813.5,392.15,95.85,4.05,29027.84,102428.16,54.6,527.0638,89.484245
25668.48,201.5,28839.299,19576.5,1875.5,232.5,56.7,35.100002,26897.92,93533.44,54.6,507.7908,87.31797
14352.39,110.049995,15712.35,10450.1,920.69995,328.59998,85.05,2.7,14008.319,50547.2,54.7,494.76016,81.26069
12860.34,65.1,12959.55,9284.5,790.5,137.95,75.6,45.9,11683.84,42010.88,54.7,455.3438,75.57089
18199.53,182.9,20805.648,14027.5,1390.35,234.04999,28.35,39.15,19468.799,67563.516,54.7,516.6972,89.15909
44809.35,472.75,56771.848,37510.0,3292.2,316.19998,124.200005,29.7,52101.117,183005.44,54.7,572.74524,96.99613
24346.08,175.15,27182.35,18277.6,1529.85,128.65,112.05,-2.7,24482.559,85852.16,54.7,504.6065,83.75363
16797.96,189.09999,17251.5,11629.649,1015.24994,51.149998,85.05,16.2,15285.76,54333.438,54.8,464.07715,75.69393
18711.09,142.59999,19846.2,13190.5,1395.0,52.699997,125.55,40.5,18177.28,64980.48,54.8,479.32254,80.8767
21403.74,224.75,21137.35,14866.05,1598.0499,306.9,-13.5,9.45,19118.08,67479.04,54.8,446.2142,74.28096
20878.26,204.59999,22448.648,14907.899,1725.1499,106.95,74.25,44.55,19733.76,72277.76,54.9,485.91214,78.66106
44705.82,348.75,56852.45,37441.8,4088.9,571.95,135.0,27.0,55793.918,178447.36,54.9,574.8904,104.18489
14760.42,155.0,14924.949,10096.699,916.05,192.2,94.5,51.3,14074.88,49164.8,55.0,456.89813,79.366776
41213.64,354.94998,64774.496,44568.7,3983.4998,327.05,126.9,-44.55,60202.24,212934.39,55.0,710.73413,122.11252
15575.61,189.09999,16467.2,10766.3,1145.45,106.95,60.75,71.55,14565.12,54147.84,55.0,477.7727,77.81331
18381.36,127.1,20348.398,14126.699,1133.0499,24.8,58.05,75.6,18750.719,66490.875,55.3,500.31113,84.97474
29177.19,271.25,31088.35,21283.049,1776.2999,35.649998,101.25,36.45,28627.2,100273.914,55.3,481.51288,81.69247
26928.24,220.09999,29746.049,20584.0,1918.8999,206.15,52.65,76.950005,27641.6,97911.04,55.3,499.23727,85.51388
20986.14,195.29999,21452.0,14800.949,1123.75,29.449999,180.90001,0.0,19815.68,70579.195,55.3,461.90292,78.58055
17440.89,122.45,22194.45,14788.55,1218.2999,83.7,-13.5,-36.45,19435.52,72623.36,55.3,575.2759,92.91999
14282.79,71.299995,16185.1,11170.85,1066.4,15.5,76.950005,-25.65,14592.0,52318.72,55.4,512.16504,85.10578
12994.32,75.95,13492.75,9002.399,974.94995,75.95,-6.75,-49.95,12394.239,43486.72,55.5,469.22055,79.389046
32804.22,300.69998,57706.5,39543.598,4053.2498,272.8,252.45,12.150001,53217.277,188604.16,55.6,795.6173,135.72675
20668.59,133.3,21805.398,15058.25,1404.2999,195.29999,47.25,-27.0,19618.559,70351.36,55.7,476.7579,78.99941
15726.99,182.9,16178.899,11068.55,1046.25,29.449999,120.15,-27.0,14679.04,53784.32,55.8,464.86288,77.665184
30661.41,244.9,32912.7,21695.35,1370.2,316.19998,-4.05,-5.4,30782.719,104147.195,55.9,485.10056,83.614624
20074.38,192.2,18262.1,12400.0,1153.2,150.34999,36.45,39.15,17969.92,57369.598,55.9,410.96777,74.4457
14673.42,122.45,15261.3,10578.75,897.44995,227.84999,60.75,-31.050001,13687.04,51004.16,55.9,469.99344,77.6156
12883.83,58.899998,12775.1,8951.25,847.85,-10.849999,35.100002,-2.7,11942.399,43622.4,55.9,448.02863,77.12268
17988.99,133.3,20952.898,14540.55,1663.1499,91.45,75.6,-36.45,18818.56,71255.04,55.9,526.4631,87.16782
13914.78,119.35,13940.699,9445.7,844.75,224.75,48.600002,-17.550001,12776.96,46653.438,56.0,452.69385,76.38944
19276.59,204.59999,16228.499,11181.699,871.1,7.75,-24.300001,-17.550001,17648.639,51298.56,56.1,380.24387,76.16344
23952.84,206.15,24545.799,17291.799,1712.75,434.0,68.85,-51.3,22499.84,82704.64,56.1,463.0608,78.1686
22409.46,282.1,23358.5,15058.25,1453.8999,181.34999,68.85,31.050001,22470.4,75363.836,56.2,471.02853,83.51036
12578.46,145.7,13475.699,9341.85,860.25,37.199997,99.9,40.5,11974.399,44883.2,56.2,484.1528,79.233696
18889.44,165.84999,22185.148,15008.649,1720.5,261.94998,144.45,49.95,19880.959,75907.836,56.2,530.86084,87.70515
36033.66,599.85,55564.4,36437.4,3399.15,589.0,132.3,-66.15,53094.4,179930.88,56.3,697.3015,123.1855
24523.56,206.15,27619.45,18356.65,1615.1,292.94998,1.35,-6.75,24929.28,89123.836,56.3,509.01883,84.675514
20130.06,176.7,21035.049,14035.25,1365.5499,158.09999,40.5,-4.05,20323.84,66865.92,56.3,472.20917,84.09249
13451.07,83.7,13446.25,8835.0,1001.3,181.34999,85.05,32.4,12232.96,44755.2,56.3,451.68808,75.64878
33066.96,286.75,36392.45,25040.25,2373.05,354.94998,98.55,55.350002,32647.68,116110.08,56.3,497.39276,82.2125
14628.18,62.0,15039.649,10305.949,576.6,186.0,106.65,-13.5,13140.4795,48995.84,56.4,464.5884,74.709694
24724.53,178.25,25173.549,16690.4,1700.35,167.4,117.450005,55.350002,23630.08,82981.12,56.4,460.07455,79.5504
29368.59,252.65,34859.5,23263.95,2193.25,237.15,207.90001,43.2,31741.44,114691.836,56.4,536.5177,90.090706
12415.7705,111.6,13103.699,8435.1,883.5,186.0,21.6,-6.75,11564.8,41562.88,56.5,476.94174,77.50458
11454.42,110.049995,11792.399,7802.6997,537.85,147.25,21.6,-17.550001,11107.84,39585.277,56.5,465.21237,80.73104
21434.19,198.4,25069.7,16183.55,1870.85,105.399994,112.05,51.3,22604.799,81073.92,56.6,528.6595,87.8841
33582.0,244.9,39046.047,26714.25,3061.25,416.94998,54.0,-2.7,35284.48,129128.96,56.7,525.53253,87.55391
11898.12,62.0,13012.25,8672.25,1098.95,201.5,79.65,-20.25,11745.279,42771.2,56.7,494.25488,82.19851
15542.55,165.84999,16422.25,11245.25,1607.35,240.25,41.850002,1.35,15440.64,53788.16,56.8,477.48148,82.728546
20750.37,227.84999,25131.7,16681.1,1539.1499,156.54999,27.0,-10.8,22425.6,82236.16,56.8,547.4673,90.0854
24816.75,213.9,26663.1,18108.65,1421.35,178.25,22.95,-85.05,25402.879,85419.516,56.8,485.54214,85.271736
30815.4,410.75,29391.1,20150.0,1570.1499,75.95,189.0,17.550001,28064.0,93429.76,56.9,430.91943,75.75599
10966.35,44.949997,9498.399,6547.1997,550.25,252.65,149.85,-48.600002,8938.24,31869.44,56.9,391.23203,67.69427
23743.17,203.04999,25147.2,16750.85,1470.95,292.94998,9.45,-24.300001,23687.68,81615.36,56.9,478.6292,83.0842
21167.97,187.54999,20439.85,14047.649,1356.25,139.5,94.5,-32.4,19276.799,69740.8,56.9,436.27353,75.75139
11754.57,24.8,11220.449,7044.75,837.0,-12.4,-39.15,-36.45,9913.6,36299.52,56.9,431.2731,70.08127
13420.62,113.149994,13426.1,8683.1,827.69995,97.649994,35.100002,-18.9,12062.72,44075.52,56.9,452.03525,74.753586
22015.35,189.09999,20855.25,14221.25,1261.7,204.59999,121.5,-5.4,21267.2,65431.04,57.0,427.9874,80.41703
24731.49,164.29999,29490.299,19812.1,2230.45,269.69998,94.5,55.350002,26460.16,96332.8,57.0,538.98737,89.17221
26862.99,179.79999,30349.0,20883.148,1832.1,167.4,139.05,45.9,27983.36,97424.64,57.0,510.61676,86.796265
20525.91,125.549995,25330.1,16908.95,1480.25,117.799995,179.55,47.25,21743.36,79594.234,57.1,557.8422,88.28012
14318.46,120.899994,13573.35,8943.5,897.44995,-4.6499996,49.95,28.35,12506.88,45694.72,57.1,428.28473,72.61787
16910.19,147.25,18169.1,12164.399,902.1,23.25,59.4,28.35,16618.24,58286.08,57.1,485.56363,81.82608
10525.26,108.5,9642.55,6499.15,492.9,1.55,10.8,13.5,8721.92,31906.559,57.2,413.87167,68.840904
12834.24,86.799995,13061.85,8884.6,477.4,113.149994,37.8,39.15,11964.16,40858.88,57.2,459.88144,77.56744
25612.8,190.65,33056.848,22485.85,2090.95,452.59998,174.15001,0.0,29276.16,106590.72,57.3,583.46576,95.33578
16917.15,58.899998,21326.45,14639.75,1271.0,266.6,45.9,20.25,19016.959,69712.64,57.3,569.8816,93.74241
21958.8,158.09999,23273.25,16014.6,1639.8999,17.05,109.35,43.2,21204.48,74886.4,57.3,478.95786,80.38598
14086.17,147.25,14233.649,9592.949,971.85,224.75,194.40001,-4.05,12569.6,44986.88,57.3,456.5916,74.20714
20253.6,162.75,23598.75,15563.55,1486.45,94.549995,-14.85,9.45,20705.28,76485.12,57.4,526.6446,85.160736
16465.62,106.95,20210.45,13630.699,1312.85,168.95,-36.45,-17.550001,18305.28,65432.32,57.4,554.8436,92.69768
21054.87,147.25,21231.898,14701.75,1571.7,379.75,166.05,5.4,21382.4,68622.08,57.4,455.6579,84.592255
22241.55,178.25,25514.549,17325.9,1791.7999,271.25,157.95,45.9,22554.879,84423.68,57.4,518.4904,84.46848
17016.33,97.649994,18916.2,12927.0,1009.05,492.9,8.1,-18.9,17740.799,62768.637,57.5,502.41098,86.86943
