FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence
17455.68,121.659996,28015.68,3281.74,263.34,147.84,82.35,55.350002,66.56,3951.3599,47.3,165.42259
17241.66,146.3,32156.738,3965.5,440.44,-10.78,-5.4,-21.6,165.12,4112.64,47.3,192.39302
18444.0,97.02,28186.62,3448.0598,386.53998,66.22,55.350002,-66.15,325.12,4865.28,47.3,157.46587
18391.8,154.0,31055.639,3588.2,415.8,50.82,72.9,-16.2,113.92,4195.84,47.4,174.09111
25799.85,197.12,40706.82,4883.34,563.64,30.8,99.9,1.35,294.4,6154.2397,47.4,162.60548
42596.07,428.12,93059.12,11411.399,1165.78,12.32,-16.2,-31.050001,591.36,11557.12,47.4,225.53603
45756.78,401.94,85622.46,10818.5,908.6,144.76,17.550001,31.050001,821.76,11520.0,47.4,193.03502
21416.791,190.95999,41538.418,4972.6597,802.33997,-52.36,33.75,-4.05,266.24,7891.1997,47.4,200.11452
17903.73,141.68,25716.459,3103.0999,277.19998,16.939999,37.8,55.350002,275.19998,4739.84,47.4,147.94142
36508.68,332.63998,64995.7,7569.0996,913.22,129.36,217.35,-9.45,464.63998,10737.92,47.4,183.60199
20187.48,90.86,36114.54,4418.26,328.02,194.04,10.8,33.75,285.44,4317.44,47.5,184.50168
15586.05,117.03999,26172.299,3234.0,369.59998,-13.86,89.1,-24.300001,188.15999,4486.4,47.5,173.12201
22338.121,190.95999,33793.758,4133.36,331.1,-43.12,82.35,-13.5,245.76,5118.7197,47.5,155.86922
13040.43,38.5,19961.48,2647.26,291.06,44.66,-2.7,-16.2,220.15999,3512.3198,47.5,157.72624
18919.89,177.09999,30159.36,3440.3599,209.44,58.519997,-21.6,-28.35,167.68,5310.7197,47.5,164.29182
19984.77,170.94,37449.72,4575.34,403.47998,24.64,52.65,8.1,363.52,5546.2397,47.5,193.31096
22550.4,331.1,39288.48,4761.6797,540.54,69.299995,27.0,-24.300001,304.63998,6088.96,47.6,179.65869
59115.63,508.19998,97688.36,11603.899,1084.1599,374.22,291.6,1.35,1272.32,16012.8,47.6,170.35168
26952.6,206.36,46284.7,5893.58,462.0,143.22,-20.25,18.9,373.75998,8300.8,47.6,177.0675
28570.8,201.73999,44048.617,5263.7197,546.7,-56.98,-2.7,-91.8,215.04,6673.92,47.6,158.86661
14538.57,35.42,20089.299,2450.14,209.44,124.74,17.550001,9.45,198.4,3334.4,47.6,142.28177
16819.71,234.07999,36765.96,4253.48,275.66,-27.72,31.050001,87.75,161.28,5212.1597,47.7,225.6602
10151.16,81.619995,16702.84,1980.44,183.26,72.38,44.55,16.2,158.72,2350.0798,47.7,169.6171
16187.22,106.259995,27298.04,3480.4,537.45996,127.82,68.85,-35.100002,238.08,3297.28,47.7,173.86668
16370.79,130.9,33963.16,4245.78,491.25998,-10.78,16.2,5.4,148.48,5644.8,47.7,214.12276
17546.16,164.78,31460.66,3874.64,531.3,92.399994,25.65,43.2,281.6,5376.0,47.7,184.92322
23805.81,144.76,44547.58,5463.92,560.56,-41.579998,-13.5,18.9,296.96,7430.4,47.7,193.03899
14401.98,120.119995,25932.059,3475.78,335.72,-23.099998,89.1,-39.15,199.68,5204.48,47.7,185.70789
19749.0,132.44,34608.418,4167.2397,480.47998,343.41998,35.100002,25.65,326.4,6081.28,47.8,180.71239
17134.65,149.37999,25550.139,3136.98,326.47998,-6.16,39.15,39.15,252.15999,4218.88,47.8,153.62007
16576.98,113.96,26922.28,3495.7998,267.96,49.28,120.15,-18.9,291.84,4258.56,47.8,167.40474
18507.51,141.68,31034.08,3646.72,198.65999,141.68,-2.7,43.2,235.51999,5122.56,47.8,172.87566
25280.46,143.22,39576.46,4747.82,603.68,133.98,54.0,9.45,309.75998,6110.7197,47.9,161.33038
18487.5,117.03999,27789.299,3743.74,421.96,143.22,85.05,32.4,232.95999,4727.04,47.9,154.86452
27774.75,150.92,53716.74,6695.92,474.31998,67.759995,139.05,13.5,381.44,8465.92,47.9,199.54292
13895.64,52.36,22497.86,2573.3398,243.31999,32.34,24.300001,-37.8,120.32,2997.76,47.9,166.88448
15683.49,129.36,27509.02,3756.0598,401.94,157.08,24.300001,-21.6,135.68,5242.88,47.9,180.87804
20742.541,132.44,32712.68,4039.42,246.4,254.09999,44.55,18.9,389.12,5278.7197,48.0,162.53174
26985.66,220.22,45339.14,5625.6196,652.95996,-13.86,37.8,2.7,288.0,7379.1997,48.0,173.21603
28144.5,149.37999,42767.34,4949.56,468.15997,107.799995,90.450005,-33.75,360.96,6897.92,48.0,156.56747
15660.0,110.88,20857.76,2750.44,235.62,69.299995,49.95,63.45,80.64,3534.0798,48.0,137.10957
22136.28,167.86,39639.598,4895.6597,500.5,103.18,97.200005,47.25,208.64,6407.6797,48.0,184.68315
14105.311,44.66,22958.32,3047.66,104.72,15.4,71.55,-20.25,148.48,4128.0,48.0,167.77393
15670.44,166.31999,24461.36,2641.0999,505.12,27.72,153.90001,22.95,247.04,3179.52,48.1,160.86288
23572.65,146.3,38253.598,4656.96,660.66,-12.32,-55.350002,24.300001,303.36,7319.04,48.1,167.27196
17425.23,167.86,35610.96,4656.96,435.81998,44.66,1.35,28.35,234.23999,5698.56,48.1,210.91078
26362.74,184.79999,39431.7,4971.12,483.56,-38.5,125.55,-44.55,325.12,5914.88,48.1,154.0968
21265.41,147.84,35401.52,4181.1,566.72,87.78,58.05,22.95,348.16,6186.2397,48.2,171.62195
22605.21,174.01999,31768.66,4154.92,542.07996,75.46,-13.5,-12.150001,240.64,5038.08,48.2,144.7264
18936.42,183.26,29344.7,3435.74,317.24,-6.16,54.0,41.850002,257.28,5207.04,48.2,159.6866
19032.12,143.22,34117.16,4013.24,617.54,-38.5,102.6,49.95,321.28,5617.92,48.3,184.8804
13046.5205,46.199997,19585.719,2296.14,160.16,-36.96,78.3,-31.050001,133.12,2652.16,48.3,154.66562
11858.97,81.619995,18560.08,2269.96,287.97998,61.6,5.4,-48.600002,276.47998,3258.88,48.3,161.28589
18140.37,87.78,28166.6,3600.52,428.12,-40.04,58.05,-2.7,289.28,3974.4,48.3,160.00381
56096.73,565.18,101660.016,12141.359,1071.84,78.54,144.45,13.5,1109.76,15246.08,48.4,186.9146
17145.09,100.1,27336.54,3562.02,247.93999,187.87999,59.4,56.7,157.44,4750.08,48.4,164.32999
9860.58,372.68,36.96,292.6,200.2,-4.62,82.35,-4.05,467.19998,756.48,48.4,-0.61133325
17713.2,149.37999,29554.139,3662.1199,301.84,41.579998,8.1,9.45,330.24,5168.6396,48.4,172.00919
17430.45,113.96,26184.62,3206.28,298.75998,36.96,83.700005,-47.25,261.12,3938.5598,48.5,154.77063
34159.68,283.36,59938.34,7238.0,833.13995,-38.5,41.850002,5.4,307.19998,8252.16,48.6,180.94444
17295.6,109.34,24961.86,2918.3,297.22,24.64,-1.35,-52.65,139.52,3558.4,48.6,148.6543
17385.21,66.22,30324.139,3391.0798,360.36,107.799995,81.0,43.2,203.51999,5064.96,48.6,179.86577
24092.041,201.73999,34164.9,4199.58,369.59998,110.88,12.150001,-21.6,258.56,6160.6396,48.6,146.0464
20894.791,150.92,32852.82,4327.4,518.98,20.02,31.050001,5.4,300.8,4465.92,48.7,162.03561
23219.43,106.259995,39511.777,5077.38,475.86,-6.16,141.75,-32.4,198.4,6082.56,48.7,175.4505
15157.14,107.799995,19162.219,2519.44,321.86,20.02,-48.600002,36.45,106.24,5438.7197,48.7,130.09207
23026.291,215.59999,40369.56,4636.94,669.89996,83.159996,120.15,-31.050001,416.0,6510.08,48.7,180.7933
19168.71,120.119995,38336.758,5236.0,421.96,56.98,-18.9,-24.300001,149.76,2935.04,48.7,206.38165
17718.42,61.6,30173.219,3703.7,321.86,164.78,24.300001,8.1,305.91998,5260.8,48.8,175.58122
27076.14,124.74,38318.277,4904.9,572.88,258.72,-54.0,20.25,289.28,6252.8,48.8,145.74628
16844.94,110.88,28988.959,3238.6199,495.87997,38.5,-12.150001,32.4,276.47998,4773.12,48.8,177.44774
22555.621,149.37999,257.18,194.04,175.56,18.48,-70.200005,68.85,257.28,714.24,48.8,0.182307
42592.59,249.48,68611.62,8680.9795,830.06,93.939995,126.9,8.1,701.44,11028.4795,48.8,166.03654
18659.76,107.799995,31808.7,3694.46,231.0,10.78,52.65,22.95,273.91998,5561.6,48.8,175.76152
14716.05,107.799995,23127.719,2653.42,278.74,52.36,31.050001,-32.4,163.84,4026.88,48.8,161.96315
19652.43,161.7,46297.02,5499.34,566.72,-3.08,-29.7,29.7,262.4,3621.1199,48.9,243.27817
10976.79,149.37999,280.28,455.84,434.28,280.28,-2.7,79.65,840.95996,1902.08,48.9,1.6476746
30618.78,251.01999,60471.18,7301.1396,534.38,298.75998,1.35,-1.35,454.4,9117.439,49.0,203.78987
13100.46,75.46,22579.479,2625.7,229.45999,32.34,-32.4,87.75,154.87999,3009.28,49.0,177.72086
14569.89,87.78,25539.36,3103.0999,497.41998,26.18,114.75,-22.95,92.159996,3466.24,49.0,180.76138
17038.95,129.36,28486.92,3668.28,277.19998,35.42,6.75,-25.65,294.4,4390.4,49.1,172.36067
26904.75,169.4,40572.84,5083.54,657.57996,126.28,28.35,-8.1,285.44,6261.76,49.1,155.37033
28999.71,195.58,49517.16,6229.3,853.16,104.72,16.2,-17.550001,444.16,8072.96,49.1,176.05571
20133.541,206.36,33795.3,4382.84,352.66,234.07999,-6.75,-82.35,254.72,6096.6396,49.2,173.05402
20024.791,150.92,31491.459,3800.72,616.0,56.98,-4.05,59.4,320.0,4904.96,49.2,162.06947
16728.36,86.24,27827.799,3455.76,214.06,23.099998,-18.9,-41.850002,279.04,4422.4,49.2,171.49376
18163.86,113.96,26816.02,3033.7998,392.69998,73.92,-37.8,-4.05,220.15999,3880.96,49.2,152.08551
13152.66,149.37999,21496.86,2730.42,252.56,81.619995,51.3,-10.8,203.51999,3223.04,49.2,168.47643
26266.17,201.73999,42072.8,5248.32,372.68,24.64,85.05,-17.550001,218.87999,7240.96,49.2,165.09346
14192.311,55.44,22396.219,2690.38,291.06,92.399994,49.95,4.05,216.31999,3568.64,49.3,162.63246
24072.03,161.7,38008.74,4730.88,518.98,32.34,-18.9,27.0,422.4,6193.92,49.3,162.72636
21093.15,178.64,39904.48,4595.36,395.78,107.799995,33.75,118.8,253.43999,6216.96,49.3,195.16797
25903.38,189.42,42174.438,5172.86,417.34,35.42,40.5,-5.4,362.24,5731.84,49.3,167.82654
15103.2,90.86,26720.54,3218.5999,266.41998,112.42,0.0,59.4,259.84,3851.52,49.3,182.45271
26387.97,197.12,198.65999,10.78,240.23999,-58.519997,21.6,-8.1,613.12,1157.12,49.4,-0.21935731
14780.43,13.86,143.22,180.18,317.24,-33.879997,9.45,-59.4,373.75998,778.24,49.4,0.0047650337
40422.81,294.13998,24530.66,3217.0598,428.12,243.31999,10.8,36.45,537.6,4446.7197,49.4,61.92607
23653.56,141.68,33804.54,4074.8398,560.56,83.159996,-31.050001,-56.7,288.0,6887.6797,49.4,147.19255
17520.06,87.78,26871.459,3492.72,492.8,-7.7,-44.55,43.2,305.91998,3857.92,49.4,158.03896
29446.89,190.95999,47810.84,5565.56,731.5,66.22,-1.35,1.35,591.36,8641.28,49.5,167.3584
16720.53,97.02,24572.24,2993.76,380.38,20.02,71.55,-48.600002,97.28,3686.4,49.5,151.38513
16378.62,167.86,25910.5,3001.46,523.6,110.88,25.65,32.4,165.12,3502.0798,49.5,163.03873
22556.49,149.37999,39798.22,4384.38,545.16,58.519997,62.100002,10.8,508.16,6832.6396,49.5,181.9532
22890.57,132.44,36419.46,4729.34,497.41998,10.78,29.7,-70.200005,218.87999,5414.4,49.5,163.97752
22342.47,254.09999,37292.64,4977.28,326.47998,30.8,-6.75,-6.75,354.56,5390.08,49.6,172.0772
16183.74,69.299995,29484.84,3528.14,351.12,107.799995,41.850002,-90.450005,189.44,5177.6,49.6,187.91557
17134.65,135.51999,43890.0,4815.58,551.32,66.22,45.9,10.8,206.08,3722.24,49.6,264.6062
16255.08,129.36,24969.559,2987.5999,360.36,75.46,-28.35,52.65,34.559998,3471.3599,49.6,158.28308
25643.25,223.29999,51392.88,6257.02,506.65997,60.059998,22.95,-62.100002,468.47998,9920.0,49.6,206.81543
14640.36,138.59999,20717.62,2762.76,187.87999,47.739998,5.4,17.550001,180.48,3846.4,49.6,145.73576
40722.96,357.28,71614.62,8876.56,914.75995,117.03999,121.5,-48.600002,613.12,10562.56,49.6,181.35187
18649.32,170.94,37181.758,4361.28,649.88,113.96,-1.35,16.2,235.51999,3371.52,49.7,205.73537
38037.27,309.53998,30023.84,4054.8198,555.94,369.59998,93.15,-78.3,811.51996,6440.96,49.7,80.84738
18938.16,72.38,29312.36,3501.96,332.63998,117.03999,-66.15,74.25,239.36,4832.0,49.7,159.49477
31661.91,275.66,67940.18,8245.16,746.89996,260.25998,74.25,-13.5,455.68,10903.04,49.7,221.50383
17508.75,106.259995,28961.24,3332.5598,361.9,107.799995,55.350002,-74.25,359.68,4760.32,49.8,170.51808
17748.0,55.44,31736.318,3680.5999,374.22,29.259998,27.0,44.55,270.08,5649.92,49.8,184.41933
17848.92,110.88,30376.5,3859.24,243.31999,135.51999,-22.95,-54.0,377.6,4780.8,49.8,175.47113
29478.21,247.93999,49920.64,6261.6396,531.3,118.579994,-1.35,-27.0,385.28,8373.76,49.8,174.60097
13624.2,61.6,22838.2,2887.5,246.4,284.9,37.8,-40.5,192.0,3184.64,49.9,172.81958
17012.85,107.799995,27410.459,3112.3398,371.13998,161.7,87.75,-62.100002,257.28,4311.04,49.9,166.06564
24178.17,129.36,36855.277,4302.76,491.25998,-12.32,12.150001,2.7,167.68,5674.2397,49.9,157.06079
22074.51,157.08,37024.68,4409.02,803.88,140.14,-27.0,37.8,296.96,6154.2397,49.9,172.91943
19309.65,169.4,34557.598,4385.92,565.18,154.0,0.0,51.3,407.03998,4381.44,50.0,184.57396
16969.35,92.399994,27715.379,3463.46,352.66,101.64,-1.35,-67.5,224.0,4030.72,50.0,168.35713
12905.58,69.299995,20258.7,2542.54,415.8,41.579998,43.2,33.75,234.23999,3581.44,50.0,161.77283
14173.17,415.8,562.1,475.86,685.3,271.03998,213.3,45.9,1719.0399,3486.72,50.0,3.1123915
26220.93,192.5,44227.258,5362.28,562.1,164.78,75.6,10.8,272.63998,8346.88,50.0,173.9
20177.041,115.5,30478.139,3529.68,555.94,150.92,-21.6,-41.850002,200.95999,5296.6396,50.0,155.63141
25808.55,241.78,43521.938,5661.04,734.57996,281.82,116.1,32.4,503.03998,7653.1196,50.0,173.86081
19189.59,120.119995,27244.139,3686.76,251.01999,-3.08,8.1,81.0,225.28,4742.4,50.1,146.21608
15566.91,93.939995,26846.818,3043.04,203.28,-78.54,90.450005,-81.0,160.0,4308.48,50.1,177.82915
22529.52,121.659996,36668.938,4721.6396,218.68,-18.48,2.7,-4.05,405.75998,6992.6396,50.1,167.76962
25560.6,115.5,40169.36,4723.1797,452.75998,-24.64,81.0,-5.4,295.68,6401.28,50.1,161.95651
18395.28,110.88,31582.318,4059.44,328.02,44.66,124.200005,-37.8,290.56,4455.6797,50.2,177.02684
25085.58,203.28,39865.98,4977.28,668.36,104.72,94.5,17.550001,459.52,6631.6797,50.2,163.78822
24159.03,80.08,39628.82,4749.36,654.5,47.739998,124.200005,76.950005,309.75998,6190.08,50.3,169.0903
15339.84,146.3,29409.379,3712.94,428.12,70.84,58.05,45.9,316.16,4742.4,50.3,197.79842
20467.62,166.31999,33647.46,4279.6597,688.38,-27.72,83.700005,-66.15,412.16,6438.4,50.3,169.46407
8309.37,98.56,177.09999,244.86,227.92,13.86,18.9,44.55,542.72,1034.24,50.3,1.2100308
21629.07,189.42,36591.938,4162.62,472.78,101.64,72.9,-58.05,183.04,4604.1597,50.3,174.42659
20793.87,238.7,38248.98,4526.06,469.69998,43.12,20.25,12.150001,167.68,5116.1597,50.3,189.7359
21337.62,143.22,30191.7,3860.7798,287.97998,224.84,-41.850002,22.95,332.8,4526.08,50.4,145.72006
20369.31,109.34,33947.758,4341.26,314.16,6.16,128.25,-13.5,305.91998,5806.08,50.4,171.81548
25303.08,167.86,38278.24,4707.78,318.78,192.5,12.150001,48.600002,352.0,6114.56,50.4,155.86514
16828.41,178.64,28439.18,3836.14,351.12,217.14,28.35,-47.25,311.03998,4499.1997,50.4,174.2354
9092.37,194.04,286.44,164.78,249.48,67.759995,90.450005,31.050001,564.48,1052.16,50.4,2.266664
16708.35,117.03999,30430.398,3826.9,337.25998,18.48,13.5,6.75,207.36,4907.52,50.4,187.85216
12727.23,83.159996,19254.62,2853.6199,394.24,221.76,-32.4,-37.8,111.36,2940.16,50.4,155.87325
21896.16,144.76,37081.66,4339.7197,401.94,24.64,93.15,9.45,291.84,4911.36,50.5,174.6059
20376.27,81.619995,34716.22,4270.42,460.46,103.18,55.350002,-64.8,421.12,5784.32,50.5,175.66707
19330.53,158.62,32789.68,4000.92,346.5,27.72,2.7,-41.850002,152.31999,5063.6797,50.5,174.89006
18814.62,178.64,33775.277,4261.1797,532.83997,101.64,63.45,-14.85,336.63998,6200.32,50.6,185.145
15498.18,155.54,22584.1,2795.0999,187.87999,73.92,9.45,-8.1,349.44,3859.2,50.6,150.10191
24260.82,172.48,35932.82,4208.82,272.58,163.23999,10.8,49.95,341.75998,5470.7197,50.6,152.57967
14125.32,129.36,25240.6,3021.48,341.88,81.619995,37.8,-13.5,184.31999,4707.84,50.6,184.28883
15673.05,115.5,22821.26,2804.3398,267.96,-36.96,-10.8,-1.35,215.04,3763.2,50.6,149.98506
16536.96,144.76,25426.94,3053.8198,246.4,158.62,-27.0,-24.300001,192.0,3989.76,50.6,158.43596
16556.97,80.08,27053.18,3311.0,377.3,63.14,187.65001,-67.5,122.88,5155.84,50.6,168.42805
15879.24,89.32,27327.299,3454.22,391.16,-50.82,60.75,25.65,261.12,5405.44,50.7,177.44931
20124.84,212.51999,44870.98,5537.84,526.68,98.56,166.05,-8.1,337.91998,6544.6396,50.7,230.19637
15892.29,127.82,27344.24,3488.0999,315.69998,24.64,56.7,25.65,160.0,5932.8,50.7,177.41331
19536.72,90.86,32102.84,3552.78,534.38,80.08,40.5,29.7,262.4,5504.0,50.8,169.38826
25947.75,175.56,42043.54,5345.34,688.38,23.099998,33.75,-49.95,291.84,6485.76,50.8,167.01477
22767.03,174.01999,31379.04,3648.26,314.16,93.939995,86.4,-14.85,282.88,5678.08,50.9,141.91609
21234.96,93.939995,33142.34,4031.72,617.54,272.58,67.5,-28.35,227.84,5747.1997,50.9,160.83765
20219.67,194.04,28525.42,3363.3599,363.44,33.879997,99.9,29.7,197.12,4789.76,50.9,145.28705
22414.68,121.659996,38866.52,4718.56,312.62,-6.16,125.55,4.05,192.0,6384.6396,50.9,178.80054
18350.91,187.87999,33705.98,4117.96,428.12,106.259995,49.95,-16.2,332.8,4501.76,50.9,189.45712
16041.93,155.54,27168.68,3124.66,580.57996,20.02,24.300001,-33.75,180.48,4189.44,50.9,174.61427
15871.41,118.579994,25964.398,3247.8599,323.4,80.08,71.55,-4.05,295.68,4231.6797,51.0,168.6331
14493.33,86.24,23173.92,2621.0798,246.4,170.94,81.0,21.6,163.84,3558.4,51.0,164.79797
6349.2603,115.5,100.1,144.76,183.26,15.4,41.850002,-40.5,384.0,965.12,51.0,0.63477826
17051.13,158.62,22859.76,2684.22,435.81998,70.84,20.25,1.35,206.08,3760.64,51.0,138.01651
31697.58,368.06,606.76,522.06,797.72,411.18,130.95,10.8,1693.44,3361.28,51.0,0.9849005
27177.06,297.22,34081.74,4014.7798,417.34,4.62,75.6,21.6,277.75998,5406.7197,51.0,129.03706
31183.41,177.09999,45252.9,5410.02,534.38,118.579994,94.5,-54.0,401.91998,7920.6396,51.0,149.47719
31450.5,337.25998,55102.74,6261.6396,409.63998,69.299995,121.5,93.15,332.8,9007.359,51.0,180.6743
17542.68,120.119995,26979.26,3619.0,267.96,89.32,24.300001,83.700005,179.2,5470.7197,51.0,158.47108
23203.77,137.06,40899.32,4804.8,381.91998,89.32,87.75,-51.3,216.31999,5378.56,51.1,181.77022
42964.95,448.13998,74360.44,9124.5,1221.22,166.31999,109.35,58.05,930.56,10666.24,51.1,178.46324
29682.66,201.73999,51747.08,6441.82,580.57996,73.92,112.05,33.75,442.88,7544.32,51.1,179.7719
11169.061,174.01999,360.36,417.34,642.18,83.159996,230.85,87.75,967.68,1836.7999,51.1,2.3455522
18862.47,87.78,31771.738,3702.16,366.52,72.38,29.7,24.300001,204.79999,4913.92,51.1,173.65872
21214.95,161.7,39631.9,4968.04,531.3,113.96,12.150001,87.75,163.84,6760.96,51.1,192.70943
33509.79,249.48,60264.82,7469.0,893.19995,135.51999,47.25,2.7,418.56,9221.12,51.2,185.48335
15371.16,154.0,26082.979,3164.7,311.08,18.48,9.45,-8.1,167.68,4513.28,51.2,174.9537
9640.47,58.519997,15379.9795,1730.96,121.659996,24.64,9.45,-37.8,88.32,3041.28,51.2,164.42664
21268.02,172.48,39878.3,5029.6396,748.44,35.42,18.9,1.35,343.03998,5706.2397,51.2,193.4274
18402.24,132.44,28961.24,3440.3599,697.62,150.92,110.700005,12.150001,328.96,3993.5999,51.2,162.1903
23567.43,143.22,33762.96,4427.5,321.86,351.12,27.0,2.7,359.68,5335.04,51.3,147.55121
5333.1,92.399994,238.7,207.9,389.62,121.659996,-9.45,-17.550001,549.12,1077.76,51.3,3.641096
22223.28,203.28,31902.639,3879.26,366.52,244.86,49.95,36.45,266.24,4528.64,51.3,147.856
13277.94,101.64,20672.959,2414.72,349.58,15.4,25.65,-4.05,102.399994,3481.5999,51.3,160.44322
13105.68,81.619995,17095.54,2114.42,180.18,63.14,-31.050001,-33.75,134.4,2123.52,51.3,134.26054
28666.5,164.78,40508.16,5296.06,552.86,118.579994,35.100002,-29.7,371.19998,5870.08,51.4,145.52635
26771.64,186.34,46158.418,5668.7397,575.95996,-12.32,-72.9,5.4,202.23999,5704.96,51.4,177.78201
16530.87,92.399994,24088.68,2935.24,392.69998,-7.7,-93.15,-31.050001,230.4,4229.12,51.4,150.10025
23627.46,157.08,37075.5,4678.52,560.56,7.7,2.7,1.35,344.32,6305.28,51.4,161.71135
17346.06,152.45999,28120.398,3351.04,579.04,18.48,59.4,16.2,259.84,4302.08,51.4,167.1003
31950.75,272.58,47542.88,5987.52,657.57996,112.42,78.3,9.45,343.03998,7379.1997,51.4,153.29515
14857.86,160.16,24478.299,2859.78,372.68,-1.54,1.35,70.200005,203.51999,4620.8,51.5,169.83342
14718.66,84.7,23280.18,2670.3599,314.16,152.45999,60.75,-10.8,293.12,3956.48,51.5,163.00833
13514.58,27.72,19601.12,2313.0798,209.44,-60.059998,43.2,36.45,135.68,2630.4,51.5,149.39252
17736.69,73.92,28640.92,3594.3599,508.19998,117.03999,32.4,-16.2,198.4,4744.96,51.5,166.44118
26779.47,194.04,50444.24,6295.52,837.76,70.84,-10.8,-13.5,501.75998,7801.5996,51.6,194.32483
