FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence
16545.66,189.42,20965.559,2419.3398,358.81998,26.18,12.150001,31.050001,225.28,5573.12,48.5,130.39238
16088.04,93.939995,26089.139,3055.3599,569.8,135.51999,-20.25,1.35,325.12,8262.399,48.5,167.15295
25684.14,284.9,35760.34,4352.04,492.8,56.98,133.65001,6.75,394.24,10442.24,48.6,143.3725
28887.48,255.64,43184.68,5303.76,751.51996,100.1,27.0,-52.65,591.36,11568.64,48.6,154.01292
22409.46,192.5,30869.299,3552.78,294.13998,-36.96,14.85,31.050001,396.8,8295.68,48.6,141.83783
29928.0,311.08,44838.64,5102.02,776.16,369.59998,14.85,70.200005,469.75998,13832.96,48.6,154.35406
16596.99,152.45999,26903.799,3118.5,381.91998,-30.8,28.35,31.050001,284.16,7375.36,48.7,167.08624
26357.52,215.59999,49232.258,5912.06,649.88,23.099998,44.55,-8.1,655.36,12783.359,48.7,192.68372
21395.91,135.51999,29922.2,3582.0398,380.38,55.44,68.85,-58.05,478.72,8924.16,48.7,144.01424
17280.81,152.45999,25993.66,3261.72,465.08,100.1,-5.4,-21.6,298.24,6545.92,48.7,154.97365
20569.41,166.31999,27981.799,3375.68,522.06,95.479996,40.5,-54.0,454.4,6479.36,48.7,140.05928
22890.57,215.59999,39131.4,4476.78,708.39996,18.48,122.85,25.65,596.48,10333.439,48.7,176.2624
17146.83,292.6,26543.44,3475.78,565.18,244.86,86.4,-5.4,286.72,6298.88,48.7,159.51707
14948.34,53.899998,21142.66,2454.76,526.68,160.16,25.65,4.05,888.32,5479.6797,48.7,145.66096
24972.48,210.98,36747.48,4670.82,471.24,-13.86,17.550001,63.45,499.19998,11390.72,48.7,151.58568
26163.51,286.44,61795.58,7422.8,839.3,260.25998,33.75,8.1,608.0,8526.08,48.7,243.91154
13865.19,90.86,17466.68,1997.38,152.45999,24.64,67.5,-59.4,266.24,4628.48,48.8,129.62683
26594.16,209.44,43974.7,5400.78,478.94,-43.12,66.15,27.0,904.95996,17086.719,48.8,170.46065
25415.31,252.56,51049.457,6497.26,588.27997,95.479996,95.85,-2.7,687.36,13331.199,48.8,207.27809
30178.56,244.86,43253.98,5359.1997,448.13998,523.6,48.600002,-21.6,487.68,9509.12,48.8,147.61938
24216.45,206.36,37337.3,4290.44,528.22,104.72,99.9,28.35,563.2,7860.48,48.8,158.87491
29126.73,264.88,44387.418,5511.6597,649.88,6.16,59.4,-24.300001,254.72,8264.96,48.8,157.02144
25172.58,170.94,37566.758,4398.2397,485.09998,169.4,74.25,-8.1,573.44,10012.16,48.9,153.74759
18538.83,110.88,32165.979,3740.66,297.22,10.78,64.8,-24.300001,518.39996,8385.28,48.9,178.9129
15854.88,101.64,23930.059,3033.7998,560.56,-12.32,39.15,-67.5,208.64,6122.2397,48.9,155.50517
14088.78,100.1,20860.84,2548.7,374.22,53.899998,114.75,25.65,222.72,4697.6,48.9,152.5346
32353.56,283.36,63007.56,7683.0596,790.01996,186.34,2.7,27.0,674.56,15329.279,48.9,200.93819
14752.59,95.479996,21757.12,2882.88,488.18,29.259998,18.9,-4.05,335.36,5916.1597,48.9,151.92589
19087.8,135.51999,27626.059,3067.68,408.09998,226.37999,-35.100002,-36.45,391.68,8499.2,48.9,149.07588
23898.03,186.34,33302.5,3967.0398,597.51996,49.28,51.3,-12.150001,431.36,10388.4795,48.9,143.49828
18960.78,100.1,28098.84,3166.24,164.78,81.619995,151.2,24.300001,357.12,7317.76,49.0,152.66681
14555.97,87.78,19953.78,2467.0798,457.37997,220.22,5.4,59.4,273.91998,6584.32,49.0,141.14511
24168.6,154.0,34348.16,4039.42,498.96,70.84,91.8,-1.35,596.48,7211.52,49.0,146.36688
20183.13,227.92,33484.22,4333.56,411.18,23.099998,63.45,44.55,531.2,7928.32,49.1,171.02815
14333.25,75.46,19314.68,2487.0999,189.42,-13.86,-20.25,-31.050001,245.76,5437.44,49.1,138.73033
4657.98,-1.54,89.32,30.8,324.94,60.059998,78.3,-21.6,147.2,385.28,49.1,0.98837805
28268.91,243.31999,38071.88,4750.9,491.25998,241.78,172.8,-24.300001,436.47998,12840.96,49.2,138.65071
16249.86,103.18,22682.66,2802.8,482.02,1.54,37.8,18.9,369.91998,6854.4,49.2,143.74123
16208.97,118.579994,27100.92,3380.2998,609.83997,44.66,-22.95,137.7,272.63998,6832.6396,49.2,172.37102
13000.41,110.88,14864.08,1820.2799,198.65999,-6.16,32.4,55.350002,346.88,6138.88,49.2,117.55745
19829.041,130.9,33117.7,3994.76,602.14,-27.72,-20.25,-52.65,384.0,11512.319,49.2,172.18343
28086.21,204.81999,40026.14,5034.26,549.77997,52.36,97.200005,-63.45,462.08,11695.359,49.2,146.77414
15827.04,120.119995,29811.318,3662.1199,343.41998,-87.78,29.7,-75.6,285.44,7525.1196,49.2,194.3122
24944.64,220.22,37412.758,4501.42,385.0,78.54,-16.2,-6.75,550.39996,9884.16,49.2,154.52147
30918.06,315.69998,53384.098,6284.7397,703.77997,192.5,2.7,9.45,597.76,13235.199,49.2,178.03896
23214.21,175.56,38518.48,4774.0,626.77997,113.96,133.65001,-5.4,358.4,9990.399,49.2,171.05334
9840.57,75.46,11799.4795,1447.6,209.44,-3.08,-17.550001,-24.300001,135.68,2839.04,49.2,123.33416
20423.25,194.04,28591.639,3244.78,278.74,23.099998,14.85,49.95,378.88,9786.88,49.2,144.16505
20224.89,169.4,32355.398,3628.24,462.0,66.22,13.5,-32.4,396.8,8674.56,49.3,164.88551
23819.73,170.94,33291.72,4253.48,500.5,206.36,6.75,39.15,380.16,8236.8,49.3,143.92632
16829.28,129.36,20460.44,2368.52,354.19998,-41.579998,-33.75,-25.65,222.72,4837.12,49.3,125.0658
21997.95,154.0,31274.318,3669.8198,491.25998,90.86,41.850002,-58.05,432.63998,8531.2,49.3,146.41904
13295.34,-9.24,22795.08,2970.66,560.56,-3.08,-16.2,-1.35,307.19998,6373.1196,49.3,176.78273
17376.51,147.84,25856.6,3349.5,523.6,56.98,36.45,22.95,335.36,6106.88,49.3,153.29674
14627.311,109.34,20808.479,2759.68,425.03998,73.92,-21.6,17.550001,250.87999,6123.52,49.3,146.51077
24026.791,195.58,35150.5,4191.88,632.94,73.92,55.350002,-21.6,308.47998,7892.48,49.3,150.69931
19067.791,170.94,30225.58,3945.48,763.83997,36.96,-10.8,67.5,419.84,7797.76,49.4,163.36984
25557.99,143.22,42122.08,5172.86,659.12,38.5,-51.3,-8.1,505.59998,10174.72,49.4,169.89563
17527.02,106.259995,24121.02,3320.24,343.41998,67.759995,54.0,25.65,289.28,6609.92,49.4,141.70378
18675.42,150.92,27869.379,3444.98,274.12,184.79999,43.2,74.25,311.03998,6695.6797,49.4,153.74078
16400.37,163.23999,30800.0,3865.4,585.2,23.099998,72.9,59.4,440.31998,8005.1196,49.5,193.73543
26980.44,101.64,41849.5,5174.4,656.04,107.799995,62.100002,40.5,395.52,11663.359,49.5,159.83818
18997.32,243.31999,33986.258,4626.1597,716.1,69.299995,59.4,40.5,556.8,9094.399,49.5,184.5064
15228.48,32.34,19071.36,2208.3599,146.3,26.18,-37.8,-67.5,238.08,6397.44,49.5,128.85927
19396.65,172.48,33433.4,3826.9,462.0,87.78,24.300001,4.05,368.63998,7461.1196,49.5,177.73174
21762.18,80.08,31984.26,3979.3599,569.8,-6.16,-40.5,27.0,486.4,9351.68,49.6,151.39888
22332.9,143.22,29584.94,3822.2798,632.94,30.8,105.3,-1.35,430.08,10663.68,49.6,136.36415
16656.15,129.36,23076.9,3021.48,121.659996,20.02,-86.4,22.95,354.56,7566.0796,49.6,142.66492
13520.67,56.98,19556.459,2517.9,301.84,112.42,97.200005,-72.9,258.56,3503.3599,49.6,148.98225
24167.73,240.23999,39471.74,4604.6,588.27997,-1.54,6.75,-21.6,309.75998,7061.76,49.6,168.35509
17801.94,135.51999,24586.1,3109.26,284.9,40.04,40.5,-62.100002,394.24,7242.2397,49.6,142.20897
16191.57,120.119995,20993.28,2728.88,177.09999,110.88,-9.45,-20.25,151.04,4504.32,49.6,133.44331
12887.311,98.56,17423.559,2172.94,123.2,26.18,5.4,5.4,224.0,4394.2397,49.7,139.19176
16075.86,154.0,26531.12,3426.5,284.9,220.22,41.850002,32.4,294.4,7957.76,49.7,170.13121
13304.04,86.24,19051.34,2200.66,369.59998,-18.48,4.05,-4.05,276.47998,5214.7197,49.7,147.48749
24302.58,198.65999,39779.74,4812.5,364.97998,23.099998,29.7,60.75,661.76,12439.04,49.7,168.72954
27324.96,254.09999,40486.598,5126.6597,366.52,170.94,110.700005,43.2,357.12,9076.4795,49.7,152.63835
18827.67,167.86,28265.16,3549.7,423.5,132.44,-62.100002,-17.550001,336.63998,7366.4,49.7,154.66922
18190.83,146.3,37211.02,4518.36,526.68,144.76,36.45,-93.15,288.0,5024.0,49.7,211.11282
23949.36,314.16,37540.58,4644.6396,338.8,190.95999,67.5,10.8,467.19998,8069.1196,49.8,161.53801
16630.92,90.86,21661.639,2442.44,324.94,126.28,45.9,41.850002,144.64,5772.8,49.8,134.0588
18515.34,137.06,30130.1,3697.5398,482.02,78.54,78.3,-13.5,326.4,8552.96,49.8,167.7395
16466.49,103.18,23230.9,2792.02,267.96,-20.02,0.0,4.05,334.08,6064.6396,49.8,145.28941
26949.121,234.07999,51137.24,5908.98,674.51996,545.16,72.9,4.05,459.52,12419.84,49.9,195.76169
20029.14,172.48,24713.92,3155.46,515.89996,81.619995,70.200005,29.7,354.56,6714.88,49.9,126.946144
22147.59,130.9,27676.879,3226.2998,329.56,-3.08,93.15,22.95,303.36,6862.08,49.9,128.58015
14542.05,121.659996,24191.86,2708.8599,264.88,61.6,45.9,48.600002,450.56,8422.399,49.9,171.50095
25462.291,263.34,36855.277,4636.94,551.32,117.03999,52.65,0.0,496.63998,10533.12,49.9,149.08943
20404.98,229.45999,30350.318,3754.52,500.5,93.939995,-45.9,-47.25,609.27997,10540.8,49.9,153.23216
29552.16,283.36,60585.137,7502.88,817.74,303.38,58.05,8.1,588.8,14208.0,49.9,211.58116
19357.5,206.36,25559.379,3115.42,277.19998,86.24,2.7,-27.0,318.72,7220.48,50.0,135.91434
17895.9,95.479996,30625.979,3623.6199,368.06,107.799995,-22.95,17.550001,305.91998,7599.36,50.0,176.45338
14187.09,53.899998,19513.34,2576.42,190.95999,27.72,40.5,29.7,285.44,6895.36,50.0,141.62189
30356.91,264.88,52409.277,6384.84,531.3,126.28,41.850002,18.9,523.51996,16510.719,50.0,178.01874
30476.97,328.02,42482.438,5209.82,774.62,247.93999,116.1,-25.65,556.8,12083.2,50.0,143.53915
8726.1,75.46,12420.1,1496.88,95.479996,106.259995,197.1,-18.9,165.12,2169.5999,50.0,146.5886
19149.57,141.68,24122.559,2950.64,505.12,73.92,221.40001,-36.45,266.24,9708.8,50.0,129.62077
23140.26,107.799995,32010.44,3980.9,414.25998,13.86,-10.8,120.15,474.87997,11192.319,50.0,142.44032
25377.9,206.36,32206.02,4170.32,782.32,164.78,56.7,-25.65,523.51996,9538.56,50.1,130.59192
16202.88,89.32,20639.08,2464.0,338.8,84.7,-29.7,18.9,325.12,6576.6396,50.1,131.08272
11751.96,186.34,229.45999,311.08,295.68,264.88,101.25,-40.5,605.44,1232.64,50.1,1.0246248
19715.07,104.72,29527.959,3637.48,406.56,64.68,0.0,-4.05,421.12,9066.24,50.1,154.30412
18061.2,103.18,26141.5,3290.98,340.34,56.98,129.6,-48.600002,256.0,7809.28,50.2,149.0831
21184.5,155.54,32489.379,3953.18,445.06,195.58,31.050001,17.550001,595.2,9637.12,50.2,158.02708
15997.561,124.74,23563.54,2956.7998,465.08,112.42,14.85,-36.45,264.96,6873.5996,50.2,151.73363
24832.41,190.95999,33705.98,4057.9,595.98,117.03999,76.950005,-32.4,512.0,12428.8,50.3,139.74597
28390.71,212.51999,39211.48,5052.7397,632.94,178.64,70.200005,-14.85,771.83997,12650.239,50.3,142.2138
15651.3,135.51999,25517.799,3081.54,486.63998,70.84,113.4,124.200005,326.4,8686.08,50.3,168.05992
20927.85,178.64,34375.88,4202.6597,438.9,33.879997,-48.600002,16.2,382.72,11383.04,50.3,169.3245
13605.93,52.36,19045.18,2508.66,509.74,43.12,43.2,-5.4,88.32,4216.32,50.4,144.14587
29330.31,301.84,53692.098,6640.48,910.13995,9.24,-39.15,-8.1,657.92,12833.279,50.4,188.81984
12149.55,120.119995,18230.52,2151.38,260.25998,-66.22,44.55,-1.35,307.19998,6794.2397,50.4,154.59181
26651.58,214.06,39570.3,4917.2197,569.8,107.799995,48.600002,32.4,398.08,9957.12,50.4,152.95517
21917.91,177.09999,35105.84,4290.44,605.22,-35.42,37.8,43.2,378.88,8750.08,50.4,165.08412
21522.93,200.2,30897.02,3925.46,529.76,4.62,113.4,1.35,326.4,8742.399,50.4,147.85489
17788.89,69.299995,26682.04,3158.54,258.72,16.939999,60.75,1.35,207.36,6379.52,50.4,154.53137
15465.99,118.579994,21992.74,2387.0,366.52,103.18,25.65,-59.4,266.24,7715.84,50.4,146.4516
21184.5,149.37999,36484.14,4384.38,555.94,-36.96,37.8,-2.7,312.32,7339.52,50.4,177.5804
21056.61,274.12,36739.777,4559.94,586.74,-35.42,1.35,40.5,455.68,10035.2,50.5,179.9239
28315.89,304.91998,40942.438,5026.56,679.13995,160.16,-27.0,-28.35,625.92,12867.84,50.5,148.93097
13502.4,16.939999,18256.7,2208.3599,226.37999,15.4,-31.050001,-5.4,90.88,3690.24,50.5,139.2036
21001.8,129.36,25768.82,3341.7998,482.02,36.96,197.1,-22.95,445.44,11050.24,50.6,126.228935
19830.78,143.22,22379.28,2593.3599,375.75998,63.14,29.7,39.15,317.44,8528.64,50.6,116.01842
12943.86,75.46,17708.459,2112.88,349.58,38.5,13.5,-6.75,188.15999,5260.8,50.6,140.86159
31353.93,294.13998,49711.2,5979.82,743.82,-23.099998,55.350002,-22.95,460.8,10007.04,50.6,163.40315
19986.51,140.14,29871.379,3828.44,400.4,-7.7,14.85,43.2,316.16,8261.12,50.7,153.97662
42682.2,334.18,71071.0,8697.92,879.33997,135.51999,182.25,124.200005,751.36,18759.68,50.7,171.6607
40623.78,355.74,74780.86,9176.859,980.98,154.0,81.0,-16.2,805.12,22896.639,50.7,189.87892
19812.51,166.31999,29612.66,3563.5598,468.15997,84.7,141.75,-18.9,416.0,9331.2,50.7,153.98361
28074.9,224.84,53538.098,6577.34,480.47998,215.59999,89.1,17.550001,522.24,12615.68,50.7,196.73912
14382.84,86.24,19950.7,2525.5999,269.5,46.199997,54.0,17.550001,186.87999,5245.44,50.7,142.83394
16950.21,144.76,22545.6,2998.38,274.12,-15.4,8.1,-32.4,352.0,6705.92,50.7,136.92232
19833.39,124.74,29994.58,3771.46,462.0,30.8,106.65,-14.85,396.8,9075.2,50.7,155.8172
26773.38,210.98,37286.48,4373.6,475.86,123.2,10.8,6.75,519.68,11028.4795,50.8,143.40959
27505.92,337.25998,52969.84,6163.08,699.16,160.16,62.100002,12.150001,217.59999,6766.08,50.8,198.68727
18406.59,138.59999,23548.139,2958.3398,343.41998,-26.18,-44.55,-20.25,311.03998,7121.92,50.8,131.65729
40878.69,457.37997,74486.72,9340.1,1088.78,309.53998,72.9,0.0,1420.7999,18854.4,50.8,187.94254
11432.67,129.36,25813.479,3116.96,395.78,-50.82,102.6,39.15,349.44,6991.36,50.8,233.12445
15324.18,58.519997,23974.719,2970.66,388.08,158.62,21.6,-32.4,294.4,6337.28,50.8,161.22739
16951.95,198.65999,24969.559,3241.7,368.06,1.54,41.850002,36.45,190.72,6174.7197,50.8,151.73518
25243.92,295.68,33593.56,4228.84,720.72,178.64,122.85,98.55,524.8,14900.4795,50.9,136.98984
20682.51,223.29999,28220.5,3266.3398,420.41998,46.199997,18.9,8.1,643.83997,8445.439,50.9,140.48465
19608.06,146.3,28810.318,3722.18,483.56,20.02,-25.65,20.25,540.16,13025.279,51.0,151.35661
16316.85,227.92,26443.34,3337.18,534.38,7.7,-25.65,45.9,387.84,8092.1597,51.0,167.04588
22090.17,187.87999,31799.459,3840.76,494.34,10.78,10.8,43.2,334.08,7696.6396,51.0,148.26863
13219.65,73.92,19969.18,2638.02,415.8,-44.66,55.350002,70.200005,248.31999,6045.44,51.0,155.63475
25930.35,215.59999,35458.5,4606.1396,694.54,341.88,81.0,97.200005,547.83997,12398.08,51.0,140.79466
18447.48,206.36,18270.559,2111.3398,361.9,101.64,-10.8,33.75,362.24,9569.28,51.0,101.69816
13467.6,101.64,19297.74,2328.48,169.4,-47.739998,9.45,16.2,225.28,4399.36,51.0,147.5813
23282.94,235.62,35771.117,4167.2397,457.37997,-55.44,-5.4,-24.300001,495.36,11630.08,51.0,158.30983
21662.13,238.7,41424.457,4800.1797,528.22,184.79999,-9.45,-2.7,385.28,7224.32,51.0,197.29124
15046.65,40.04,21849.52,2631.8599,324.94,-20.02,14.85,40.5,458.24,7687.6797,51.1,149.57399
13653.78,109.34,26765.2,3136.98,457.37997,80.08,35.100002,44.55,309.75998,3255.04,51.1,202.26633
23502.18,240.23999,39624.2,4801.7197,525.14,198.65999,71.55,56.7,368.63998,10594.56,51.1,173.82367
32642.4,406.56,63009.098,7875.5596,759.22,146.3,156.6,0.0,531.2,11714.56,51.1,199.1562
12072.12,49.28,14432.88,1694.0,154.0,-70.84,-43.2,44.55,-14.08,3447.04,51.1,122.970215
15570.39,95.479996,20888.559,2374.68,178.64,7.7,45.9,35.100002,262.4,6022.4,51.1,138.10953
46412.76,417.34,81290.44,10308.76,1094.94,110.88,21.6,-40.5,1052.16,19489.28,51.1,180.61426
14159.25,115.5,18282.879,2088.24,237.15999,10.78,2.7,13.5,192.0,4207.36,51.1,132.89125
22024.92,169.4,28607.04,3514.28,458.91998,150.92,108.0,-99.9,506.87997,11966.72,51.2,133.68105
19438.41,203.28,31158.818,3765.2998,355.74,98.56,8.1,70.200005,389.12,8208.64,51.2,165.21419
12449.7,107.799995,17532.9,2293.06,147.84,20.02,94.5,-16.2,231.68,3855.3599,51.3,145.03023
18351.78,252.56,36066.8,4561.48,403.47998,90.86,52.65,-20.25,384.0,10519.04,51.3,202.7874
20255.34,143.22,29763.58,3943.94,372.68,121.659996,-8.1,-5.4,239.36,7232.0,51.3,151.36792
24795.871,197.12,38076.5,4583.04,408.09998,72.38,55.350002,-47.25,581.12,10776.319,51.3,158.23024
21465.51,197.12,34181.84,4053.2798,400.4,-55.44,-16.2,-14.85,494.08,10243.84,51.3,164.12093
16885.83,170.94,25990.58,2849.0,552.86,-16.939999,78.3,8.1,295.68,7763.1997,51.3,158.60315
18733.71,133.98,25838.12,3334.0999,554.39996,30.8,-14.85,-21.6,449.28,7782.4,51.4,142.01611
19966.5,132.44,25417.7,2995.2998,418.88,26.18,-22.95,-63.45,232.95999,7969.28,51.4,131.0025
10814.97,146.3,147.84,220.22,489.72,84.7,114.75,-12.150001,692.48,926.72,51.4,0.417472
15426.84,73.92,28222.04,3424.96,337.25998,6.16,45.9,168.75,408.31998,7927.04,51.4,188.69649
12401.85,64.68,16615.06,2137.52,97.02,-6.16,-14.85,18.9,266.24,5335.04,51.5,137.91954
27402.39,206.36,45486.98,5450.06,612.92,227.92,-14.85,13.5,433.91998,9864.96,51.5,171.12602
13625.07,75.46,23300.2,2770.46,220.22,183.26,31.050001,-20.25,392.96,7322.88,51.5,176.32451
30456.09,340.34,51700.88,6133.82,568.26,246.4,39.15,36.45,518.39996,10650.88,51.5,175.02391
17353.02,201.73999,23495.78,2910.5999,328.02,107.799995,58.05,52.65,352.0,6732.8,51.5,139.39856
13551.12,137.06,23723.7,2711.94,280.28,-75.46,-52.65,27.0,281.6,4541.44,51.5,180.53279
20243.16,190.95999,29258.459,3882.3398,372.68,320.32,152.55,79.65,399.36,8852.4795,51.5,148.87218
14978.79,129.36,22346.94,2593.3599,408.09998,26.18,10.8,32.4,326.4,6711.04,51.5,153.69962
19762.05,215.59999,29979.18,3572.7998,677.6,0.0,-36.45,56.7,307.19998,10016.0,51.5,156.30249
19052.13,90.86,28473.059,3440.3599,364.97998,-29.259998,5.4,-8.1,218.87999,7054.08,51.5,153.96672
24497.46,247.93999,41784.82,5428.5,842.38,46.199997,-29.7,-59.4,371.19998,13043.2,51.5,175.86641
12562.8,109.34,18496.94,2080.54,274.12,-33.879997,27.0,1.35,357.12,5553.92,51.6,151.67268
14823.93,149.37999,23740.639,2841.3,494.34,-30.8,29.7,-79.65,238.08,6218.2397,51.6,165.06454
16944.99,149.37999,23671.34,2801.26,460.46,-7.7,25.65,-21.6,343.03998,7100.1597,51.6,143.85364
23520.45,203.28,35042.7,3983.98,445.06,35.42,130.95,27.0,500.47998,11699.2,51.6,153.4898
16429.95,138.59999,21215.04,2616.46,206.36,86.24,83.700005,20.25,261.12,6823.6797,51.6,132.89226
13752.96,140.14,23418.78,3207.8198,90.86,-106.259995,-29.7,8.1,243.2,4554.2397,51.6,175.56961
13971.33,129.36,20249.459,2490.18,269.5,-38.5,17.550001,10.8,168.95999,5798.4,51.6,149.28773
7459.38,101.64,181.72,160.16,443.52,210.98,37.8,60.75,716.8,1212.1599,51.6,1.5260847
25349.19,207.9,39809.0,4866.4,483.56,41.579998,79.65,-33.75,396.8,10017.279,51.7,161.84149
18142.11,170.94,22285.34,2982.98,334.18,27.72,20.25,12.150001,322.56,5384.96,51.7,126.37357
25343.97,281.82,43444.938,5223.6797,478.94,-13.86,91.8,29.7,510.72,15037.439,51.7,176.75114
16011.48,227.92,26039.86,3264.7998,385.0,174.01999,40.5,21.6,152.31999,6782.7197,51.7,167.63783
29364.24,264.88,47313.418,5959.8,580.57996,318.78,4.05,39.15,683.51996,13690.88,51.7,166.07574
17107.68,124.74,24062.5,2966.04,143.22,133.98,-43.2,-9.45,308.47998,5024.0,51.7,144.847
18336.99,229.45999,27415.08,3438.8198,452.75998,123.2,2.7,1.35,238.08,7146.2397,51.7,154.02771
18133.41,60.059998,27509.02,3335.64,355.74,30.8,-33.75,-63.45,311.03998,8430.08,51.8,156.30536
35358.54,358.81998,65637.875,7977.1997,847.0,206.36,82.35,-35.100002,440.31998,12852.4795,51.8,191.48996
26319.24,184.79999,38928.117,4558.4,438.9,311.08,1.35,14.85,444.16,9457.92,51.8,152.36913
22480.8,227.92,29241.52,3717.5598,474.31998,89.32,36.45,17.550001,298.24,8764.16,51.8,133.87642
25082.97,332.63998,43464.957,5266.8,525.14,-18.48,125.55,-31.050001,724.48,15745.279,51.8,178.68349
27612.93,368.06,54248.04,7231.84,659.12,121.659996,28.35,63.45,797.44,17953.28,51.8,202.71332
19054.74,195.58,27105.54,3044.5798,281.82,63.14,117.450005,-43.2,450.56,7654.4,51.9,146.5037
14991.84,126.28,18469.219,2226.8398,167.86,-18.48,-44.55,-58.05,198.4,5011.1997,51.9,126.744286
12683.73,69.299995,20113.94,2659.5798,381.91998,66.22,216.0,5.4,87.04,5233.92,51.9,163.43642
20914.8,146.3,31885.7,4432.12,264.88,106.259995,10.8,31.050001,298.24,11160.319,51.9,157.0848
17333.01,150.92,32601.799,4091.7798,400.4,0.0,29.7,-31.050001,424.96,8363.52,52.0,194.0363
27391.95,249.48,38647.84,5142.06,616.0,197.12,24.300001,-20.25,491.52,10192.64,52.0,145.30197
20948.73,161.7,32025.84,4158.0,462.0,-9.24,-14.85,-17.550001,204.79999,7389.44,52.0,157.52242
13961.76,204.81999,28129.639,3355.66,397.31998,147.84,52.65,10.8,299.52,7887.36,52.0,207.91608
19718.55,103.18,30276.398,3521.98,323.4,135.51999,75.6,-36.45,665.6,9968.64,52.0,158.21248
20193.57,178.64,27920.2,3468.0798,301.84,104.72,48.600002,-29.7,229.12,7692.8,52.0,142.36835
19660.26,220.22,30795.379,3711.4,494.34,-32.34,-25.65,-14.85,318.72,8401.92,52.0,161.42175
30793.65,243.31999,49843.64,6420.26,731.5,158.62,56.7,144.45,858.88,14538.239,52.0,166.8404
24440.041,147.84,38774.117,4603.06,514.36,18.48,143.1,41.850002,483.84,15060.4795,52.1,163.50832
22283.31,174.01999,28223.58,3574.3398,491.25998,-10.78,153.90001,10.8,488.96,8488.96,52.1,130.33493
28902.27,215.59999,45235.957,5955.1797,425.03998,210.98,24.300001,35.100002,359.68,9029.12,52.1,161.29297
27063.09,238.7,57103.2,6557.32,863.94,55.44,87.75,-13.5,462.08,11966.72,52.2,217.79175
17153.791,166.31999,29960.7,3697.5398,457.37997,169.4,5.4,137.7,248.31999,7287.04,52.2,180.10887
17072.88,112.42,21098.0,2785.8599,398.86,-18.48,10.8,-62.100002,250.87999,6353.92,52.2,127.1393
