FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence
40461.09,896.27997,1555.3999,1007.16,323.4,3.08,48.600002,-22.95,2552.3198,7345.92,48.7,2.9861386
29234.61,511.28,716.1,603.68,294.13998,7.7,86.4,25.65,1299.2,2946.5598,48.7,1.5399446
33682.05,682.22,1142.6799,654.5,78.54,81.619995,155.25,101.25,1807.36,5657.6,48.7,2.5178227
14226.24,180.18,189.42,160.16,223.29999,135.51999,68.85,28.35,478.72,729.6,48.7,0.38064992
13374.51,174.01999,389.62,220.22,267.96,-67.759995,-14.85,70.200005,814.07996,2216.96,48.8,2.0207255
31463.55,646.8,984.06,634.48,190.95999,100.1,45.9,97.200005,1472.0,4010.24,48.8,2.2431102
16258.561,223.29999,247.93999,255.64,174.01999,101.64,197.1,76.950005,375.03998,663.04,48.8,0.5812931
15656.5205,246.4,391.16,275.66,160.16,47.739998,27.0,35.100002,853.76,2147.8398,48.8,1.5906401
8215.41,81.619995,215.59999,103.18,280.28,52.36,86.4,10.8,276.47998,506.87997,48.8,1.7212431
14159.25,194.04,500.5,283.36,178.64,-3.08,40.5,18.9,738.56,2086.4,48.8,2.6653183
15671.311,164.78,483.56,267.96,143.22,-38.5,98.55,66.15,652.8,2009.6,48.8,2.1995797
9977.16,126.28,64.68,35.42,33.879997,69.299995,64.8,24.300001,153.59999,300.8,48.8,-0.32778078
25842.48,320.32,160.16,189.42,181.72,13.86,113.4,32.4,357.12,582.39996,48.8,-0.35736
19789.89,405.02,699.16,263.34,227.92,-10.78,41.850002,52.65,765.44,2823.68,48.9,2.6633723
12866.43,52.36,115.5,129.36,87.78,123.2,103.950005,-17.550001,382.72,442.88,48.9,-0.06916684
23397.78,371.13998,492.8,223.29999,118.579994,401.94,121.5,22.95,1008.63995,3215.3599,48.9,1.1839561
15196.29,172.48,480.47998,320.32,150.92,73.92,120.15,-28.35,856.32,1908.48,48.9,2.2785785
14382.84,129.36,377.3,334.18,190.95999,98.56,85.05,36.45,666.88,1973.76,48.9,1.7201324
24415.68,360.36,563.64,392.69998,331.1,84.7,63.45,25.65,1181.44,3514.88,48.9,1.3937614
54824.79,749.98,1735.58,1233.5399,471.24,126.28,199.8,12.150001,3577.5999,9269.76,48.9,2.2825816
12674.16,214.06,452.75998,195.58,149.37999,-46.199997,32.4,1.35,518.39996,1918.72,48.9,2.7042196
12503.64,143.22,400.4,73.92,311.08,-35.42,-12.150001,-101.25,601.6,1662.72,49.0,2.3205152
17727.12,192.5,157.08,190.95999,257.18,-21.56,-10.8,20.25,195.84,631.04,49.0,-0.08117968
12816.84,129.36,403.47998,143.22,180.18,-35.42,113.4,16.2,719.36,1862.3999,49.0,2.2642913
34122.27,528.22,1501.5,691.45996,311.08,97.02,189.0,67.5,2259.2,6389.76,49.0,3.5628405
16157.64,243.31999,240.23999,106.259995,164.78,-26.18,-32.4,-35.100002,272.63998,651.51996,49.0,0.5417547
18244.77,210.98,75.46,133.98,157.08,301.84,135.0,-33.75,257.28,661.76,49.0,-0.5711294
7728.21,112.42,218.68,155.54,121.659996,92.399994,-8.1,-1.35,334.08,798.72,49.1,1.9341209
14288.01,172.48,295.68,291.06,172.48,223.29999,27.0,-14.85,378.88,757.76,49.1,1.1458437
16567.41,235.62,357.28,348.03998,240.23999,9.24,1.35,-31.050001,613.12,2124.8,49.1,1.2361553
13907.82,152.45999,475.86,217.14,24.64,29.259998,39.15,-10.8,732.16,1958.3999,49.1,2.5478725
16552.62,284.9,451.22,297.22,72.38,-60.059998,18.9,32.4,1250.5599,2871.04,49.1,1.8266335
16781.43,229.45999,234.07999,172.48,261.8,47.739998,-21.6,45.9,359.68,751.36,49.2,0.44638264
15810.51,203.28,300.3,349.58,174.01999,47.739998,58.05,29.7,1169.9199,2556.16,49.2,0.969506
20308.41,271.03998,586.74,446.59998,140.14,20.02,122.85,22.95,874.24,3239.68,49.2,1.9958332
11866.8,167.86,97.02,73.92,124.74,7.7,85.05,0.0,240.64,480.0,49.2,-0.15223497
18116.01,183.26,469.69998,411.18,123.2,78.54,31.050001,29.7,1361.9199,2684.16,49.2,1.6884742
15088.41,133.98,364.97998,221.76,157.08,80.08,67.5,-49.95,742.39996,1547.52,49.3,1.508265
15870.54,238.7,203.28,257.18,291.06,240.23999,35.100002,89.1,480.0,1004.8,49.3,0.32816124
15943.62,315.69998,460.46,294.13998,163.23999,56.98,75.6,63.45,773.12,2461.44,49.3,1.9946966
14170.561,217.14,529.76,329.56,95.479996,32.34,51.3,16.2,345.6,1733.12,49.3,2.876502
11405.7,115.5,115.5,133.98,92.399994,-18.48,49.95,37.8,200.95999,604.16,49.3,0.050045013
15147.57,227.92,528.22,358.81998,149.37999,6.16,136.35,99.9,698.88,2291.2,49.4,2.6159275
19998.69,217.14,415.8,332.63998,340.34,83.159996,81.0,121.5,828.16,1619.2,49.4,1.155911
17694.93,81.619995,303.38,258.72,532.83997,149.37999,180.90001,16.2,573.44,1336.32,49.4,0.7778126
20720.791,275.66,696.07996,160.16,149.37999,101.64,22.95,45.9,1022.72,3010.5598,49.5,2.4833784
25628.46,385.0,786.94,526.68,357.28,29.259998,41.850002,14.85,1303.0399,3669.76,49.5,2.1839554
18471.84,357.28,201.73999,292.6,178.64,121.659996,118.8,22.95,261.12,866.56,49.5,0.13247788
24282.57,395.78,645.26,398.86,92.399994,127.82,66.15,45.9,1141.76,3253.76,49.5,1.7554212
13233.57,112.42,283.36,300.3,306.46,181.72,13.5,5.4,784.63995,1571.84,49.5,1.2202883
14771.73,147.84,349.58,269.5,170.94,23.099998,-4.05,-2.7,792.32,2234.88,49.6,1.4539351
18275.22,323.4,147.84,180.18,144.76,97.02,14.85,32.4,423.68,962.56,49.6,-0.16116375
21659.52,437.36,968.66,649.88,150.92,30.8,4.05,27.0,1245.44,3582.72,49.6,3.6373558
25698.06,528.22,882.42,562.1,397.31998,67.759995,130.95,-9.45,1196.7999,3882.24,49.6,2.5605972
19606.32,522.06,786.94,412.72,235.62,16.939999,78.3,43.2,1369.6,3517.44,49.6,3.1619167
11326.53,167.86,46.199997,97.02,83.159996,7.7,32.4,-43.2,202.23999,282.88,49.6,-0.5770462
28839.63,555.94,1090.32,485.09998,175.56,174.01999,112.05,9.45,1088.0,4364.8,49.6,2.9202352
18047.28,258.72,66.22,354.19998,123.2,73.92,36.45,-41.850002,309.75998,422.4,49.6,-0.6195257
14299.32,217.14,130.9,218.68,135.51999,36.96,-4.05,106.65,172.8,634.88,49.6,-0.050768614
22950.6,297.22,619.07996,187.87999,146.3,38.5,-21.6,31.050001,770.56,2842.88,49.6,1.7970521
15260.67,118.579994,194.04,235.62,232.54,109.34,140.40001,-85.05,231.68,595.2,49.7,0.3184557
12471.45,189.42,344.96,354.19998,84.7,15.4,112.05,14.85,807.68,1683.2,49.7,1.8681355
31961.19,529.76,1102.64,518.98,129.36,89.32,49.95,20.25,1529.6,4038.4,49.7,2.5773275
20559.84,294.13998,195.58,210.98,329.56,95.479996,82.35,59.4,449.28,866.56,49.7,-0.013601124
16348.17,147.84,341.88,449.68,304.91998,200.2,63.45,10.8,474.87997,1062.4,49.7,1.1684651
16397.76,163.23999,127.82,44.66,141.68,-20.02,56.7,-35.100002,192.0,293.12,49.8,-0.19171935
32692.86,457.37997,588.27997,568.26,468.15997,56.98,68.85,-41.850002,1425.9199,3272.96,49.8,0.86586
18093.39,203.28,509.74,348.03998,309.53998,20.02,62.100002,-58.05,880.63995,2593.28,49.8,1.9213033
16488.24,289.52,577.5,417.34,164.78,64.68,72.9,37.8,884.48,2803.2,49.9,2.6318305
21157.53,409.63998,679.13995,458.91998,127.82,106.259995,125.55,-44.55,1105.9199,2891.52,49.9,2.3284514
20139.63,251.01999,491.25998,198.65999,112.42,-30.8,60.75,18.9,1084.16,2714.88,49.9,1.5293431
14888.311,218.68,186.34,190.95999,144.76,35.42,12.150001,-36.45,375.03998,906.24,49.9,0.29780233
17031.12,204.81999,95.479996,73.92,80.08,150.92,44.55,1.35,314.88,450.56,49.9,-0.41867757
9362.94,152.45999,83.159996,-33.879997,21.56,220.22,36.45,-33.75,184.31999,358.4,49.9,-0.0790202
15921.87,281.82,334.18,512.82,585.2,155.54,27.0,12.150001,524.8,1254.4,50.0,1.1763775
19774.23,358.81998,648.33997,348.03998,210.98,109.34,124.200005,28.35,1315.84,3548.16,50.0,2.399782
20465.88,252.56,130.9,227.92,35.42,126.28,175.5,-1.35,330.24,1021.44,50.0,-0.33678085
12150.42,143.22,369.59998,312.62,451.22,133.98,6.75,52.65,391.68,939.51996,50.0,2.1541948
19087.8,295.68,303.38,275.66,266.41998,89.32,4.05,20.25,450.56,929.27997,50.0,0.6480825
16598.73,360.36,628.32,274.12,147.84,129.36,9.45,47.25,1057.28,2864.64,50.0,2.9251287
36548.7,572.88,1084.1599,629.86,361.9,174.01999,95.85,-78.3,2464.0,5912.32,50.1,2.0758793
26267.91,405.02,717.63995,338.8,157.08,132.44,156.6,28.35,1776.64,4492.8,50.1,1.8328853
13853.88,160.16,86.24,127.82,121.659996,6.16,35.100002,-13.5,130.56,334.08,50.1,-0.35451645
9546.51,46.199997,204.81999,186.34,197.12,167.86,9.45,-28.35,275.19998,609.27997,50.1,1.2247212
19758.57,369.59998,762.3,380.38,329.56,166.31999,87.75,-47.25,793.6,2270.72,50.1,3.000537
13370.16,217.14,190.95999,240.23999,52.36,7.7,59.4,6.75,168.95999,695.04,50.2,0.48099518
26702.041,515.89996,919.38,468.15997,249.48,-20.02,124.200005,16.2,2144.0,6188.8,50.2,2.5702488
12467.1,210.98,477.4,244.86,218.68,113.96,-32.4,29.7,843.51996,2453.76,50.2,2.9706798
11975.55,198.65999,292.6,251.01999,152.45999,52.36,13.5,-21.6,547.83997,1309.44,50.2,1.533534
33077.4,568.26,803.88,525.14,555.94,92.399994,-10.8,-6.75,1327.36,4280.32,50.2,1.520042
19156.53,357.28,634.48,388.08,87.78,167.86,56.7,78.3,714.24,2636.8,50.2,2.434385
19632.42,281.82,432.74,409.63998,150.92,150.92,124.200005,-12.150001,797.44,2444.8,50.2,1.2856045
20503.291,286.44,640.64,269.5,81.619995,77.0,63.45,-40.5,830.72,2560.0,50.3,2.2399504
7882.2,154.0,63.14,69.299995,81.619995,4.62,-6.75,-13.5,147.2,392.96,50.3,-0.169375
10676.64,161.7,226.37999,174.01999,180.18,-12.32,113.4,-44.55,367.36,506.87997,50.3,1.1986258
23636.16,274.12,825.44,563.64,301.84,172.48,67.5,10.8,1688.32,4126.7197,50.3,2.6212332
40055.67,1576.96,756.13995,805.42,774.62,338.8,276.75,41.850002,1612.7999,3265.28,50.3,0.95742905
31591.44,608.3,1265.88,788.48,483.56,143.22,157.95,56.7,1440.0,5007.36,50.3,3.1549997
23633.55,429.66,643.72,311.08,252.56,130.9,110.700005,-27.0,881.92,2780.16,50.3,1.824333
15154.53,258.72,488.18,195.58,177.09999,140.14,-6.75,28.35,1073.9199,2478.0798,50.4,2.3402991
14066.16,212.51999,388.08,152.45999,117.03999,26.18,93.15,-1.35,568.32,1962.24,50.4,1.8608398
24202.53,526.68,817.74,392.69998,400.4,50.82,20.25,58.05,970.24,3262.72,50.4,2.503502
26571.541,423.5,833.13995,545.16,163.23999,46.199997,32.4,-2.7,1297.9199,4029.44,50.5,2.2512403
11020.29,110.88,4.62,81.619995,-4.62,61.6,118.8,6.75,38.399998,181.76,50.5,-0.95652926
25287.42,525.14,828.51996,589.82,241.78,-44.66,117.450005,63.45,1425.9199,3479.04,50.6,2.397397
8998.41,198.65999,204.81999,61.6,234.07999,47.739998,-21.6,-24.300001,276.47998,476.16,50.6,1.3602307
16911.93,135.51999,334.18,112.42,66.22,101.64,27.0,56.7,1137.9199,2434.56,50.6,1.0489681
13628.55,190.95999,244.86,147.84,317.24,81.619995,4.05,0.0,381.44,439.03998,50.6,0.86301386
16081.08,174.01999,408.09998,167.86,118.579994,67.759995,116.1,-2.7,789.76,2021.12,50.7,1.631475
19836.0,328.02,574.42,154.0,150.92,101.64,-49.95,35.100002,830.72,2749.44,50.7,2.0027785
15479.04,218.68,609.83997,435.81998,326.47998,-3.08,-9.45,64.8,1007.36,2860.8,50.7,3.0852604
15054.48,177.09999,495.87997,212.51999,18.48,12.32,33.75,54.0,792.32,2216.96,50.7,2.4155343
31814.16,517.44,1170.4,740.74,414.25998,200.2,124.200005,0.0,1722.88,5552.6396,50.7,2.8147118
9157.62,112.42,38.5,15.4,180.18,120.119995,41.850002,31.050001,65.28,294.4,50.7,-0.56406075
19852.53,334.18,523.6,223.29999,147.84,92.399994,62.100002,25.65,930.56,2433.28,50.8,1.7348382
13985.25,388.08,492.8,374.22,70.84,80.08,94.5,-13.5,1125.12,3575.04,50.8,2.6538298
9947.58,163.23999,69.299995,30.8,70.84,167.86,-17.550001,-4.05,231.68,321.28,50.8,-0.27762347
32828.582,440.44,371.13998,260.25998,210.98,6.16,135.0,1.35,1240.32,3116.8,50.8,0.1722858
9759.66,152.45999,52.36,177.09999,83.159996,64.68,-13.5,71.55,176.64,446.72,50.8,-0.4436952
15051.0,161.7,172.48,187.87999,113.96,58.519997,71.55,45.9,259.84,633.6,50.8,0.18828678
17845.44,200.2,606.76,381.91998,120.119995,49.28,-6.75,93.15,615.68,2530.56,50.9,2.525637
11653.65,158.62,84.7,144.76,73.92,77.0,-35.100002,18.9,183.04,175.36,50.9,-0.24635077
15626.07,204.81999,485.09998,361.9,55.44,55.44,48.600002,39.15,572.16,2042.88,50.9,2.219062
13886.07,113.96,348.03998,220.22,89.32,10.78,-32.4,105.3,331.52,1464.32,50.9,1.5989485
12922.11,92.399994,58.519997,129.36,164.78,53.899998,4.05,54.0,217.59999,350.72,51.0,-0.5304101
30390.84,328.02,819.27997,549.77997,363.44,231.0,40.5,54.0,1232.64,3622.4,51.0,1.7953587
69276.36,2245.3198,4248.86,2514.8198,1230.46,539.0,305.1,93.15,5016.32,18400.0,51.0,5.3596797
10982.01,112.42,146.3,61.6,189.42,15.4,20.25,-25.65,236.79999,497.91998,51.0,0.38137126
17583.57,240.23999,97.02,141.68,15.4,-26.18,40.5,36.45,307.19998,700.16,51.1,-0.42786032
11612.76,249.48,361.9,411.18,-40.04,77.0,14.85,2.7,563.2,1543.6799,51.1,2.2314765
11620.59,150.92,175.56,124.74,212.51999,332.63998,40.5,14.85,600.32,1332.48,51.2,0.5665537
14016.57,186.34,338.8,209.44,80.08,44.66,40.5,-33.75,737.27997,2024.96,51.2,1.5063949
17504.4,311.08,537.45996,295.68,115.5,-15.4,-39.15,37.8,893.44,2598.4,51.2,2.1838071
17930.7,217.14,711.48,358.81998,109.34,70.84,155.25,56.7,867.83997,2711.04,51.2,3.1144648
13240.53,194.04,232.54,15.4,303.38,152.45999,137.7,-4.05,147.2,505.59998,51.3,0.8211266
22707.0,408.09998,903.98,446.59998,244.86,-16.939999,109.35,71.55,1237.76,4083.2,51.3,3.128069
59851.65,652.95996,622.16,551.32,1335.1799,760.76,369.9,178.2,1245.44,2465.28,51.3,0.07788849
44326.5,1278.2,1758.6799,1087.24,612.92,-1.54,68.85,-39.15,3205.1199,9696.0,51.4,3.1140656
17915.91,278.74,548.24,324.94,135.51999,89.32,25.65,-4.05,778.24,2749.44,51.4,2.1730704
15439.0205,161.7,315.69998,180.18,90.86,118.579994,151.2,-22.95,723.2,1574.4,51.4,1.1203263
22921.89,397.31998,505.12,494.34,304.91998,113.96,95.85,12.150001,1038.08,2480.64,51.4,1.2850306
11919.87,177.09999,67.759995,104.72,289.52,38.5,58.05,-17.550001,350.72,552.95996,51.4,-0.41054624
12304.41,120.119995,308.0,318.78,118.579994,124.74,147.15001,-43.2,286.72,651.51996,51.5,1.5956001
13491.96,150.92,18.48,-1.54,33.879997,-27.72,76.950005,71.55,108.799995,249.59999,51.5,-0.8579717
10959.39,170.94,149.37999,263.34,63.14,55.44,40.5,-54.0,78.08,181.76,51.5,0.4133637
14926.59,183.26,429.66,355.74,281.82,117.03999,21.6,62.100002,721.92,2213.1199,51.5,1.9847791
17757.57,247.93999,480.47998,297.22,166.31999,49.28,18.9,4.05,1136.64,2845.44,51.5,1.8056896
18071.64,352.66,472.78,352.66,129.36,-32.34,71.55,-6.75,967.68,2446.0798,51.5,1.7127476
15784.41,306.46,377.3,254.09999,192.5,20.02,71.55,-43.2,876.8,2679.04,51.5,1.4785991
20222.28,272.58,652.95996,321.86,267.96,-69.299995,12.150001,-8.1,1201.9199,3366.4,51.5,2.3481455
14313.24,221.76,517.44,351.12,133.98,35.42,66.15,29.7,903.68,2182.4,51.6,2.7486072
36240.72,699.16,1523.0599,1031.7999,369.59998,210.98,118.8,41.850002,2024.96,6348.8,51.6,3.3578076
14945.73,197.12,326.47998,328.02,40.04,61.6,37.8,-13.5,1195.52,2245.1199,51.6,1.2650995
13948.71,246.4,220.22,201.73999,226.37999,-41.579998,41.850002,63.45,266.24,720.63995,51.6,0.6370826
8386.8,109.34,53.899998,135.51999,101.64,20.02,-24.300001,-12.150001,289.28,738.56,51.6,-0.33359182
17864.58,209.44,40.04,154.0,301.84,-36.96,45.9,32.4,152.31999,657.92,51.6,-0.767593
12996.061,311.08,389.62,340.34,160.16,-41.579998,43.2,27.0,839.68,2333.44,51.6,2.1086898
27685.14,574.42,945.56,425.03998,27.72,-18.48,141.75,-56.7,1166.08,4106.2397,51.7,2.5415244
14950.08,115.5,149.37999,-6.16,-7.7,-43.12,32.4,-25.65,53.76,418.56,51.7,0.036088347
17639.25,260.25998,532.83997,232.54,187.87999,43.12,102.6,14.85,753.92,2536.96,51.7,2.1323087
18115.14,283.36,560.56,352.66,226.37999,1.54,13.5,-5.4,654.07996,2227.2,51.7,2.2086937
14134.0205,181.72,309.53998,277.19998,137.06,-30.8,102.6,-10.8,632.32,1849.6,51.7,1.2709048
20362.35,357.28,126.28,97.02,124.74,73.92,90.450005,-39.15,138.23999,551.68,51.7,-0.3569355
12386.19,141.68,338.8,284.9,212.51999,118.579994,76.950005,-13.5,455.68,1347.84,51.8,1.836309
18542.31,331.1,505.12,112.42,212.51999,-35.42,52.65,31.050001,1405.44,3562.24,51.8,1.8247409
17390.43,315.69998,651.42,401.94,140.14,-40.04,79.65,-25.65,1283.84,3178.24,51.8,2.8841736
16650.93,138.59999,101.64,189.42,98.56,23.099998,4.05,-54.0,268.8,624.64,51.8,-0.3670432
17116.38,166.31999,10.78,69.299995,53.899998,109.34,33.75,5.4,186.87999,377.6,51.8,-0.93469375
15947.1,178.64,605.22,177.09999,129.36,90.86,-12.150001,-13.5,894.72,2478.0798,51.8,2.9353142
25532.76,395.78,642.18,498.96,375.75998,32.34,-9.45,1.35,1440.0,4433.92,51.8,1.6079957
17421.75,226.37999,554.39996,394.24,101.64,70.84,63.45,126.9,814.07996,2026.24,51.8,2.299737
18410.07,251.01999,441.97998,471.24,289.52,120.119995,33.75,20.25,942.07996,2440.96,51.9,1.489402
14948.34,175.56,323.4,255.64,309.53998,98.56,56.7,-29.7,416.0,674.56,51.9,1.2433391
18471.84,218.68,474.31998,425.03998,49.28,12.32,-1.35,-85.05,632.32,2407.68,51.9,1.6626196
17889.81,274.12,535.92,312.62,169.4,133.98,-43.2,-4.05,843.51996,2449.92,51.9,2.1062908
19864.71,443.52,235.62,232.54,169.4,70.84,48.600002,1.35,291.84,872.95996,51.9,0.22992265
15804.42,161.7,56.98,69.299995,329.56,6.16,233.55,8.1,256.0,652.8,51.9,-0.62615484
7410.66,93.939995,-9.24,101.64,66.22,127.82,17.550001,72.9,463.36,776.95996,51.9,-1.1292894
19735.95,231.0,135.51999,209.44,166.31999,-47.739998,32.4,-4.05,168.95999,732.16,51.9,-0.28797835
16366.44,231.0,124.74,0.0,9.24,6.16,31.050001,14.85,166.4,405.75998,51.9,-0.20968652
12945.6,161.7,77.0,137.06,4.62,95.479996,-13.5,-39.15,181.76,328.96,52.0,-0.3832397
11423.1,124.74,254.09999,217.14,16.939999,103.18,113.4,35.100002,720.63995,1672.96,52.0,1.3065803
16354.26,200.2,395.78,175.56,167.86,72.38,-6.75,-8.1,798.72,2371.8398,52.0,1.5094054
14830.89,218.68,235.62,64.68,133.98,104.72,41.850002,-25.65,267.52,751.36,52.0,0.6473763
19821.21,301.84,652.95996,281.82,178.64,-13.86,141.75,-10.8,865.27997,2369.28,52.0,2.4158928
24327.81,369.59998,663.74,429.66,301.84,24.64,122.85,-8.1,1368.32,3252.48,52.0,1.8290644
15864.45,235.62,640.64,58.519997,137.06,21.56,75.6,-36.45,659.2,2017.2799,52.0,3.1873274
21898.77,303.38,597.51996,287.97998,118.579994,3.08,52.65,62.100002,1516.7999,3375.3599,52.1,1.8293104
18611.041,298.75998,489.72,234.07999,55.44,117.03999,94.5,-6.75,1132.7999,3349.76,52.1,1.728507
14247.99,317.24,255.64,214.06,249.48,95.479996,32.4,56.7,294.4,755.2,52.2,0.8604717
17165.1,231.0,506.65997,497.41998,175.56,155.54,44.55,43.2,391.68,1679.36,52.2,2.0606816
36224.19,774.62,1694.0,1016.39996,502.03998,163.23999,109.35,-8.1,2337.28,7383.04,52.2,3.8491163
9313.35,55.44,92.399994,66.22,130.9,63.14,29.7,2.7,235.51999,401.91998,52.2,0.028759599
12722.01,238.7,40.04,84.7,38.5,-29.259998,28.35,-32.4,67.84,372.47998,52.3,-0.673648
17303.43,137.06,523.6,338.8,100.1,-21.56,31.050001,9.45,1262.08,2915.8398,52.3,2.1377282
21855.27,331.1,803.88,462.0,195.58,56.98,20.25,10.8,1149.44,3349.76,52.3,2.81402
16984.14,209.44,652.95996,289.52,117.03999,-10.78,1.35,-12.150001,810.24,2554.88,52.3,2.9864917
12541.92,129.36,-20.02,73.92,47.739998,101.64,83.700005,29.7,181.76,410.88,52.3,-1.165519
17165.1,163.23999,606.76,109.34,16.939999,58.519997,141.75,-43.2,789.76,2347.52,52.3,2.665376
38825.49,559.01996,820.82,321.86,149.37999,56.98,2.7,-17.550001,1331.2,3960.3198,52.4,1.1921935
33418.44,622.16,1031.7999,415.8,468.15997,194.04,91.8,-51.3,1344.0,4305.92,52.4,2.201527
14042.67,192.5,109.34,89.32,78.54,36.96,132.3,-54.0,168.95999,640.0,52.4,-0.19262135
22085.82,438.9,819.27997,466.62,112.42,109.34,283.5,-45.9,1217.28,3440.64,52.4,2.8465085
14281.92,170.94,157.08,154.0,70.84,35.42,93.15,-41.850002,249.59999,547.83997,52.4,0.1404655
27936.57,401.94,883.95996,563.64,189.42,6.16,71.55,22.95,1726.72,4343.04,52.4,2.2810087
21566.43,278.74,526.68,354.19998,147.84,27.72,20.25,-13.5,930.56,2187.52,52.4,1.5323074
16211.58,286.44,174.01999,-83.159996,-12.32,35.42,55.350002,-24.300001,200.95999,500.47998,52.4,0.113067985
17702.76,289.52,190.95999,164.78,52.36,60.059998,16.2,-1.35,384.0,668.16,52.4,0.11853433
9627.42,55.44,97.02,12.32,-16.939999,44.66,29.7,25.65,72.96,433.91998,52.4,0.04495895
26053.02,409.63998,737.66,495.87997,70.84,32.34,90.450005,49.95,919.04,2816.0,52.5,1.9359322
18223.89,210.98,405.02,271.03998,502.03998,343.41998,187.65001,82.35,1152.0,2496.0,52.5,1.3045347
29912.34,511.28,1270.5,705.32,725.33997,455.84,85.05,40.5,1751.0399,5374.7197,52.5,3.404252
22098.871,371.13998,620.62,713.01996,192.5,15.4,90.450005,59.4,1722.88,4160.0,52.5,1.9120815
12591.51,275.66,167.86,107.799995,314.16,20.02,68.85,28.35,412.16,517.12,52.5,0.3823477
11671.92,163.23999,518.98,166.31999,195.58,-23.099998,33.75,85.05,599.04,1749.76,52.5,3.6105866
9780.54,210.98,-26.18,104.72,20.02,-36.96,33.75,-70.200005,52.48,362.24,52.6,-1.2775586
21995.34,394.24,574.42,415.8,141.68,264.88,63.45,8.1,1136.64,2426.88,52.6,1.707988
16311.63,269.5,121.659996,126.28,135.51999,40.04,98.55,-10.8,318.72,929.27997,52.6,-0.22661042
15288.51,227.92,321.86,269.5,254.09999,177.09999,248.40001,45.9,504.31998,1095.6799,52.6,1.1829798
