FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence
19788.15,127.82,47251.82,5279.1196,588.27997,133.98,-44.55,-6.75,298.24,2442.24,49.2,246.60603
26911.71,186.34,66317.016,7428.96,602.14,197.12,78.3,-44.55,126.71999,3438.0798,49.2,254.5239
15138.0,117.03999,31611.58,3472.7,437.36,84.7,-9.45,-76.950005,151.04,1359.36,49.2,215.53375
13210.95,61.6,27562.92,3130.8198,286.44,104.72,49.95,55.350002,106.24,1239.0399,49.2,215.34111
18407.46,157.08,30487.379,3742.2,398.86,95.479996,31.050001,12.150001,340.47998,2247.68,49.3,170.74104
24432.21,124.74,50009.957,5876.6396,660.66,121.659996,48.600002,-51.3,185.59999,2273.28,49.3,211.24701
23806.68,175.56,42303.8,4840.2197,545.16,-47.739998,-6.75,-31.050001,198.4,1803.52,49.3,183.2589
18689.34,123.2,40235.58,4422.88,300.3,-55.44,-31.050001,1.35,38.399998,1902.08,49.3,222.23598
10959.39,126.28,20874.7,2129.82,181.72,-46.199997,68.85,-27.0,74.24,1057.28,49.4,196.50665
19545.42,72.38,41888.0,4918.76,465.08,-40.04,120.15,20.25,119.04,1946.88,49.4,221.2248
14736.061,120.119995,32915.96,3893.1199,344.96,201.73999,75.6,21.6,168.95999,1937.9199,49.4,230.61838
16205.49,110.88,28366.799,3324.8599,351.12,21.56,-13.5,-37.8,94.72,1469.44,49.4,180.5081
17381.73,107.799995,36949.22,4127.1997,434.28,36.96,-4.05,-17.550001,158.72,1589.76,49.4,219.42464
21389.82,180.18,45260.598,5180.56,609.83997,97.02,139.05,29.7,199.68,2027.5199,49.4,218.41234
30382.14,284.9,67893.98,8259.02,1025.64,86.24,174.15001,17.550001,116.479996,2728.96,49.4,230.71852
26575.02,217.14,57565.2,7080.92,645.26,33.879997,147.15001,-67.5,277.75998,2632.96,49.5,223.6127
19662.0,58.519997,42815.08,4948.02,625.24,167.86,93.15,-49.95,96.0,2274.56,49.5,224.79636
22118.01,201.73999,41036.38,4726.26,383.46,129.36,29.7,6.75,215.04,2099.2,49.6,191.38484
14602.95,72.38,22982.959,2870.5598,340.34,9.24,85.05,13.5,46.079998,1424.64,49.6,162.19739
19910.82,462.0,947.1,859.32,1211.98,1225.84,388.80002,108.0,2398.72,4881.92,49.6,3.9323573
31449.63,137.06,81810.96,9515.66,1076.46,33.879997,113.4,62.100002,313.6,3786.24,49.6,268.73904
18072.51,55.44,34668.48,4239.62,363.44,210.98,24.300001,-13.5,79.36,1690.88,49.6,197.91348
17058.96,72.38,34993.418,3823.8198,511.28,155.54,10.8,-17.550001,184.31999,1647.36,49.6,211.70694
36381.66,232.54,66292.375,7481.32,585.2,258.72,20.25,-25.65,170.23999,3447.04,49.7,187.94218
34730.4,174.01999,67746.14,8354.5,680.68,43.12,112.05,33.75,272.63998,3339.52,49.7,201.2659
24882.871,98.56,42143.64,4977.28,523.6,106.259995,-24.300001,-33.75,254.72,1913.6,49.7,174.62221
19983.03,61.6,37867.06,4732.42,569.8,18.48,62.100002,64.8,238.08,2026.24,49.7,195.49347
8958.39,180.18,326.47998,231.0,514.36,124.74,163.35,64.8,1057.28,1950.72,49.8,2.7789793
18591.03,81.619995,38041.08,4717.02,401.94,101.64,95.85,-41.850002,202.23999,1936.64,49.8,211.1765
22588.68,36.96,47807.758,5596.36,511.28,60.059998,43.2,8.1,217.59999,2304.0,49.8,218.46002
19904.73,112.42,44817.08,5556.32,512.82,-35.42,6.75,36.45,111.36,1868.7999,49.8,232.47217
17671.44,66.22,39260.758,4370.52,492.8,140.14,97.200005,-55.350002,151.04,2155.52,49.8,229.37462
19985.64,50.82,37457.418,4310.46,498.96,13.86,94.5,10.8,134.4,1848.32,49.9,193.34244
14464.62,326.47998,457.37997,392.69998,890.12,271.03998,-9.45,51.3,1431.0399,2823.68,49.9,2.2788231
24087.69,141.68,53818.38,5872.02,508.19998,110.88,33.75,29.7,200.95999,2595.8398,49.9,230.67723
20451.09,101.64,41208.86,4961.88,565.18,46.199997,66.15,-27.0,194.56,1724.1599,49.9,207.94022
15863.58,87.78,34888.7,4102.56,331.1,52.36,-16.2,-22.95,65.28,1917.44,49.9,227.05074
20471.1,158.62,42611.8,5152.84,409.63998,226.37999,33.75,-70.200005,-14.08,1972.48,49.9,214.84232
14068.7705,49.28,32872.84,3811.5,383.46,-10.78,-22.95,-48.600002,185.59999,1830.3999,49.9,241.28635
25810.291,180.18,60455.777,7059.36,725.33997,60.059998,137.7,-41.850002,248.31999,2844.16,50.0,241.88057
31381.77,249.48,48272.84,5544.0,639.1,189.42,32.4,-86.4,366.08,2600.96,50.0,158.50464
25905.121,174.01999,45468.5,5309.92,438.9,95.479996,-41.850002,-39.15,79.36,2291.2,50.0,181.00063
17520.06,157.08,35326.06,3928.5398,460.46,47.739998,-12.150001,-29.7,147.2,1789.44,50.1,208.07756
38969.04,257.18,87513.58,10479.7,1139.6,200.2,27.0,10.8,300.8,4403.1997,50.1,231.86467
34276.26,260.25998,54055.54,6441.82,629.86,204.81999,79.65,-21.6,275.19998,3000.3198,50.1,162.52895
13961.76,49.28,24949.54,2962.96,368.06,-24.64,-21.6,6.75,128.0,1173.76,50.1,184.29779
25143.871,184.79999,67347.28,7567.5596,734.57996,-10.78,74.25,-41.850002,362.24,3185.92,50.1,276.7383
33757.74,298.75998,144900.14,17037.02,1607.76,93.939995,-12.150001,-10.8,853.76,7543.04,50.2,444.0854
24627.96,194.04,39000.5,4567.6396,405.02,50.82,35.100002,56.7,239.36,2150.4,50.2,163.20622
21040.08,106.259995,55958.98,6127.6597,438.9,15.4,-13.5,47.25,165.12,2384.64,50.2,274.78476
14587.29,63.14,27125.559,3027.64,251.01999,-63.14,112.05,39.15,14.08,1527.0399,50.2,191.81995
27791.28,123.2,53073.02,6612.76,742.27997,63.14,159.3,22.95,88.32,2397.44,50.3,197.02187
20586.81,92.399994,44716.98,5249.86,335.72,90.86,13.5,-68.85,126.71999,2115.8398,50.3,224.23262
18450.96,129.36,33528.88,3569.72,458.91998,89.32,16.2,-32.4,229.12,1594.88,50.3,187.42908
14082.69,87.78,25292.959,2986.0598,414.25998,234.07999,9.45,-78.3,304.63998,1455.36,50.3,185.23524
20103.96,61.6,46571.14,5630.2397,720.72,101.64,102.6,39.15,28.16,2382.0798,50.3,239.2056
28512.51,184.79999,63528.08,7693.84,585.2,-21.56,163.35,21.6,345.6,3481.5999,50.4,230.0352
19876.02,103.18,49261.52,5388.46,786.94,26.18,82.35,21.6,129.28,2493.44,50.4,255.99594
23184.63,127.82,51120.297,5725.7197,498.96,43.12,13.5,29.7,300.8,2727.68,50.4,227.63412
12879.48,24.64,92.399994,104.72,150.92,53.899998,-36.45,2.7,316.16,454.4,50.4,-0.2560882
22680.03,130.9,42146.72,5163.6196,223.29999,23.099998,14.85,-35.100002,181.76,2168.32,50.4,191.69394
19997.82,140.14,36872.22,4516.82,321.86,56.98,68.85,40.5,168.95999,1960.96,50.4,190.1897
19358.37,110.88,39062.098,4313.54,361.9,240.23999,90.450005,-36.45,92.159996,1868.7999,50.4,208.23517
16924.11,120.119995,31094.139,3925.46,331.1,36.96,95.85,-17.550001,157.44,1625.6,50.4,189.51123
13221.39,32.34,22437.799,2665.74,160.16,66.22,28.35,8.1,113.92,1012.48,50.4,174.97502
20743.41,121.659996,39011.277,4527.6,374.22,146.3,37.8,-20.25,120.32,1748.48,50.5,194.01045
15730.47,77.0,31608.5,3675.98,354.19998,97.02,64.8,-48.600002,74.24,1378.5599,50.5,207.35796
11906.82,70.84,22542.52,2610.3,178.64,67.759995,139.05,-25.65,10.24,764.16,50.5,195.31548
74793.9,525.14,155541.53,18686.36,1912.6799,133.98,156.6,-14.85,631.04,8149.76,50.5,214.63937
34975.74,286.44,68235.86,7929.46,705.32,92.399994,-31.050001,5.4,267.52,3805.44,50.5,201.29897
19494.96,121.659996,36878.38,4482.94,337.25998,252.56,55.350002,20.25,66.56,2056.96,50.5,195.15407
16228.98,13.86,34716.22,4261.1797,502.03998,-20.02,52.65,-25.65,-23.039999,1685.76,50.5,220.81406
