FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence
26262.69,103.18,49055.16,5724.1797,423.5,16.939999,24.300001,55.350002,358.4,4330.2397,58.3,192.68384
28649.97,143.22,55681.777,6777.54,883.95996,391.16,44.55,-36.45,203.51999,3886.0798,58.3,200.52864
17727.12,124.74,35845.04,4399.78,537.45996,32.34,-51.3,35.100002,222.72,2512.64,58.3,208.6712
19219.17,107.799995,39625.74,4567.6396,301.84,49.28,18.9,28.35,273.91998,3380.48,58.3,212.79158
23592.66,164.78,44370.48,5605.6,432.74,133.98,10.8,-17.550001,208.64,3559.68,58.3,194.01369
47850.87,609.83997,150171.56,17939.459,1747.8999,383.46,93.15,21.6,723.2,11513.6,58.3,324.4211
19774.23,152.45999,39213.02,4815.58,599.06,84.7,-43.2,9.45,236.79999,3249.92,58.3,204.62625
29684.4,174.01999,56189.98,6557.32,694.54,66.22,-28.35,-10.8,436.47998,6071.04,58.4,195.2811
13592.01,147.84,33947.758,3927.0,425.03998,-44.66,-54.0,-10.8,264.96,2978.5598,58.5,257.9854
15855.75,98.56,42979.86,4963.42,286.44,56.98,-28.35,8.1,147.2,3375.3599,58.5,280.0775
32229.15,254.09999,75076.54,9159.92,894.74,209.44,12.150001,66.15,382.72,6411.52,58.5,240.5479
16565.67,90.86,36579.617,4282.7397,574.42,70.84,20.25,59.4,122.88,2826.24,58.5,227.96971
20640.75,135.51999,40027.68,4784.78,465.08,314.16,98.55,5.4,345.6,3617.28,58.6,200.08646
26265.3,166.31999,42414.68,4883.34,609.83997,132.44,17.550001,64.8,330.24,4640.0,58.6,166.44867
25092.541,235.62,47065.48,5702.6196,605.22,43.12,93.15,-8.1,281.6,3836.16,58.6,193.49379
45585.39,300.3,114571.375,13519.659,1138.0599,52.36,35.100002,-72.9,362.24,6456.32,58.6,259.61435
28081.86,166.31999,51318.957,6347.88,837.76,81.619995,97.200005,-5.4,290.56,4069.1199,58.6,188.49591
14895.2705,126.28,26748.26,2976.8198,372.68,-20.02,41.850002,-21.6,51.199997,2245.1199,58.6,185.20659
22925.371,210.98,34514.48,4099.48,355.74,-9.24,36.45,0.0,168.95999,2205.44,58.6,155.11076
27775.621,200.2,55752.617,6327.86,551.32,18.48,-6.75,6.75,263.68,5231.36,58.7,207.13704
23267.28,154.0,50330.277,6090.6997,588.27997,29.259998,35.100002,72.9,262.4,3712.0,58.7,223.30121
17110.291,56.98,34203.4,3914.68,463.53998,44.66,-20.25,-21.6,305.91998,2722.56,58.7,206.28111
24900.27,200.2,44729.3,5339.1797,671.44,141.68,16.2,44.55,231.68,3887.3599,58.7,185.267
14468.1,73.92,27946.379,3426.5,190.95999,172.48,6.75,2.7,398.08,2636.8,58.7,199.29123
19160.01,140.14,43768.34,4972.6597,418.88,9.24,-16.2,-10.8,270.08,3648.0,58.7,235.87119
18142.11,81.619995,36501.08,4692.38,446.59998,12.32,-49.95,24.300001,108.799995,2743.04,58.7,207.62473
14033.97,27.72,28405.299,3337.18,508.19998,9.24,-39.15,-29.7,207.36,2351.3599,58.7,208.8779
15402.48,130.9,29588.02,3620.5398,409.63998,197.12,-40.5,-16.2,204.79999,2013.44,58.8,198.19257
19721.16,161.7,34819.4,4469.08,542.07996,16.939999,22.95,-8.1,373.75998,3208.96,58.8,182.07822
16616.13,63.14,32383.12,3833.0598,575.95996,123.2,47.25,54.0,167.68,2339.8398,58.8,201.0862
24568.8,109.34,51163.418,6007.54,526.68,197.12,94.5,-71.55,291.84,4752.64,58.8,214.93523
14238.42,101.64,24125.639,2892.1199,364.97998,0.0,110.700005,41.850002,177.92,2177.28,58.8,174.69724
21082.71,207.9,38962.0,5095.86,429.66,86.24,51.3,47.25,371.19998,3496.96,58.9,190.62962
16278.57,72.38,29828.26,4070.22,297.22,-104.72,14.85,-18.9,268.8,2229.76,58.9,189.0026
38100.78,311.08,67784.64,8249.78,782.32,66.22,62.100002,45.9,299.52,6355.1997,58.9,183.4783
17028.51,146.3,29144.5,3408.02,221.76,138.59999,41.850002,24.300001,495.36,2705.92,58.9,176.47119
65681.52,611.38,146956.03,17098.62,2012.7799,195.58,213.3,-63.45,1743.36,12556.8,58.9,231.00218
21958.8,154.0,48950.438,5754.98,694.54,36.96,41.850002,-18.9,284.16,3840.0,59.0,230.15103
22412.94,166.31999,41681.64,5100.48,212.51999,-50.82,-14.85,-22.95,376.31998,3429.1199,59.0,191.83856
24113.791,152.45999,46889.918,5684.1396,380.38,30.8,-51.3,-40.5,227.84,4046.0798,59.0,200.63312
17908.95,80.08,33259.38,4194.96,271.03998,56.98,-14.85,-49.95,188.15999,2853.1199,59.0,191.57144
15740.91,78.54,30042.318,3100.02,321.86,143.22,117.450005,52.65,215.04,2840.3198,59.0,196.90259
15452.07,93.939995,27981.799,3204.74,283.36,126.28,5.4,-36.45,149.76,2022.3999,59.1,186.7746
25555.38,172.48,43671.32,5285.28,502.03998,83.159996,44.55,-17.550001,321.28,3933.44,59.1,176.19923
15377.25,155.54,32889.777,3914.68,369.59998,43.12,24.300001,16.2,249.59999,2734.0798,59.1,220.78397
16120.23,93.939995,35110.46,4305.84,569.8,177.09999,8.1,-28.35,125.439995,2737.92,59.1,224.84639
15680.01,61.6,26514.18,3198.5798,465.08,184.79999,25.65,-39.15,325.12,2592.0,59.1,174.3395
22636.53,152.45999,46552.66,5446.98,890.12,164.78,37.8,18.9,250.87999,3645.44,59.2,212.2468
16954.56,115.5,28469.979,3537.38,369.59998,66.22,64.8,25.65,161.28,2252.8,59.2,173.11992
21980.55,87.78,46880.68,5548.6196,565.18,160.16,-24.300001,-9.45,295.68,3919.3599,59.2,220.1583
23409.09,98.56,39899.86,4911.06,486.63998,29.259998,-41.850002,-12.150001,258.56,2947.8398,59.2,175.73994
24680.16,177.09999,50779.957,5768.84,437.36,295.68,9.45,58.05,203.51999,3832.3198,59.3,212.3498
19225.26,107.799995,34573.0,3789.94,485.09998,-60.059998,21.6,33.75,266.24,2718.72,59.3,185.47162
22135.41,104.72,49276.918,6004.46,469.69998,194.04,27.0,-14.85,344.32,3206.4,59.3,229.83617
29466.9,195.58,60831.54,7894.04,840.83997,255.64,9.45,-13.5,396.8,4304.64,59.3,213.06331
17818.47,83.159996,30638.299,3933.16,349.58,201.73999,-1.35,-85.05,200.95999,2506.24,59.4,177.2962
13308.39,224.84,385.0,332.63998,648.33997,418.88,-1.35,44.55,1075.2,1847.0399,59.4,1.9997365
16718.791,115.5,25004.979,3096.94,161.7,29.259998,-40.5,-72.9,270.08,2129.92,59.4,154.0849
24157.291,166.31999,44068.64,5767.3,574.42,158.62,58.05,-41.850002,341.75998,3595.52,59.5,188.16
14747.37,52.36,27653.78,3121.5798,323.4,73.92,48.600002,60.75,108.799995,1943.0399,59.5,193.44096
24543.57,140.14,45060.4,5450.06,545.16,218.68,41.850002,-66.15,215.04,3315.2,59.5,189.37292
22692.21,147.84,37033.918,4524.52,389.62,27.72,-20.25,-17.550001,125.439995,2892.8,59.6,168.22742
19101.72,146.3,40261.758,4886.42,406.56,47.739998,-1.35,4.05,185.59999,2899.2,59.6,217.55872
22601.73,155.54,40010.74,5015.78,361.9,3.08,51.3,0.0,134.4,2737.92,59.6,182.562
27677.31,118.579994,56117.598,6759.06,605.22,-4.62,20.25,35.100002,314.88,4321.28,59.6,209.24374
26707.26,187.87999,54006.258,6605.06,625.24,60.059998,86.4,49.95,270.08,4664.32,59.7,208.68272
17943.75,130.9,34069.418,3785.3198,366.52,-21.56,-33.75,-13.5,241.92,2752.0,59.7,195.879
17018.07,123.2,30789.219,3598.98,438.9,6.16,110.700005,-4.05,355.84,2946.5598,59.7,186.60147
17369.55,183.26,34121.777,4375.1396,485.09998,-55.44,24.300001,51.3,294.4,2597.1199,59.8,202.69997
19200.9,133.98,36713.598,4761.6797,583.66,169.4,52.65,2.7,426.24,3434.24,59.8,197.26826
15271.11,110.88,28970.479,3572.7998,231.0,-7.7,31.050001,21.6,266.24,2215.68,59.8,195.71295
21756.09,174.01999,39668.86,4536.84,457.37997,107.799995,-44.55,-10.8,309.75998,3520.0,59.8,188.06744
15961.0205,123.2,26367.879,3101.5598,203.28,141.68,39.15,41.850002,112.64,1496.32,59.8,170.302
16552.62,63.14,29223.04,3351.04,174.01999,43.12,-5.4,-8.1,131.84,2223.3599,59.8,182.0655
34378.92,207.9,55657.137,6743.6597,803.88,163.23999,48.600002,-16.2,698.88,5781.76,59.8,166.8713
15418.14,174.01999,30274.86,3779.16,335.72,-6.16,20.25,0.0,106.24,2520.3198,59.8,202.6095
25431.84,154.0,52489.36,6012.1597,577.5,178.64,10.8,-48.600002,224.0,4431.36,59.8,213.01361
17319.09,63.14,32940.598,4025.5598,344.96,46.199997,-63.45,-13.5,65.28,2397.44,59.8,196.22151
22231.11,130.9,46628.117,5631.78,441.97998,243.31999,16.2,-1.35,212.48,3304.96,59.9,216.48766
21600.36,126.28,42759.64,4954.1797,397.31998,124.74,13.5,32.4,366.08,3513.5999,59.9,204.26785
21187.98,129.36,38760.258,4587.6597,394.24,-55.44,105.3,64.8,227.84,3050.24,59.9,188.69023
17953.32,95.479996,34606.88,4067.14,575.95996,103.18,-40.5,51.3,166.4,2558.72,59.9,198.87825
22494.72,113.96,39015.9,4550.6997,417.34,12.32,2.7,-39.15,138.23999,3275.52,59.9,178.84935
14285.4,77.0,30063.879,3241.7,438.9,-1.54,105.3,25.65,52.48,1872.64,59.9,217.22298
19256.58,66.22,35293.72,4194.96,423.5,16.939999,91.8,17.550001,235.51999,2741.76,59.9,189.04924
13764.2705,29.259998,27333.459,3026.0999,291.06,21.56,22.95,-25.65,194.56,1955.84,59.9,204.91562
13157.01,72.38,25557.84,3292.52,227.92,-3.08,-25.65,40.5,128.0,1868.7999,60.0,200.42567
15686.97,33.879997,31098.76,3731.42,438.9,24.64,43.2,-87.75,371.19998,2766.0798,60.0,204.56628
18720.66,107.799995,32634.139,3885.42,500.5,95.479996,-20.25,-68.85,209.92,2767.3599,60.0,179.75856
19367.94,27.72,35319.9,4304.3,477.4,169.4,-21.6,-51.3,288.0,2602.24,60.0,188.09668
22707.0,143.22,45824.24,5430.04,478.94,58.519997,28.35,-18.9,316.16,4270.08,60.0,208.25864
26557.621,267.96,368.06,183.26,457.37997,181.72,147.15001,74.25,840.95996,1464.32,60.0,0.437068
25246.53,146.3,51934.957,6289.36,743.82,232.54,47.25,-47.25,311.03998,3740.16,60.1,212.30742
24300.84,140.14,44107.14,4949.56,412.72,13.86,-33.75,-29.7,291.84,3855.3599,60.1,187.20688
22392.93,155.54,48622.418,5664.1196,451.22,140.14,87.75,-86.4,220.15999,3397.1199,60.1,224.15082
15398.13,138.59999,30062.34,3347.96,549.77997,55.44,-13.5,-13.5,148.48,2572.8,60.2,201.44296
27786.93,133.98,54854.797,6469.54,700.7,218.68,71.55,51.3,313.6,5199.36,60.2,203.70192
18472.71,80.08,31014.059,3899.2798,346.5,141.68,44.55,10.8,298.24,2350.0798,60.3,173.09082
19134.78,110.88,36836.8,4368.98,526.68,81.619995,-22.95,13.5,254.72,2796.8,60.3,198.62105
18349.17,170.94,40857.74,4672.36,579.04,63.14,-9.45,-47.25,240.64,2087.68,60.3,229.89035
17025.03,98.56,30818.479,3537.38,140.14,64.68,-67.5,17.550001,232.95999,2165.76,60.3,186.70299
27266.67,61.6,50555.117,6235.46,699.16,197.12,75.6,-43.2,277.75998,5079.04,60.3,191.25644
16418.64,27.72,33764.5,3729.88,412.72,133.98,-63.45,-20.25,135.68,2504.96,60.3,212.24113
17004.15,32.34,29278.479,3637.48,482.02,167.86,-29.7,-76.950005,314.88,3115.52,60.3,177.54243
19981.291,130.9,37021.598,4301.2197,498.96,166.31999,6.75,0.0,266.24,3466.24,60.3,191.12306
16684.86,178.64,33511.938,4019.4,314.16,35.42,91.8,91.8,153.59999,3000.3198,60.3,207.2691
14777.82,77.0,25494.7,3066.14,269.5,344.96,10.8,-17.550001,126.71999,1863.6799,60.4,177.89055
30259.47,238.7,59845.938,6962.34,819.27997,452.75998,112.05,-20.25,505.59998,6748.1597,60.4,204.07901
18041.19,141.68,38421.46,4085.6199,380.38,66.22,83.700005,9.45,180.48,3201.28,60.4,219.82924
37934.61,317.24,125480.734,14605.359,1563.1,340.34,98.55,6.75,725.76,9888.0,60.4,341.99622
28275.0,150.92,59229.938,7050.1196,719.18,146.3,5.4,-8.1,280.32,4280.32,60.4,216.21336
16135.89,107.799995,31044.86,3774.5398,503.58,318.78,-25.65,36.45,168.95999,2663.68,60.4,198.50081
22618.26,101.64,40415.758,4777.08,408.09998,13.86,16.2,-13.5,296.96,3102.72,60.4,184.28464
22392.06,117.03999,41538.418,4830.98,435.81998,41.579998,24.300001,13.5,296.96,3193.5999,60.4,191.35513
31181.67,163.23999,63908.457,7473.6196,705.32,206.36,44.55,29.7,445.44,5288.96,60.5,211.52345
10456.53,95.479996,137.06,129.36,312.62,192.5,93.15,-10.8,453.12,970.24,60.5,0.35916126
30340.38,138.59999,62548.637,7371.98,1054.9,21.56,22.95,4.05,362.24,4906.2397,60.5,212.76898
10272.09,334.18,277.19998,115.5,589.82,249.48,52.65,-93.15,757.76,1635.84,60.5,1.7982228
22356.39,177.09999,51023.277,6464.92,703.77997,121.659996,85.05,-32.4,340.47998,4097.28,60.6,235.65437
23238.57,198.65999,38001.04,4626.1597,287.97998,158.62,113.4,24.300001,290.56,3221.76,60.6,168.56412
28897.92,258.72,56550.34,7073.2197,851.62,35.42,21.6,5.4,414.72,5341.44,60.6,201.9161
16957.17,67.759995,32601.799,3748.3599,572.88,15.4,6.75,-44.55,295.68,2849.28,60.6,198.3591
42636.09,328.02,89324.62,11041.8,1175.02,117.03999,-25.65,-48.600002,837.12,7412.48,60.6,216.24095
23985.9,186.34,39998.418,4569.1797,460.46,43.12,44.55,-35.100002,295.68,3667.2,60.6,171.91579
18210.84,69.299995,32917.5,3902.3599,405.02,-27.72,95.85,31.050001,153.59999,2592.0,60.7,186.43243
53937.39,441.97998,101093.3,11854.92,1295.14,143.22,103.950005,101.25,1240.32,10117.12,60.7,193.3481
21336.75,110.88,44110.22,5280.6597,389.62,64.68,220.05,-39.15,147.2,3636.48,60.7,213.36743
32196.96,247.93999,64125.598,7578.34,609.83997,77.0,130.95,-79.65,437.75998,5341.44,60.7,205.5211
8934.9,16.939999,17562.16,2092.8599,207.9,43.12,36.45,54.0,80.64,1344.0,60.8,202.81497
15392.91,100.1,30182.459,3913.14,286.44,10.78,9.45,74.25,129.28,2371.8398,60.8,202.32079
35556.03,597.51996,146741.97,17592.959,1758.6799,215.59999,133.65001,22.95,951.04,13073.92,60.8,426.94598
14576.85,92.399994,28513.1,3237.0798,280.28,1.54,74.25,37.8,156.16,2383.3599,60.8,201.82834
21566.43,189.42,46509.54,5617.92,540.54,224.84,-12.150001,-4.05,166.4,3358.72,60.8,222.62053
19444.5,87.78,32925.2,3846.92,234.07999,52.36,1.35,33.75,131.84,2739.2,60.9,174.5818
17919.39,192.5,36444.098,4111.8,348.03998,78.54,8.1,-25.65,136.95999,2923.52,60.9,209.88797
26251.38,184.79999,58592.38,6732.88,959.42,23.099998,62.100002,9.45,136.95999,4860.1597,60.9,230.43916
23108.94,194.04,48753.32,5607.1396,488.18,24.64,-14.85,35.100002,289.28,3649.28,60.9,217.76208
13252.71,104.72,28520.799,3294.0598,283.36,100.1,-8.1,-28.35,53.76,1953.2799,60.9,222.1541
20546.791,149.37999,46828.32,5266.8,548.24,-26.18,110.700005,28.35,153.59999,3907.8398,60.9,235.32652
13478.91,40.04,27336.54,3089.24,406.56,-3.08,-72.9,45.9,112.64,1944.32,60.9,209.29872
13474.561,109.34,27484.379,3512.74,167.86,113.96,60.75,-6.75,142.08,2393.5999,60.9,210.5043
29399.91,243.31999,54054.0,6866.86,825.44,41.579998,85.05,-51.3,435.19998,4751.36,61.0,189.64688
22360.74,214.06,38600.098,4430.58,486.63998,78.54,99.9,33.75,271.36,3790.0798,61.0,177.9988
21465.51,97.02,38058.02,4944.94,423.5,50.82,85.05,51.3,284.16,3128.3198,61.0,182.84543
20194.44,204.81999,45486.98,5671.82,344.96,152.45999,-31.050001,32.4,204.79999,3464.96,61.0,232.56253
19664.61,84.7,34229.58,4093.3198,458.91998,-10.78,59.4,94.5,88.32,2502.4,61.0,179.49455
15947.1,155.54,33889.24,4188.8,386.53998,0.0,132.3,-74.25,218.87999,3018.24,61.0,219.35756
15440.76,123.2,28605.5,3558.94,246.4,84.7,56.7,-28.35,122.88,1834.24,61.0,191.10062
20629.44,135.51999,43357.16,5092.78,486.63998,-10.78,-1.35,28.35,175.36,3831.0398,61.1,216.93214
16086.3,87.78,34514.48,4288.9,529.76,92.399994,145.8,29.7,291.84,2932.48,61.1,221.48108
14951.82,70.84,30151.66,3455.76,505.12,-27.72,1.35,-36.45,60.16,2318.0798,61.2,208.1053
21951.84,127.82,40067.72,5055.82,517.44,87.78,-4.05,-1.35,337.91998,3299.8398,61.2,188.26555
30570.06,207.9,64549.098,7684.5996,836.22,67.759995,90.450005,-2.7,481.28,5639.6797,61.2,217.9484
20318.85,212.51999,36380.96,4698.54,395.78,174.01999,48.600002,64.8,458.24,3779.8398,61.2,184.66196
28263.69,178.64,52358.457,6264.7197,928.62,103.18,6.75,-18.9,245.76,4061.44,61.2,191.09048
9449.07,61.6,149.37999,55.44,320.32,-3.08,106.65,58.05,257.28,730.88,61.3,0.6392728
17122.47,149.37999,33414.918,3797.64,428.12,123.2,51.3,-24.300001,56.32,2414.0798,61.3,201.35869
10548.75,207.9,381.91998,415.8,696.07996,297.22,121.5,101.25,940.8,1931.5199,61.3,2.754216
18779.82,130.9,31440.639,3626.7,626.77997,172.48,-33.75,0.0,207.36,2353.92,61.3,172.59924
12594.12,26.18,23095.379,2420.88,215.59999,161.7,6.75,-1.35,174.08,1679.36,61.4,189.15385
14863.08,90.86,26009.059,2913.68,244.86,9.24,28.35,51.3,30.72,2119.68,61.5,180.4528
15535.59,80.08,35460.04,4204.1997,294.13998,13.86,-33.75,47.25,188.15999,2551.04,61.5,235.6788
13401.48,104.72,25471.6,2842.8398,218.68,109.34,-22.95,20.25,222.72,1955.84,61.5,196.08397
19437.541,152.45999,33770.66,3953.18,364.97998,163.23999,12.150001,9.45,194.56,2826.24,61.5,179.1549
20407.59,166.31999,36633.52,4583.04,512.82,24.64,79.65,29.7,189.44,2876.16,61.5,185.13791
8484.24,137.06,267.96,177.09999,346.5,221.76,-18.9,6.75,599.04,1233.9199,61.5,2.2749517
20412.81,98.56,38777.2,4419.8,269.5,7.7,147.15001,0.0,211.2,2976.0,61.5,195.97972
16666.59,152.45999,32540.2,3817.66,368.06,32.34,-37.8,-28.35,120.32,2237.44,61.6,201.45166
20124.84,141.68,37324.98,4663.12,471.24,-6.16,110.700005,-39.15,203.51999,2672.64,61.6,191.31583
24412.2,187.87999,47522.86,5719.56,363.44,49.28,-28.35,78.3,78.08,4273.92,61.6,200.85687
14766.51,92.399994,27042.398,3290.98,340.34,124.74,85.05,37.8,276.47998,2128.64,61.6,188.89575
27912.21,190.95999,57917.86,6717.48,756.13995,190.95999,10.8,47.25,249.59999,3462.4,61.7,214.16228
32542.35,189.42,62631.797,7703.0796,765.38,6.16,81.0,18.9,450.56,5487.36,61.7,198.56935
18546.66,84.7,35168.98,4596.9,152.45999,135.51999,28.35,-51.3,161.28,3205.1199,61.7,195.62645
21016.59,58.519997,38501.54,4445.98,565.18,81.619995,20.25,18.9,332.8,3065.5999,61.7,188.96068
23405.61,166.31999,45032.68,5471.6196,609.83997,110.88,52.65,37.8,165.12,4003.8398,61.8,198.50589
20163.12,93.939995,35644.84,4342.8,454.3,16.939999,64.8,-52.65,161.28,2982.4,61.8,182.31029
15552.99,97.02,28665.559,3478.8599,278.74,-47.739998,10.8,13.5,102.399994,2603.52,61.8,190.11482
30401.28,400.4,773.07996,622.16,1002.54,582.12,178.2,72.9,2086.4,4404.48,61.8,1.6368196
17684.49,127.82,22103.62,2748.9,366.52,143.22,20.25,-4.05,192.0,1960.96,61.8,128.6041
18552.75,141.68,37617.58,4128.7397,449.68,121.659996,22.95,-9.45,211.2,2941.44,61.8,209.2473
16764.03,138.59999,33541.2,3836.14,497.41998,184.79999,16.2,63.45,152.31999,2566.4,61.8,206.46654
16016.7,84.7,28782.6,3327.94,575.95996,118.579994,-31.050001,28.35,268.8,2717.44,61.8,185.33946
22305.06,178.64,49520.24,5739.58,463.53998,47.739998,105.3,-59.4,230.4,3713.28,61.9,229.21161
27036.121,235.62,56656.598,6868.4,471.24,92.399994,43.2,0.0,212.48,3879.68,61.9,216.29712
20080.47,86.24,37817.777,4313.54,463.53998,73.92,-1.35,-31.050001,375.03998,3104.0,61.9,194.28549
21342.84,129.36,39062.098,4444.44,364.97998,-61.6,27.0,32.4,81.92,2917.1199,61.9,188.78035
18023.791,103.18,34090.98,4151.84,369.59998,32.34,-60.75,-29.7,162.56,3022.0798,61.9,195.12874
21233.22,170.94,47416.598,5593.28,725.33997,121.659996,31.050001,-14.85,248.31999,3968.0,62.0,230.55939
23898.03,278.74,44798.598,5334.56,605.22,100.1,-17.550001,-4.05,409.59998,4386.56,62.0,193.37938
11583.18,81.619995,19524.12,2465.54,234.07999,12.32,-14.85,-32.4,115.2,1323.52,62.0,173.77992
12485.37,33.879997,23384.9,2744.28,241.78,-1.54,-16.2,40.5,102.399994,2269.44,62.1,193.21465
19953.45,30.8,30764.58,4173.4,308.0,-27.72,52.65,12.150001,90.88,2387.2,62.1,158.87512
18385.71,169.4,36211.56,4339.7197,452.75998,9.24,31.050001,40.5,257.28,2754.56,62.1,203.2277
24102.48,187.87999,50843.098,5865.86,688.38,237.15999,20.25,-2.7,387.84,4718.08,62.1,217.73492
65567.55,595.98,90952.4,11094.16,1333.64,372.68,86.4,-60.75,494.08,8861.439,62.1,142.83783
15983.64,80.08,30495.08,3943.94,332.63998,78.54,4.05,79.65,185.59999,2228.48,62.1,196.83449
12890.79,53.899998,21928.059,2499.42,160.16,106.259995,2.7,40.5,174.08,2024.96,62.2,175.3878
14384.58,66.22,28950.459,3654.42,349.58,117.03999,79.65,64.8,90.88,2289.92,62.2,207.69217
33929.13,147.84,77936.32,9486.399,874.72,204.81999,76.950005,13.5,380.16,5189.12,62.2,237.18536
13010.85,10.78,22422.4,2793.5598,266.41998,169.4,-62.100002,63.45,12.799999,1624.32,62.2,177.6999
30743.19,592.89996,175073.36,21812.559,2217.5999,249.48,155.25,8.1,957.44,14512.64,62.2,589.49884
14292.36,29.259998,24923.36,3311.0,361.9,110.88,13.5,-18.9,98.56,2215.68,62.3,179.82169
25388.34,161.7,41375.18,4757.06,505.12,90.86,24.300001,-25.65,190.72,4604.1597,62.3,167.98706
29756.61,164.78,52979.08,6221.5996,691.45996,201.73999,51.3,-83.700005,410.88,4418.56,62.4,183.61578
27210.99,180.18,50099.277,6301.6797,768.45996,147.84,120.15,44.55,392.96,4172.8,62.5,189.91277
29692.23,252.56,57988.7,6925.38,880.88,304.91998,230.85,59.4,368.63998,4551.6797,62.5,201.51091
23580.48,135.51999,51682.4,6095.32,417.34,246.4,184.95,-10.8,448.0,4418.56,62.5,226.2678
21742.17,170.94,43669.777,5071.2197,651.42,247.93999,87.75,-64.8,130.56,3747.8398,62.5,207.26964
8466.84,87.78,154.0,234.07999,304.91998,64.68,132.3,47.25,391.68,910.07996,62.6,0.88602424
32177.82,238.7,67684.54,8105.02,566.72,140.14,-20.25,40.5,416.0,5446.4,62.6,217.11258
24041.58,110.88,43560.438,5054.28,349.58,118.579994,4.05,-16.2,239.36,3284.48,62.6,186.87851
11049.87,63.14,20392.68,2345.42,337.25998,-70.84,-60.75,-13.5,89.6,1640.96,62.6,190.3661
16570.02,157.08,32233.738,4211.9,252.56,26.18,54.0,5.4,145.92,2763.52,62.6,200.71376
